ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen.x,date.x,logger.site,logger.position,depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen.y,temperature,logger.id,date.y,time,day.night,quarterly,dT,dz,mid_depth,abs_dT,dTdz,resolvable,depth_diff
23,2021-07-30T00:30:00Z,12.56,blue.ruin,1.04048723897912,2.60732018561485,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.82,21063701,2021-07-30,NA,NA,NA,-0.43100000000000094,0.15000000000000013,1.025,0.43100000000000094,-2.873333333333337,TRUE,0.015487238979120077
30,2021-07-30T00:30:00Z,13.225,blue.ruin,0.916565767749037,2.6154395356982,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.82,21063701,2021-07-30,NA,NA,NA,-0.43100000000000094,0.15000000000000013,1.025,0.43100000000000094,-2.873333333333337,TRUE,0.10843423225096294
4,2021-07-30T00:35:00Z,12.188,norwood,1.55,3.214,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,3.214,13.176,215432,2021-07-30,0:36,night,1,-0.1120000000000001,0.050000000000000044,1.475,0.1120000000000001,-2.24,FALSE,0.07499999999999996
6,2021-07-30T00:35:00Z,12.625,norwood,1.55,3.214,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,3.214,13.176,215432,2021-07-30,0:36,night,1,-0.1120000000000001,0.050000000000000044,1.475,0.1120000000000001,-2.24,FALSE,0.07499999999999996
11,2021-07-30T00:35:00Z,14.786,blue.ruin,0.786287934863064,3.1469887625328,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.404,0.44999999999999996,0.725,5.404,-12.00888888888889,TRUE,0.06128793486306405
14,2021-07-30T00:35:00Z,14.503,norwood,0.986624203821656,2.88963694267516,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.794,15.218,931632,2021-07-30,0:36,night,1,-0.7850000000000001,0.15000000000000002,0.925,0.7850000000000001,-5.233333333333333,TRUE,0.06162420382165601
18,2021-07-30T00:35:00Z,13.619,norwood,1.29140811455847,3.10298568019093,2021-07-30,norwood.mouth,mid.low.temp,1,1.65,hobo.onset.temp,44.384152,-123.236857,NA,14.433,20659263,2021-07-30,0:35,night,1,-1.2569999999999997,0.44999999999999996,1.225,1.2569999999999997,-2.793333333333333,TRUE,0.06640811455846984
21,2021-07-30T00:35:00Z,16.279,blue.ruin,0.661963360473723,3.6307243792477,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.404,0.44999999999999996,0.725,5.404,-12.00888888888889,TRUE,0.06303663952627703
22,2021-07-30T00:35:00Z,13.797,blue.ruin,0.868643597335307,2.82655036673171,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.404,0.44999999999999996,0.725,5.404,-12.00888888888889,TRUE,0.14364359733530707
31,2021-07-30T00:35:00Z,15.237,blue.ruin,0.748732420429312,3.29311385505686,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.404,0.44999999999999996,0.725,5.404,-12.00888888888889,TRUE,0.023732420429312007
5,2021-07-30T00:40:00Z,13.312,blue.ruin,0.907522123893805,2.63662107803701,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.8,21063701,2021-07-30,NA,NA,NA,-0.41100000000000136,0.15000000000000013,1.025,0.41100000000000136,-2.740000000000007,TRUE,0.11747787610619487
7,2021-07-30T00:40:00Z,12.954,blue.ruin,0.937223451327434,2.55507743362832,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.8,21063701,2021-07-30,NA,NA,NA,-0.41100000000000136,0.15000000000000013,1.025,0.41100000000000136,-2.740000000000007,TRUE,0.0877765486725659
8,2021-07-30T00:40:00Z,14.78,blue.ruin,0.785730088495575,2.97099557522124,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.4239999999999995,0.44999999999999996,0.725,5.4239999999999995,-12.053333333333333,TRUE,0.06073008849557504
10,2021-07-30T00:40:00Z,12.477,blue.ruin,1.06788321167883,2.6213795620438,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.8,21063701,2021-07-30,NA,NA,NA,-0.41100000000000136,0.15000000000000013,1.025,0.41100000000000136,-2.740000000000007,TRUE,0.042883211678830024
13,2021-07-30T00:40:00Z,15.168,norwood,0.865924657534247,2.85041352739726,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.842,15.261,931632,2021-07-30,0:41,night,1,-0.8759999999999994,0.15000000000000002,0.925,0.8759999999999994,-5.839999999999995,TRUE,0.05907534246575308
16,2021-07-30T00:40:00Z,15.029,norwood,0.88972602739726,2.86298858447489,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.842,15.261,931632,2021-07-30,0:41,night,1,-0.8759999999999994,0.15000000000000002,0.925,0.8759999999999994,-5.839999999999995,TRUE,0.03527397260274001
17,2021-07-30T00:40:00Z,16.009,blue.ruin,0.683766592920354,3.25093171761866,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.4239999999999995,0.44999999999999996,0.725,5.4239999999999995,-12.053333333333333,TRUE,0.041233407079645956
23,2021-07-30T00:40:00Z,12.498,blue.ruin,1.06021897810219,2.61478832116788,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.8,21063701,2021-07-30,NA,NA,NA,-0.41100000000000136,0.15000000000000013,1.025,0.41100000000000136,-2.740000000000007,TRUE,0.0352189781021901
30,2021-07-30T00:40:00Z,13.852,blue.ruin,0.862721238938053,2.75961987127916,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.224,20659256,2021-07-30,NA,NA,NA,-5.4239999999999995,0.44999999999999996,0.725,5.4239999999999995,-12.053333333333333,TRUE,0.137721238938053
2,2021-07-30T00:45:00Z,12.562,norwood,1.55,3.061,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,3.061,13.167,215432,2021-07-30,0:46,night,1,-0.12700000000000067,0.050000000000000044,1.475,0.12700000000000067,-2.540000000000011,FALSE,0.07499999999999996
4,2021-07-30T00:45:00Z,14.062,norwood,1.10576923076923,2.91183333333333,2021-07-30,norwood.mouth,mid.low.temp,1,1.65,hobo.onset.temp,44.384152,-123.236857,NA,14.337,20659263,2021-07-30,0:45,night,1,-1.17,0.44999999999999996,1.225,1.17,-2.6,TRUE,0.11923076923077014
11,2021-07-30T00:45:00Z,15.35,blue.ruin,0.737434652725915,2.9699141150112,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.176,20659256,2021-07-30,NA,NA,NA,-5.355999999999998,0.44999999999999996,0.725,5.355999999999998,-11.90222222222222,TRUE,0.01243465272591504
14,2021-07-30T00:45:00Z,14.441,norwood,0.98296943231441,2.85862008733624,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.801,15.253,931632,2021-07-30,0:46,night,1,-0.9160000000000004,0.15000000000000002,0.925,0.9160000000000004,-6.106666666666668,TRUE,0.057969432314409985
15,2021-07-30T00:45:00Z,13.023,blue.ruin,0.932944361463779,2.54690219974201,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.51,12.82,21063701,2021-07-30,NA,NA,NA,-0.43100000000000094,0.15000000000000013,1.025,0.43100000000000094,-2.873333333333337,TRUE,0.0920556385362209
18,2021-07-30T00:45:00Z,13.494,norwood,1.32423076923077,3.0065,2021-07-30,norwood.mouth,mid.low.temp,1,1.65,hobo.onset.temp,44.384152,-123.236857,NA,14.337,20659263,2021-07-30,0:45,night,1,-1.17,0.44999999999999996,1.225,1.17,-2.6,TRUE,0.0992307692307699
22,2021-07-30T00:45:00Z,13.797,blue.ruin,0.867914488424197,2.6876031977731,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.176,20659256,2021-07-30,NA,NA,NA,-5.355999999999998,0.44999999999999996,0.725,5.355999999999998,-11.90222222222222,TRUE,0.14291448842419707
31,2021-07-30T00:45:00Z,14.799,blue.ruin,0.783728528752801,2.86975100142576,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.176,20659256,2021-07-30,NA,NA,NA,-5.355999999999998,0.44999999999999996,0.725,5.355999999999998,-11.90222222222222,TRUE,0.05872852875280099
6,2021-07-30T00:50:00Z,12.188,norwood,1.55,2.984,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.984,13.141,215432,2021-07-30,0:51,night,1,-0.10100000000000087,0.050000000000000044,1.475,0.10100000000000087,-2.0200000000000156,FALSE,0.07499999999999996
7,2021-07-30T00:50:00Z,12.829,blue.ruin,0.947551135297429,2.51783636704823,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.51,12.8,21063701,2021-07-30,NA,NA,NA,-0.41100000000000136,0.15000000000000013,1.025,0.41100000000000136,-2.740000000000007,TRUE,0.07744886470257095
10,2021-07-30T00:50:00Z,12.477,blue.ruin,1.06788321167883,2.62699908759124,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.51,12.8,21063701,2021-07-30,NA,NA,NA,-0.41100000000000136,0.15000000000000013,1.025,0.41100000000000136,-2.740000000000007,TRUE,0.042883211678830024
13,2021-07-30T00:50:00Z,15.794,norwood,0.799619742356045,3.22818469656992,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.74,15.253,931632,2021-07-30,0:51,night,1,-0.9160000000000004,0.15000000000000002,0.925,0.9160000000000004,-6.106666666666668,TRUE,0.125380257643955
21,2021-07-30T00:50:00Z,16.216,blue.ruin,0.661540626759242,3.43306999437043,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.129,20659256,2021-07-30,NA,NA,NA,-5.329000000000001,0.44999999999999996,0.725,5.329000000000001,-11.842222222222224,TRUE,0.06345937324075801
2,2021-07-30T00:55:00Z,12.375,norwood,1.55,2.951,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.951,13.106,215432,2021-07-30,0:56,night,1,-0.08999999999999986,0.050000000000000044,1.475,0.08999999999999986,-1.7999999999999956,FALSE,0.07499999999999996
5,2021-07-30T00:55:00Z,13.375,blue.ruin,0.902528036494963,2.6526253218365,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.48,12.82,21063701,2021-07-30,NA,NA,NA,-0.4559999999999995,0.15000000000000013,1.025,0.4559999999999995,-3.0399999999999943,TRUE,0.12247196350503686
8,2021-07-30T00:55:00Z,14.53,blue.ruin,0.803735031362859,3.01187261322597,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.081,20659256,2021-07-30,NA,NA,NA,-5.260999999999999,0.44999999999999996,0.725,5.260999999999999,-11.69111111111111,TRUE,0.07873503136285898
15,2021-07-30T00:55:00Z,12.96,blue.ruin,0.938025090287018,2.52354512622903,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.48,12.82,21063701,2021-07-30,NA,NA,NA,-0.4559999999999995,0.15000000000000013,1.025,0.4559999999999995,-3.0399999999999943,TRUE,0.08697490971298194
16,2021-07-30T00:55:00Z,14.966,norwood,0.897368421052632,2.83218421052632,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.822,15.278,931632,2021-07-30,0:56,night,1,-0.9880000000000013,0.15000000000000002,0.925,0.9880000000000013,-6.586666666666675,TRUE,0.027631578947368007
17,2021-07-30T00:55:00Z,16.322,blue.ruin,0.650456187036685,3.56925022895751,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.081,20659256,2021-07-30,NA,NA,NA,-5.260999999999999,0.44999999999999996,0.725,5.260999999999999,-11.69111111111111,TRUE,0.07454381296331503
18,2021-07-30T00:55:00Z,14.309,norwood,0.997115384615385,2.85362980769231,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.822,15.278,931632,2021-07-30,0:56,night,1,-0.9880000000000013,0.15000000000000002,0.925,0.9880000000000013,-6.586666666666675,TRUE,0.07211538461538491
23,2021-07-30T00:55:00Z,12.435,blue.ruin,1.07664473684211,2.60284539473684,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.48,12.82,21063701,2021-07-30,NA,NA,NA,-0.4559999999999995,0.15000000000000013,1.025,0.4559999999999995,-3.0399999999999943,TRUE,0.05164473684211002
30,2021-07-30T00:55:00Z,14.229,blue.ruin,0.829481087245771,2.91825059183356,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.081,20659256,2021-07-30,NA,NA,NA,-5.260999999999999,0.44999999999999996,0.725,5.260999999999999,-11.69111111111111,TRUE,0.10448108724577099
31,2021-07-30T00:55:00Z,14.987,blue.ruin,0.764645504656909,3.15401634670215,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.081,20659256,2021-07-30,NA,NA,NA,-5.260999999999999,0.44999999999999996,0.725,5.260999999999999,-11.69111111111111,TRUE,0.03964550465690897
4,2021-07-30T01:00:00Z,12.25,norwood,1.55,2.867,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.867,13.132,215432,2021-07-30,1:01,night,1,-0.06799999999999962,0.050000000000000044,1.475,0.06799999999999962,-1.3599999999999912,FALSE,0.07499999999999996
6,2021-07-30T01:00:00Z,15,norwood,0.894314558979809,2.84384643995749,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.842,15.278,931632,2021-07-30,1:01,night,1,-0.9410000000000007,0.15000000000000002,0.925,0.9410000000000007,-6.273333333333337,TRUE,0.030685441020190996
11,2021-07-30T01:00:00Z,15.6,blue.ruin,0.707633225867628,3.32201368894712,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.033,20659256,2021-07-30,NA,NA,NA,-5.2730000000000015,0.44999999999999996,0.725,5.2730000000000015,-11.717777777777782,TRUE,0.017366774132371976
13,2021-07-30T01:00:00Z,15.919,norwood,0.789680050188206,3.40649419698871,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.842,15.278,931632,2021-07-30,1:01,night,1,-0.9410000000000007,0.15000000000000002,0.925,0.9410000000000007,-6.273333333333337,TRUE,0.13531994981179407
14,2021-07-30T01:00:00Z,14.441,norwood,0.983421891604676,2.84755924548353,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.842,15.278,931632,2021-07-30,1:01,night,1,-0.9410000000000007,0.15000000000000002,0.925,0.9410000000000007,-6.273333333333337,TRUE,0.058421891604675924
21,2021-07-30T01:00:00Z,16.216,blue.ruin,0.655063531196662,3.4959715876765,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.033,20659256,2021-07-30,NA,NA,NA,-5.2730000000000015,0.44999999999999996,0.725,5.2730000000000015,-11.717777777777782,TRUE,0.06993646880333793
22,2021-07-30T01:00:00Z,14.048,blue.ruin,0.840081547506163,2.8837301518887,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.033,20659256,2021-07-30,NA,NA,NA,-5.2730000000000015,0.44999999999999996,0.725,5.2730000000000015,-11.717777777777782,TRUE,0.11508154750616306
2,2021-07-30T01:05:00Z,12.75,norwood,1.55,2.785,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.785,13.132,215432,2021-07-30,1:06,night,1,-0.11599999999999966,0.050000000000000044,1.475,0.11599999999999966,-2.319999999999991,FALSE,0.07499999999999996
5,2021-07-30T01:05:00Z,13.875,blue.ruin,0.8530834914611,2.76669656718993,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.01,20659256,2021-07-30,NA,NA,NA,-5.270000000000001,0.44999999999999996,0.725,5.270000000000001,-11.711111111111116,TRUE,0.12808349146109999
7,2021-07-30T01:05:00Z,12.892,blue.ruin,0.937020872865275,2.55303777816112,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.74,21063701,2021-07-30,NA,NA,NA,-0.37599999999999945,0.15000000000000013,1.025,0.37599999999999945,-2.5066666666666606,TRUE,0.08797912713472489
8,2021-07-30T01:05:00Z,14.655,blue.ruin,0.786480075901328,2.93623253406935,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.01,20659256,2021-07-30,NA,NA,NA,-5.270000000000001,0.44999999999999996,0.725,5.270000000000001,-11.711111111111116,TRUE,0.06148007590132798
10,2021-07-30T01:05:00Z,12.477,blue.ruin,1.05492021276596,2.60708377659574,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.74,21063701,2021-07-30,NA,NA,NA,-0.37599999999999945,0.15000000000000013,1.025,0.37599999999999945,-2.5066666666666606,TRUE,0.02992021276596013
15,2021-07-30T01:05:00Z,12.897,blue.ruin,0.936593927893738,2.55412454717958,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.74,21063701,2021-07-30,NA,NA,NA,-0.37599999999999945,0.15000000000000013,1.025,0.37599999999999945,-2.5066666666666606,TRUE,0.08840607210626195
16,2021-07-30T01:05:00Z,15.467,norwood,0.820412386938525,2.93363283765139,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.649,15.081,931632,2021-07-30,1:06,night,1,-0.7439999999999998,0.15000000000000002,0.925,0.7439999999999998,-4.959999999999998,TRUE,0.10458761306147502
17,2021-07-30T01:05:00Z,16.197,blue.ruin,0.654810246679317,3.27139209936174,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,18.01,20659256,2021-07-30,NA,NA,NA,-5.270000000000001,0.44999999999999996,0.725,5.270000000000001,-11.711111111111116,TRUE,0.070189753320683
23,2021-07-30T01:05:00Z,12.498,blue.ruin,1.04654255319149,2.60013031914894,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.74,21063701,2021-07-30,NA,NA,NA,-0.37599999999999945,0.15000000000000013,1.025,0.37599999999999945,-2.5066666666666606,TRUE,0.02154255319149012
30,2021-07-30T01:05:00Z,13.1,blue.ruin,0.919259962049336,2.59824736932896,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.52,12.74,21063701,2021-07-30,NA,NA,NA,-0.37599999999999945,0.15000000000000013,1.025,0.37599999999999945,-2.5066666666666606,TRUE,0.10574003795066389
4,2021-07-30T01:10:00Z,12.125,norwood,1.55,2.723,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.723,13.079,215432,2021-07-30,1:11,night,1,-0.08699999999999974,0.050000000000000044,1.475,0.08699999999999974,-1.7399999999999933,FALSE,0.07499999999999996
6,2021-07-30T01:10:00Z,14.375,norwood,0.988576779026217,2.6191797752809,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.588,15.115,931632,2021-07-30,1:11,night,1,-0.8010000000000002,0.15000000000000002,0.925,0.8010000000000002,-5.34,TRUE,0.06357677902621695
11,2021-07-30T01:10:00Z,15.976,blue.ruin,0.671799307958477,3.22332179930796,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.962,20659256,2021-07-30,NA,NA,NA,-5.202,0.44999999999999996,0.725,5.202,-11.56,TRUE,0.053200692041523
14,2021-07-30T01:10:00Z,14.879,norwood,0.894194756554307,2.59794382022472,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.588,15.115,931632,2021-07-30,1:11,night,1,-0.8010000000000002,0.15000000000000002,0.925,0.8010000000000002,-5.34,TRUE,0.03080524344569302
18,2021-07-30T01:10:00Z,13.494,norwood,1.29878542510121,2.68897672064777,2021-07-30,norwood.mouth,mid.low.temp,1,1.65,hobo.onset.temp,44.384152,-123.236857,NA,14.314,20659263,2021-07-30,1:10,night,1,-1.2349999999999994,0.44999999999999996,1.225,1.2349999999999994,-2.7444444444444436,TRUE,0.07378542510121
22,2021-07-30T01:10:00Z,13.797,blue.ruin,0.860294117647059,2.73323529411765,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.962,20659256,2021-07-30,NA,NA,NA,-5.202,0.44999999999999996,0.725,5.202,-11.56,TRUE,0.135294117647059
31,2021-07-30T01:10:00Z,14.799,blue.ruin,0.773615916955017,2.95859861591696,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.962,20659256,2021-07-30,NA,NA,NA,-5.202,0.44999999999999996,0.725,5.202,-11.56,TRUE,0.04861591695501699
7,2021-07-30T01:15:00Z,12.767,blue.ruin,0.949391657010429,2.49189139365849,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.49,12.76,21063701,2021-07-30,NA,NA,NA,-0.41999999999999993,0.15000000000000013,1.025,0.41999999999999993,-2.799999999999997,TRUE,0.07560834298957086
10,2021-07-30T01:15:00Z,12.477,blue.ruin,1.05107142857143,2.58652321428571,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.49,12.76,21063701,2021-07-30,NA,NA,NA,-0.41999999999999993,0.15000000000000013,1.025,0.41999999999999993,-2.799999999999997,TRUE,0.026071428571430078
13,2021-07-30T01:15:00Z,15.982,norwood,0.772351843210453,3.29672826256027,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.546,15.15,931632,2021-07-30,1:16,night,1,-0.8360000000000003,0.15000000000000002,0.925,0.8360000000000003,-5.573333333333334,TRUE,0.15264815678954702
16,2021-07-30T01:15:00Z,15.968,norwood,0.773658422771815,3.2840958158345,2021-07-30,norwood.mouth,mid.do,0.85,1.65,hobo.onset.do,44.384152,-123.236857,2.546,15.15,931632,2021-07-30,1:16,night,1,-0.8360000000000003,0.15000000000000002,0.925,0.8360000000000003,-5.573333333333334,TRUE,0.1513415772281851
17,2021-07-30T01:15:00Z,16.385,blue.ruin,0.634965237543453,3.46947171600126,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659256,2021-07-30,NA,NA,NA,-5.177999999999999,0.44999999999999996,0.725,5.177999999999999,-11.506666666666666,TRUE,0.09003476245654696
21,2021-07-30T01:15:00Z,16.216,blue.ruin,0.64965237543453,3.42380806910355,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659256,2021-07-30,NA,NA,NA,-5.177999999999999,0.44999999999999996,0.725,5.177999999999999,-11.506666666666666,TRUE,0.07534762456546995
30,2021-07-30T01:15:00Z,13.79,blue.ruin,0.860486674391657,2.76830506689139,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659256,2021-07-30,NA,NA,NA,-5.177999999999999,0.44999999999999996,0.725,5.177999999999999,-11.506666666666666,TRUE,0.13548667439165707
2,2021-07-30T01:20:00Z,13.562,norwood,1.27310344827586,2.53793620689655,2021-07-30,norwood.mouth,mid.low.temp,1,1.65,hobo.onset.temp,44.384152,-123.236857,NA,14.266,20659263,2021-07-30,1:20,night,1,-1.1600000000000001,0.44999999999999996,1.225,1.1600000000000001,-2.5777777777777784,TRUE,0.048103448275859995
4,2021-07-30T01:20:00Z,12,norwood,1.55,2.54,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.54,13.106,215432,2021-07-30,1:21,night,1,-0.1379999999999999,0.050000000000000044,1.475,0.1379999999999999,-2.7599999999999953,FALSE,0.07499999999999996
5,2021-07-30T01:20:00Z,13.25,blue.ruin,0.907415990730012,2.60684715053197,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.5,12.76,21063701,2021-07-30,NA,NA,NA,-0.41999999999999993,0.15000000000000013,1.025,0.41999999999999993,-2.799999999999997,TRUE,0.11758400926998791
8,2021-07-30T01:20:00Z,14.78,blue.ruin,0.774449594438007,2.94047192668282,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659256,2021-07-30,NA,NA,NA,-5.177999999999999,0.44999999999999996,0.725,5.177999999999999,-11.506666666666666,TRUE,0.049449594438007005
15,2021-07-30T01:20:00Z,12.897,blue.ruin,0.938093858632677,2.5298735910671,2021-07-30,site.4.netpen,mid.do,0.95,1.7,hobo.onset.do,44.2301936,-123.1624209,2.5,12.76,21063701,2021-07-30,NA,NA,NA,-0.41999999999999993,0.15000000000000013,1.025,0.41999999999999993,-2.799999999999997,TRUE,0.08690614136732289
18,2021-07-30T01:20:00Z,13.305,norwood,1.37280172413793,2.53909935344828,2021-07-30,norwood.mouth,bottom.do,1.45,1.65,minidot.do,44.384152,-123.236857,2.54,13.106,215432,2021-07-30,1:21,night,1,-0.1379999999999999,0.050000000000000044,1.475,0.1379999999999999,-2.7599999999999953,FALSE,0.10219827586207009
22,2021-07-30T01:20:00Z,13.672,blue.ruin,0.870741599073001,2.69886653323502,2021-07-30,site.4.netpen,mid.temp,0.5,1.7,hobo.onset.temp,44.2301936,-123.1624209,NA,17.938,20659256,2021-07-30,NA,NA,NA,-5.177999999999999,0.44999999999999996,0.725,5.177999999999999,-11.506666666666666,TRUE,0.145741599073001
