"date.time","temperature","depth","dissolved.oxygen","case","ibutton.id","netpen","standardized.do","standardized.temp","stratID"
2021-07-25 12:10:00,17.102,0.994037267,6.845794876,1,11,"blue.ruin.netpen.1",1.4285842387708,0.521584255217471,1
2021-07-25 12:10:00,19.5600982236239,0.189794828579761,8.11,0,11,"blue.ruin.netpen.1",2.14945644690014,1.29037670919274,1
2021-07-25 12:10:00,19.3541280798842,0.570083364425227,7.13453787596134,0,11,"blue.ruin.netpen.1",1.59323062408637,1.22595768365119,1
2021-07-25 12:10:00,13.3788284249697,1.37456315443851,4.791,0,11,"blue.ruin.netpen.1",0.256903716840728,-0.642871332533069,1
2021-07-25 12:10:00,19.0130599740379,0.725428149476647,7.12041562277485,0,11,"blue.ruin.netpen.1",1.58517786457366,1.11928554844265,1
2021-07-25 12:10:00,13.18,1.68191755998414,4.791,0,11,"blue.ruin.netpen.1",0.256903716840728,-0.705056720929446,1
2021-07-25 12:10:00,18.6336938653042,0.898216356895864,7.10470760391856,0,11,"blue.ruin.netpen.1",1.57622087332018,1.00063536640946,1
2021-07-25 12:10:00,19.4558336929657,0.215939394943416,8.11,0,11,"blue.ruin.netpen.1",2.14945644690014,1.25776703411266,1
2021-07-25 12:10:00,19.4455153527621,0.416908713779412,7.14846284420187,0,11,"blue.ruin.netpen.1",1.60117088822002,1.25453987988024,1
2021-07-25 12:10:00,13.64793715852,1.1371142718941,6.01988286549132,0,11,"blue.ruin.netpen.1",0.957634546008801,-0.558705141913029,1
2021-07-25 12:10:00,15.611705788835,1.04031969599891,6.57862955484627,0,11,"blue.ruin.netpen.1",1.27624182903091,0.0554812603348764,1
2021-07-25 12:25:00,16.101,1.026344196,6.873617668,1,11,"blue.ruin.netpen.1",1.44444928877305,0.208512450749581,2
2021-07-25 12:25:00,13.3611037875189,1.444193710736,5.066,0,11,"blue.ruin.netpen.1",0.41371359956635,-0.648414873222641,2
2021-07-25 12:25:00,13.6737127813221,1.1170447637327,6.36705499455286,0,11,"blue.ruin.netpen.1",1.15559825816787,-0.550643582730274,2
2021-07-25 12:25:00,16.8488544622964,1.00349731785245,7.00121747979405,0,11,"blue.ruin.netpen.1",1.51720896703936,0.442410698492336,2
2021-07-25 12:25:00,18.7352879433267,0.886251754453406,7.39388377980498,0,11,"blue.ruin.netpen.1",1.74111426323943,1.03240983327235,2
2021-07-25 12:25:00,18.7416253619473,0.883265536255203,7.39828166478779,0,11,"blue.ruin.netpen.1",1.74362201534268,1.03439191827058,2
2021-07-25 12:25:00,13.4609218451132,1.33973295278847,5.12334145867638,0,11,"blue.ruin.netpen.1",0.446410717422202,-0.617195872813523,2
2021-07-25 12:25:00,13.26,1.57533383141272,5.066,0,11,"blue.ruin.netpen.1",0.41371359956635,-0.680035997295648,2
2021-07-25 12:25:00,19.5578888541805,0.355557290976867,8.12777708360925,0,11,"blue.ruin.netpen.1",2.15959325561276,1.28968570891464,2
2021-07-25 12:25:00,13.26,1.55501953484491,5.066,0,11,"blue.ruin.netpen.1",0.41371359956635,-0.680035997295648,2
2021-07-25 12:25:00,13.26,1.62251242322382,5.066,0,11,"blue.ruin.netpen.1",0.41371359956635,-0.680035997295648,2
2021-07-25 12:35:00,14.786,1.067529957,6.741578228,1,11,"blue.ruin.netpen.1",1.36915805567648,-0.202765693980964,3
2021-07-25 12:35:00,19.2293119324961,0.761623258469626,7.66262705817226,0,11,"blue.ruin.netpen.1",1.89435645219969,1.18692030454077,3
2021-07-25 12:35:00,19.67700218572,0.288641331181861,8.20878258007268,0,11,"blue.ruin.netpen.1",2.20578402797844,1.32693948078402,3
2021-07-25 12:35:00,20.2914242360532,0.086756919324398,8.25,0,11,"blue.ruin.netpen.1",2.22928693265137,1.51910553473275,3
2021-07-25 12:35:00,13.4063073286432,1.38783670470584,5.063,0,11,"blue.ruin.netpen.1",0.412002946300252,-0.63427705685089,3
2021-07-25 12:35:00,20.4046077774634,0.0574954039650038,8.25,0,11,"blue.ruin.netpen.1",2.22928693265137,1.55450471110174,3
2021-07-25 12:35:00,13.26,1.69014502218924,5.063,0,11,"blue.ruin.netpen.1",0.412002946300252,-0.680035997295648,3
2021-07-25 12:35:00,19.4065883603847,0.675844341749325,7.76400214156898,0,11,"blue.ruin.netpen.1",1.9521623247042,1.24236511090312,3
2021-07-25 12:35:00,19.567344135597,0.59805928922724,7.85592993091326,0,11,"blue.ruin.netpen.1",2.00458118239984,1.29264293370467,3
2021-07-25 12:35:00,19.5449520021724,0.608894192497246,7.84312504523053,0,11,"blue.ruin.netpen.1",1.99727960922812,1.28563959142982,3
2021-07-25 12:35:00,16.3320235618909,1.02270901927259,7.00792665297265,0,11,"blue.ruin.netpen.1",1.52103465670962,0.280767159436677,3
2021-07-25 12:45:00,17.978,0.979266896,NA,1,11,"blue.ruin.netpen.1",NA,0.795561179007553,4
2021-07-25 12:45:00,13.5082960039873,1.32742390080821,7.18,0,11,"blue.ruin.netpen.1",1.61915393440986,-0.602379176106367,4
2021-07-25 12:45:00,20.4090408437756,0.0946980399778113,8.27,0,11,"blue.ruin.netpen.1",2.24069128775869,1.55589119268984,4
2021-07-25 12:45:00,13.26,1.63827662821859,7.18,0,11,"blue.ruin.netpen.1",1.61915393440986,-0.680035997295648,4
2021-07-25 12:45:00,19.1781491466534,0.857321253186092,7.3367113355217,0,11,"blue.ruin.netpen.1",1.70851352039143,1.17091868047946,4
2021-07-25 12:45:00,19.7891613559591,0.238588357483968,8.27,0,11,"blue.ruin.netpen.1",2.24069128775869,1.36201827580338,4
2021-07-25 12:45:00,13.26,1.56490578656085,7.18,0,11,"blue.ruin.netpen.1",1.61915393440986,-0.680035997295648,4
2021-07-25 12:45:00,20.1327631769456,0.158829346112907,8.27,0,11,"blue.ruin.netpen.1",2.24069128775869,1.46948285334054,4
2021-07-25 12:45:00,13.3960991654117,1.42799875610508,7.18,0,11,"blue.ruin.netpen.1",1.61915393440986,-0.637469752238691,4
2021-07-25 12:45:00,13.6415158611322,1.20800371014047,7.18,0,11,"blue.ruin.netpen.1",1.61915393440986,-0.560713460754411,4
2021-07-25 12:45:00,13.7038853014563,1.15209484929219,7.18,0,11,"blue.ruin.netpen.1",1.61915393440986,-0.541206854135112,4
2021-07-25 13:00:00,17.102,1.006398193,7.223270747,1,11,"blue.ruin.netpen.1",1.6438276826372,0.521584255217471,5
2021-07-25 13:00:00,13.6245483971713,1.24949222484138,5.64255180796894,0,11,"blue.ruin.netpen.1",0.742473677358549,-0.566020188586062,5
2021-07-25 13:00:00,19.390784150579,0.833375340676866,7.82749021534893,0,11,"blue.ruin.netpen.1",1.98836435162751,1.23742220133063,5
2021-07-25 13:00:00,14.2882605517898,1.08582252864726,6.7068140074712,0,11,"blue.ruin.netpen.1",1.3493348798795,-0.358438208672291,5
2021-07-25 13:00:00,19.9365197095765,0.614497442683205,8.27320520762693,0,11,"blue.ruin.netpen.1",2.2425189540572,1.40810593381579,5
2021-07-25 13:00:00,20.1972580454536,0.509923243802041,8.48615630353039,0,11,"blue.ruin.netpen.1",2.36394744996597,1.48965420684975,5
2021-07-25 13:00:00,13.6220626595225,1.25179383377545,5.62758559587516,0,11,"blue.ruin.netpen.1",0.733939677492104,-0.566797625520271,5
