ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
15,7/25/2021 12:05,12:05,12,15.152,blue.ruin.2,1.054358866,6.806541684
15,7/25/2021 12:20,12:20,12,14.776,blue.ruin.2,1.066434893,NA
15,7/25/2021 12:30,12:30,12,15.026,blue.ruin.2,1.062148962,NA
15,7/25/2021 12:45,12:45,12,15.465,blue.ruin.2,1.051231386,NA
15,7/25/2021 12:55,12:55,12,15.214,blue.ruin.2,1.059992529,NA
15,7/25/2021 13:05,13:05,13,14.275,blue.ruin.2,1.089343473,6.769451651
15,7/25/2021 13:20,13:20,13,16.404,blue.ruin.2,1.035955649,7.401879092
15,7/25/2021 13:30,13:30,13,15.84,blue.ruin.2,1.051358598,6.98116911
15,7/25/2021 13:45,13:45,13,15.778,blue.ruin.2,1.054678462,7.228575281
15,7/25/2021 13:55,13:55,13,15.965,blue.ruin.2,1.053863713,7.178172134
15,7/25/2021 14:05,14:05,14,16.466,blue.ruin.2,1.041211519,7.345452706
15,7/25/2021 14:20,14:20,14,15.152,blue.ruin.2,1.074580454,6.687946199
15,7/25/2021 14:30,14:30,14,15.089,blue.ruin.2,1.07647988,6.989861822
15,7/25/2021 14:45,14:45,14,15.527,blue.ruin.2,1.066956726,7.198443674
15,7/25/2021 14:55,14:55,14,15.152,blue.ruin.2,1.072035481,6.972563725
15,7/25/2021 15:05,15:05,15,15.652,blue.ruin.2,1.062144387,7.329112726
15,7/25/2021 15:20,15:20,15,15.026,blue.ruin.2,1.080684811,6.960966857
15,7/25/2021 15:30,15:30,15,14.713,blue.ruin.2,1.089019521,6.862236025
15,7/25/2021 15:45,15:45,15,14.901,blue.ruin.2,1.081200295,6.794821631
15,7/25/2021 15:55,15:55,15,14.901,blue.ruin.2,1.083755556,6.801979611
15,7/25/2021 16:05,16:05,16,14.713,blue.ruin.2,1.085875332,6.474314489
15,7/25/2021 16:20,16:20,16,14.776,blue.ruin.2,1.082921447,6.602609885
15,7/25/2021 16:30,16:30,16,14.526,blue.ruin.2,1.088300089,6.501629726
15,7/25/2021 16:45,16:45,16,14.526,blue.ruin.2,1.085225597,6.598912858
15,7/25/2021 16:55,16:55,16,14.588,blue.ruin.2,1.081180017,6.506276701
15,7/25/2021 17:05,17:05,17,14.776,blue.ruin.2,1.077886013,6.319007851
15,7/25/2021 17:20,17:20,17,14.4,blue.ruin.2,1.085013108,6.400872051
15,7/25/2021 17:30,17:30,17,14.776,blue.ruin.2,1.077309822,6.353759837
15,7/25/2021 17:45,17:45,17,14.588,blue.ruin.2,1.081287468,6.546426206
15,7/25/2021 17:55,17:55,17,14.4,blue.ruin.2,1.084610008,6.297070869
15,7/25/2021 18:05,18:05,18,14.463,blue.ruin.2,1.085644614,6.430494275
15,7/25/2021 18:20,18:20,18,14.463,blue.ruin.2,1.084730413,6.380023747
15,7/25/2021 18:30,18:30,18,14.463,blue.ruin.2,1.083825223,6.085759988
15,7/25/2021 18:45,18:45,18,14.4,blue.ruin.2,1.083054031,6.16968759
15,7/25/2021 18:55,18:55,18,14.776,blue.ruin.2,1.074977935,6.192713151
15,7/25/2021 19:05,19:05,19,15.152,blue.ruin.2,1.064961307,6.298265047
15,7/25/2021 19:20,19:20,19,14.463,blue.ruin.2,1.080916893,5.936073114
15,7/25/2021 19:30,19:30,19,14.526,blue.ruin.2,1.077293791,5.461795992
15,7/25/2021 19:45,19:45,19,16.091,blue.ruin.2,1.036179198,5.7203349
15,7/25/2021 19:55,19:55,19,16.341,blue.ruin.2,1.029847634,5.349935144
15,7/25/2021 20:05,20:05,20,15.465,blue.ruin.2,1.046580249,5.093838692
15,7/25/2021 20:20,20:20,20,14.713,blue.ruin.2,1.060113314,4.572293697
15,7/25/2021 20:30,20:30,20,15.214,blue.ruin.2,1.043150947,4.645492013
15,7/25/2021 20:45,20:45,20,15.59,blue.ruin.2,1.030087403,4.614033346
15,7/25/2021 20:55,20:55,20,15.339,blue.ruin.2,1.037714501,4.506861965
15,7/25/2021 21:05,21:05,21,15.402,blue.ruin.2,1.036232023,4.379863615
15,7/25/2021 21:20,21:20,21,15.778,blue.ruin.2,1.025129933,4.656468383
15,7/25/2021 21:30,21:30,21,16.091,blue.ruin.2,1.015111977,4.084105307
