ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
7,7/25/2021 12:05,12:05,12,13.392,blue.ruin.1,1.371348315,5.012
7,7/25/2021 12:15,12:15,12,13.33,blue.ruin.1,1.43618677,5.136
7,7/25/2021 12:25,12:25,12,13.33,blue.ruin.1,1.476744186,5.066
7,7/25/2021 12:40,12:40,12,13.392,blue.ruin.1,1.425732218,5.072
7,7/25/2021 12:50,12:50,12,13.33,blue.ruin.1,1.490114068,NA
7,7/25/2021 13:05,13:05,13,13.33,blue.ruin.1,1.542320819,5.141
7,7/25/2021 13:15,13:15,13,13.33,blue.ruin.1,1.542320819,4.935
7,7/25/2021 13:25,13:25,13,13.392,blue.ruin.1,1.524736842,5.192
7,7/25/2021 13:40,13:40,13,13.392,blue.ruin.1,1.541318328,4.867
7,7/25/2021 13:50,13:50,13,13.768,blue.ruin.1,1.301428571,5.304442857
7,7/25/2021 14:05,14:05,14,19.958,blue.ruin.1,0.954518371,8.062621773
7,7/25/2021 14:15,14:15,14,20.583,blue.ruin.1,0.579875,8.185281818
7,7/25/2021 14:25,14:25,14,21.021,blue.ruin.1,0.325326087,8.804847826
7,7/25/2021 14:40,14:40,14,21.146,blue.ruin.1,0.356590909,8.884212121
7,7/25/2021 14:50,14:50,14,21.146,blue.ruin.1,0.436136364,8.942694215
7,7/25/2021 15:05,15:05,15,21.271,blue.ruin.1,0.4383,8.760056364
7,7/25/2021 15:15,15:15,15,21.396,blue.ruin.1,0.456315789,8.988086124
7,7/25/2021 15:25,15:25,15,21.396,blue.ruin.1,0.548064516,8.864252199
7,7/25/2021 15:40,15:40,15,21.709,blue.ruin.1,0.275833333,8.988611111
7,7/25/2021 15:50,15:50,15,21.521,blue.ruin.1,0.4325,9.064363636
7,7/25/2021 16:05,16:05,16,21.834,blue.ruin.1,0.25862069,8.981724138
7,7/25/2021 16:15,16:15,16,21.771,blue.ruin.1,0.3123,9.04492
7,7/25/2021 16:25,16:25,16,21.896,blue.ruin.1,0.26242236,8.973374741
7,7/25/2021 16:40,16:40,16,21.834,blue.ruin.1,0.27875,9.095333333
7,7/25/2021 16:50,16:50,16,21.896,blue.ruin.1,0.26980198,9.05660066
7,7/25/2021 17:05,17:05,17,21.709,blue.ruin.1,0.336639344,9.073535519
7,7/25/2021 17:15,17:15,17,21.709,blue.ruin.1,0.322777778,9.053666667
7,7/25/2021 17:25,17:25,17,21.771,blue.ruin.1,0.266916667,9.016766667
7,7/25/2021 17:40,17:40,17,21.771,blue.ruin.1,0.255625,9.017
7,7/25/2021 17:50,17:50,17,20.896,blue.ruin.1,0.865416667,7.960704545
7,7/25/2021 18:05,18:05,18,20.521,blue.ruin.1,0.957188295,7.736895038
7,7/25/2021 18:15,18:15,18,21.146,blue.ruin.1,0.606944444,8.422954545
7,7/25/2021 18:25,18:25,18,21.271,blue.ruin.1,0.54525641,8.604025641
7,7/25/2021 18:40,18:40,18,21.334,blue.ruin.1,0.391372549,8.797124183
7,7/25/2021 18:50,18:50,18,21.271,blue.ruin.1,0.402395833,8.794162879
7,7/25/2021 19:05,19:05,19,21.209,blue.ruin.1,0.559963325,8.299355412
7,7/25/2021 19:15,19:15,19,21.084,blue.ruin.1,0.574199288,8.118078292
7,7/25/2021 19:25,19:25,19,21.084,blue.ruin.1,0.528151261,8.067876241
7,7/25/2021 19:40,19:40,19,21.084,blue.ruin.1,0.390625,8.321875
7,7/25/2021 19:50,19:50,19,20.833,blue.ruin.1,0.542022059,7.76684492
7,7/25/2021 20:05,20:05,20,20.771,blue.ruin.1,0.519675203,7.596021805
7,7/25/2021 20:15,20:15,20,20.646,blue.ruin.1,0.516913947,7.441807391
7,7/25/2021 20:25,20:25,20,20.583,blue.ruin.1,0.412751678,8.019054301
7,7/25/2021 20:40,20:40,20,20.646,blue.ruin.1,0.186904762,7.47
7,7/25/2021 20:50,20:50,20,20.521,blue.ruin.1,0.226327945,7.5
7,7/25/2021 21:05,21:05,21,20.583,blue.ruin.1,0.17867036,7.26
7,7/25/2021 21:15,21:15,21,20.396,blue.ruin.1,0.361888112,7.484522145
7,7/25/2021 21:25,21:25,21,20.396,blue.ruin.1,0.325949367,6.776835443
7,7/25/2021 21:40,21:40,21,20.458,blue.ruin.1,0.204968944,6.69
7,7/25/2021 21:50,21:50,21,20.333,blue.ruin.1,0.226428571,7.33
7,7/25/2021 22:05,22:05,22,20.208,blue.ruin.1,0.167225951,6.33
7,7/25/2021 22:15,22:15,22,19.583,blue.ruin.1,0.511978169,6.249145747
7,7/25/2021 22:25,22:25,22,19.771,blue.ruin.1,0.306451613,6.654516129
7,7/25/2021 22:40,22:40,22,19.458,blue.ruin.1,0.46559633,6.342201835
7,7/25/2021 22:50,22:50,22,19.521,blue.ruin.1,0.430681818,6.239772727
7,7/25/2021 23:05,23:05,23,19.396,blue.ruin.1,0.508792185,5.830322945
7,7/25/2021 23:15,23:15,23,19.27,blue.ruin.1,0.527216066,5.65934903
7,7/25/2021 23:25,23:25,23,19.458,blue.ruin.1,0.502656676,5.70260218
7,7/25/2021 23:40,23:40,23,19.458,blue.ruin.1,0.500189873,5.583281933
7,7/25/2021 23:50,23:50,23,19.083,blue.ruin.1,0.524802393,5.492610359
7,7/26/2021 0:05,0:05,0,19.208,blue.ruin.1,0.503499795,5.508301269
7,7/26/2021 0:15,0:15,0,19.145,blue.ruin.1,0.466876972,5.710498996
7,7/26/2021 0:25,0:25,0,18.895,blue.ruin.1,0.51201286,5.390715121
7,7/26/2021 0:40,0:40,0,18.333,blue.ruin.1,0.545720549,4.980377777
7,7/26/2021 0:50,0:50,0,18.52,blue.ruin.1,0.519394342,5.002317172
7,7/26/2021 1:05,1:05,1,17.895,blue.ruin.1,0.555285962,4.481455806
7,7/26/2021 1:15,1:15,1,18.333,blue.ruin.1,0.509090035,4.758682185
7,7/26/2021 1:25,1:25,1,18.082,blue.ruin.1,0.524738676,4.492182452
7,7/26/2021 1:40,1:40,1,18.082,blue.ruin.1,0.528987194,4.569266589
7,7/26/2021 1:50,1:50,1,17.645,blue.ruin.1,0.574629812,3.899729875
7,7/26/2021 2:05,2:05,2,17.77,blue.ruin.1,0.577553191,4.263495164
7,7/26/2021 2:15,2:15,2,18.27,blue.ruin.1,0.540365449,4.305203866
7,7/26/2021 2:25,2:25,2,18.333,blue.ruin.1,0.546805984,4.573939682
7,7/26/2021 2:40,2:40,2,18.145,blue.ruin.1,0.564016736,4.166059338
7,7/26/2021 2:50,2:50,2,18.208,blue.ruin.1,0.334636364,4.937206061
7,7/26/2021 3:05,3:05,3,17.895,blue.ruin.1,0.164849833,5.25
7,7/26/2021 3:15,3:15,3,18.082,blue.ruin.1,0.338430851,4.909556738
7,7/26/2021 3:25,3:25,3,17.707,blue.ruin.1,0.185896597,5.38
7,7/26/2021 3:40,3:40,3,17.895,blue.ruin.1,0.151034139,5.74
7,7/26/2021 3:50,3:50,3,18.145,blue.ruin.1,0.094969946,5.72
7,7/26/2021 4:05,4:05,4,18.145,blue.ruin.1,0.329767442,5.60648062
7,7/26/2021 4:15,4:15,4,18.208,blue.ruin.1,0.527765425,4.701880843
7,7/26/2021 4:25,4:25,4,18.333,blue.ruin.1,1.6,2.95
7,7/26/2021 4:40,4:40,4,18.27,blue.ruin.1,0.321428571,5.551904762
7,7/26/2021 4:50,4:50,4,18.27,blue.ruin.1,0.491935484,4.535483871
7,7/26/2021 5:05,5:05,5,18.208,blue.ruin.1,1.6,2.998
7,7/26/2021 5:15,5:15,5,18.145,blue.ruin.1,0.4453125,5.201903409
7,7/26/2021 5:25,5:25,5,18.082,blue.ruin.1,0.27,5.849333333
7,7/26/2021 5:40,5:40,5,18.02,blue.ruin.1,0.217391304,5.9
7,7/26/2021 5:50,5:50,5,18.02,blue.ruin.1,1.6,2.952
7,7/26/2021 6:05,6:05,6,17.895,blue.ruin.1,0.111111111,5.79
7,7/26/2021 6:15,6:15,6,17.895,blue.ruin.1,1.6,2.902
7,7/26/2021 6:25,6:25,6,17.832,blue.ruin.1,0.220588235,5.81
7,7/26/2021 6:40,6:40,6,17.77,blue.ruin.1,0.000614489,5.83
7,7/26/2021 6:50,6:50,6,17.77,blue.ruin.1,0.319444444,5.155555556
7,7/26/2021 7:05,7:05,7,17.707,blue.ruin.1,0.078947368,5.83
7,7/26/2021 7:15,7:15,7,17.645,blue.ruin.1,0.010566562,5.87
7,7/26/2021 7:25,7:25,7,17.645,blue.ruin.1,0.010009878,5.9
7,7/26/2021 7:40,7:40,7,17.582,blue.ruin.1,0.032974059,5.97
7,7/26/2021 7:50,7:50,7,17.582,blue.ruin.1,0.275220588,5.883985294
7,7/26/2021 8:05,8:05,8,17.582,blue.ruin.1,0.277718121,5.968147651
7,7/26/2021 8:15,8:15,8,17.582,blue.ruin.1,0.274855072,6.033777778
7,7/26/2021 8:25,8:25,8,17.582,blue.ruin.1,0.275984848,6.118186869
7,7/26/2021 8:40,8:40,8,17.707,blue.ruin.1,0.403409091,5.72661157
7,7/26/2021 8:50,8:50,8,17.582,blue.ruin.1,0.293125,6.088375
7,7/26/2021 9:05,9:05,9,17.645,blue.ruin.1,0.284110169,6.292189266
7,7/26/2021 9:15,9:15,9,17.77,blue.ruin.1,0.273364486,6.349906542
7,7/26/2021 9:25,9:25,9,17.645,blue.ruin.1,0.298493976,6.179337349
7,7/26/2021 9:40,9:40,9,17.895,blue.ruin.1,0.408898305,6.319422188
7,7/26/2021 9:50,9:50,9,17.832,blue.ruin.1,0.253684211,6.754666667
7,7/26/2021 10:05,10:05,10,17.77,blue.ruin.1,0.3,6.76
7,7/26/2021 10:15,10:15,10,17.832,blue.ruin.1,0.287058824,6.901764706
7,7/26/2021 10:25,10:25,10,17.832,blue.ruin.1,0.297659574,7.024680851
7,7/26/2021 10:40,10:40,10,18.02,blue.ruin.1,0.260294118,7.200294118
7,7/26/2021 10:50,10:50,10,18.145,blue.ruin.1,0.307692308,7.136153846
7,7/26/2021 11:05,11:05,11,18.082,blue.ruin.1,0.313538462,7.107241026
7,7/26/2021 11:15,11:15,11,18.27,blue.ruin.1,0.255072464,7.616811594
7,7/26/2021 11:25,11:25,11,18.458,blue.ruin.1,0.359022556,7.02679198
7,7/26/2021 11:40,11:40,11,18.458,blue.ruin.1,0.299583333,7.80975
7,7/26/2021 11:50,11:50,11,18.645,blue.ruin.1,0.259545455,7.961363636
7,7/26/2021 12:05,12:05,12,18.708,blue.ruin.1,0.333404255,7.880950355
7,7/26/2021 12:15,12:15,12,19.27,blue.ruin.1,0.420248329,7.699871494
7,7/26/2021 12:25,12:25,12,19.083,blue.ruin.1,0.308586957,8.088144928
7,7/26/2021 12:40,12:40,12,19.458,blue.ruin.1,0.371908127,7.874240283
7,7/26/2021 12:50,12:50,12,19.02,blue.ruin.1,0.6,7.467272727
7,7/26/2021 13:05,13:05,13,19.145,blue.ruin.1,0.727604167,7.934356061
7,7/26/2021 13:15,13:15,13,19.208,blue.ruin.1,0.815714286,7.362857143
7,7/26/2021 13:25,13:25,13,19.521,blue.ruin.1,0.58380597,8.055343284
7,7/26/2021 13:40,13:40,13,20.146,blue.ruin.1,0.391458333,8.046125
7,7/26/2021 13:50,13:50,13,20.271,blue.ruin.1,0.365769231,8.514435897
7,7/26/2021 14:05,14:05,14,20.583,blue.ruin.1,0.253947368,8.875
7,7/26/2021 14:15,14:15,14,20.271,blue.ruin.1,0.575340909,8.48046281
7,7/26/2021 14:25,14:25,14,20.521,blue.ruin.1,0.488552632,8.559083732
7,7/26/2021 14:40,14:40,14,20.646,blue.ruin.1,0.509777778,8.51449697
7,7/26/2021 14:50,14:50,14,20.646,blue.ruin.1,0.516491228,8.456880383
7,7/26/2021 15:05,15:05,15,20.771,blue.ruin.1,0.520948276,8.758311912
7,7/26/2021 15:15,15:15,15,20.896,blue.ruin.1,0.538571429,8.708363636
7,7/26/2021 15:25,15:25,15,20.958,blue.ruin.1,0.557708333,8.65157197
7,7/26/2021 15:40,15:40,15,21.146,blue.ruin.1,0.451764706,8.816705882
7,7/26/2021 15:50,15:50,15,21.084,blue.ruin.1,0.547142857,8.320493506
7,7/26/2021 16:05,16:05,16,21.271,blue.ruin.1,0.448068182,8.577258264
7,7/26/2021 16:15,16:15,16,21.334,blue.ruin.1,0.403404255,9.140034816
7,7/26/2021 16:25,16:25,16,21.459,blue.ruin.1,0.303490566,9.115037736
7,7/26/2021 16:40,16:40,16,21.521,blue.ruin.1,0.294596774,9.142973118
7,7/26/2021 16:50,16:50,16,21.521,blue.ruin.1,0.283852459,9.138715847
7,7/26/2021 17:05,17:05,17,21.459,blue.ruin.1,0.306466667,9.048244444
7,7/26/2021 17:15,17:15,17,21.459,blue.ruin.1,0.280483871,9.223419355
7,7/26/2021 17:25,17:25,17,21.396,blue.ruin.1,0.304782609,8.945913043
7,7/26/2021 17:40,17:40,17,13.768,blue.ruin.1,1.09985755,6.017421652
7,7/26/2021 17:50,17:50,17,17.019,blue.ruin.1,1.0242261,6.932150664
7,7/26/2021 18:05,18:05,18,20.021,blue.ruin.1,0.955895296,7.250641635
7,7/26/2021 18:15,18:15,18,19.396,blue.ruin.1,0.969399326,6.640470349
7,7/26/2021 18:25,18:25,18,19.521,blue.ruin.1,0.960017533,6.667498107
7,7/26/2021 18:40,18:40,18,20.021,blue.ruin.1,0.868892216,6.459962983
7,7/26/2021 18:50,18:50,18,16.457,blue.ruin.1,1.025,5.73125
7,7/26/2021 19:05,19:05,19,19.896,blue.ruin.1,0.758232446,6.687384988
7,7/26/2021 19:15,19:15,19,18.333,blue.ruin.1,0.952563347,5.428279095
7,7/26/2021 19:25,19:25,19,17.457,blue.ruin.1,0.962405528,4.597559544
7,7/26/2021 19:40,19:40,19,17.957,blue.ruin.1,0.830182927,5.122472284
7,7/26/2021 19:50,19:50,19,17.52,blue.ruin.1,0.841595949,4.700799343
7,7/26/2021 20:05,20:05,20,19.083,blue.ruin.1,0.620670996,5.99530303
7,7/26/2021 20:15,20:15,20,18.395,blue.ruin.1,0.685780829,5.553846531
