ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
4,7/25/2021 0:10,0:10,0,14.812,norwood.mouth,0.971302817,6.11560402
4,7/25/2021 0:20,0:20,0,13.375,norwood.mouth,1.39671505,3.944233098
4,7/25/2021 0:35,0:35,0,15.75,norwood.mouth,0.820949413,6.479918606
4,7/25/2021 0:45,0:45,0,15.062,norwood.mouth,0.89543179,6.048141427
4,7/25/2021 1:00,1:00,1,14.562,norwood.mouth,0.971631644,5.452754635
4,7/25/2021 1:10,1:10,1,14.312,norwood.mouth,1.026030111,5.119376288
4,7/25/2021 1:20,1:20,1,14.5,norwood.mouth,0.975806452,5.268120968
4,7/25/2021 1:35,1:35,1,15.312,norwood.mouth,0.832280986,5.904134796
4,7/25/2021 1:45,1:45,1,14.312,norwood.mouth,0.995960832,4.971679621
4,7/25/2021 2:00,2:00,2,14.25,norwood.mouth,0.998639456,4.84271542
4,7/25/2021 2:10,2:10,2,14.562,norwood.mouth,0.943046358,5.066902594
4,7/25/2021 2:20,2:20,2,14.062,norwood.mouth,1.049050372,4.484450248
4,7/25/2021 2:35,2:35,2,13.625,norwood.mouth,1.183649698,3.549985979
4,7/25/2021 2:45,2:45,2,13.062,norwood.mouth,1.396091759,2.37521952
4,7/25/2021 3:00,3:00,3,13.375,norwood.mouth,1.254960836,3.055693864
4,7/25/2021 3:10,3:10,3,13.938,norwood.mouth,1.034464752,4.155149151
4,7/25/2021 3:20,3:20,3,13.812,norwood.mouth,1.056548673,3.987456637
4,7/25/2021 3:35,3:35,3,13.688,norwood.mouth,1.072787821,3.807517483
4,7/25/2021 3:45,3:45,3,14.375,norwood.mouth,0.898797251,4.68508362
4,7/25/2021 4:00,4:00,4,13.688,norwood.mouth,1.051988636,3.750201705
4,7/25/2021 4:10,4:10,4,13.312,norwood.mouth,1.210422535,2.863539789
4,7/25/2021 4:20,4:20,4,13.875,norwood.mouth,0.982639792,4.052144993
4,7/25/2021 4:35,4:35,4,13.75,norwood.mouth,1.024545455,3.750881818
4,7/25/2021 4:45,4:45,4,14.25,norwood.mouth,0.917460317,4.261424603
4,7/25/2021 5:00,5:00,5,13.562,norwood.mouth,1.065769231,3.449013462
4,7/25/2021 5:10,5:10,5,13.5,norwood.mouth,1.080660377,3.326057783
4,7/25/2021 5:20,5:20,5,14.812,norwood.mouth,0.816854991,4.783794727
4,7/25/2021 5:35,5:35,5,14.312,norwood.mouth,0.875772559,4.268141687
4,7/25/2021 5:45,5:45,5,14.438,norwood.mouth,0.845428905,4.490821046
4,7/25/2021 6:00,6:00,6,13.875,norwood.mouth,0.942376682,3.992505232
4,7/25/2021 6:10,6:10,6,14.125,norwood.mouth,0.880047319,4.275794558
4,7/25/2021 6:20,6:20,6,13.812,norwood.mouth,0.942832168,3.949989073
4,7/25/2021 6:35,6:35,6,13.688,norwood.mouth,0.950308166,3.891377889
4,7/25/2021 6:45,6:45,6,13.625,norwood.mouth,0.960689655,3.82495431
4,7/25/2021 7:00,7:00,7,14.125,norwood.mouth,0.834943182,4.289854403
4,7/25/2021 7:10,7:10,7,13.812,norwood.mouth,0.874277457,4.221352601
4,7/25/2021 7:20,7:20,7,14.062,norwood.mouth,0.862168487,4.331131045
4,7/25/2021 7:35,7:35,7,13.562,norwood.mouth,0.959387352,3.75595998
4,7/25/2021 7:45,7:45,7,13.688,norwood.mouth,0.891935484,4.205540323
4,7/25/2021 8:00,8:00,8,13.438,norwood.mouth,0.957553191,3.848891489
4,7/25/2021 8:10,8:10,8,13.625,norwood.mouth,0.902105263,4.130244737
4,7/25/2021 8:20,8:20,8,13.938,norwood.mouth,0.830950548,4.58024822
4,7/25/2021 8:35,8:35,8,13.75,norwood.mouth,0.893850267,4.275629234
4,7/25/2021 8:45,8:45,8,13.688,norwood.mouth,0.891935484,4.260819892
4,7/25/2021 9:00,9:00,9,13.875,norwood.mouth,0.862390158,4.45995145
4,7/25/2021 9:10,9:10,9,12.812,norwood.mouth,1.243005181,2.365891192
4,7/25/2021 9:20,9:20,9,13.5,norwood.mouth,0.912011173,4.239013966
4,7/25/2021 9:35,9:35,9,13.312,norwood.mouth,0.978801431,3.92982737
4,7/25/2021 9:45,9:45,9,12.438,norwood.mouth,1.433478735,1.395634269
4,7/25/2021 10:00,10:00,10,12.375,norwood.mouth,1.471552555,1.206449976
4,7/25/2021 10:10,10:10,10,12.188,norwood.mouth,1.55,0.784333333
4,7/25/2021 10:20,10:20,10,12.688,norwood.mouth,1.368049426,1.87794252
4,7/25/2021 10:35,10:35,10,12.625,norwood.mouth,1.384819064,1.805989519
4,7/25/2021 10:45,10:45,10,13.062,norwood.mouth,1.140308582,3.267662126
4,7/25/2021 11:00,11:00,11,12.812,norwood.mouth,1.322021116,2.302395362
4,7/25/2021 11:10,11:10,11,13,norwood.mouth,1.191645244,3.116381105
4,7/25/2021 11:20,11:20,11,12.812,norwood.mouth,1.327908869,2.413178024
4,7/25/2021 11:35,11:35,11,12.625,norwood.mouth,1.467792422,1.980052718
4,7/25/2021 11:45,11:45,11,12.438,norwood.mouth,1.450863422,2.375395801
4,7/25/2021 12:00,12:00,12,11.938,norwood.mouth,1.55,2.17575
4,7/25/2021 12:10,12:10,12,12.25,norwood.mouth,1.55,2.2915
4,7/25/2021 12:20,12:20,12,12.062,norwood.mouth,1.55,2.41875
4,7/25/2021 12:35,12:35,12,12.125,norwood.mouth,1.55,2.755083333
4,7/25/2021 12:45,12:45,12,11.875,norwood.mouth,1.55,2.950833333
4,7/25/2021 13:00,13:00,13,12.5,norwood.mouth,1.55,3.212416667
4,7/25/2021 13:10,13:10,13,12.5,norwood.mouth,1.55,3.467416667
