ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
14,7/25/2021 0:10,0:10,0,15.568,norwood.mouth,0.84264679,6.727470642
14,7/25/2021 0:25,0:25,0,16.194,norwood.mouth,0.756280193,6.986652174
14,7/25/2021 0:35,0:35,0,16.445,norwood.mouth,0.757258065,6.785584005
14,7/25/2021 0:45,0:45,0,17.322,norwood.mouth,0.630054496,7.344067212
14,7/25/2021 1:00,1:00,1,15.881,norwood.mouth,0.790291787,6.346911248
14,7/25/2021 1:10,1:10,1,16.382,norwood.mouth,0.719277323,6.651350837
14,7/25/2021 1:25,1:25,1,16.257,norwood.mouth,0.73027892,6.464781691
14,7/25/2021 1:35,1:35,1,16.445,norwood.mouth,0.730374168,6.428275529
14,7/25/2021 1:45,1:45,1,16.57,norwood.mouth,0.718600683,6.408867463
14,7/25/2021 2:00,2:00,2,16.946,norwood.mouth,0.681514703,6.524533691
14,7/25/2021 2:10,2:10,2,16.633,norwood.mouth,0.711075308,6.317419858
14,7/25/2021 2:25,2:25,2,16.946,norwood.mouth,0.674289643,6.460139551
14,7/25/2021 2:35,2:35,2,16.445,norwood.mouth,0.714417745,6.04278073
14,7/25/2021 2:45,2:45,2,16.508,norwood.mouth,0.697719563,6.070190413
14,7/25/2021 3:00,3:00,3,16.695,norwood.mouth,0.678823954,6.091455117
14,7/25/2021 3:10,3:10,3,16.758,norwood.mouth,0.679501916,6.047396871
14,7/25/2021 3:25,3:25,3,16.445,norwood.mouth,0.692489505,5.908981566
14,7/25/2021 3:35,3:35,3,17.196,norwood.mouth,0.620825755,6.249995817
14,7/25/2021 3:45,3:45,3,16.821,norwood.mouth,0.653989121,6.016635842
14,7/25/2021 4:00,4:00,4,16.257,norwood.mouth,0.691650672,5.706836852
14,7/25/2021 4:10,4:10,4,15.944,norwood.mouth,0.725431269,5.457838902
14,7/25/2021 4:25,4:25,4,15.506,norwood.mouth,0.77592244,5.182204255
14,7/25/2021 4:35,4:35,4,16.257,norwood.mouth,0.691408024,5.54232835
14,7/25/2021 4:45,4:45,4,16.069,norwood.mouth,0.711048478,5.364695885
14,7/25/2021 5:00,5:00,5,16.132,norwood.mouth,0.692411374,5.476968888
14,7/25/2021 5:10,5:10,5,15.756,norwood.mouth,0.727326565,5.261443739
14,7/25/2021 5:25,5:25,5,16.633,norwood.mouth,0.644443402,5.711015018
14,7/25/2021 5:35,5:35,5,15.443,norwood.mouth,0.755469792,4.904643574
14,7/25/2021 5:45,5:45,5,15.38,norwood.mouth,0.753812488,4.988298191
14,7/25/2021 6:00,6:00,6,15.631,norwood.mouth,0.725255244,5.186492203
14,7/25/2021 6:10,6:10,6,15.881,norwood.mouth,0.697099681,5.263406889
14,7/25/2021 6:25,6:25,6,14.942,norwood.mouth,0.776025814,4.861433442
14,7/25/2021 6:35,6:35,6,15.004,norwood.mouth,0.765127021,4.916201212
14,7/25/2021 6:45,6:45,6,15.13,norwood.mouth,0.748165658,4.997201258
14,7/25/2021 7:00,7:00,7,15.004,norwood.mouth,0.751704545,4.717492898
