ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
5,7/25/2021 12:05,12:05,12,13.188,blue.ruin.2,1.543258427,5.012
5,7/25/2021 12:20,12:20,12,12.75,blue.ruin.2,1.6,NA
5,7/25/2021 12:30,12:30,12,13.062,blue.ruin.2,1.6,NA
5,7/25/2021 12:40,12:40,12,13.062,blue.ruin.2,1.6,5.072
5,7/25/2021 12:55,12:55,12,12.812,blue.ruin.2,1.6,NA
5,7/25/2021 13:05,13:05,13,13,blue.ruin.2,1.6,5.141
5,7/25/2021 13:20,13:20,13,13.062,blue.ruin.2,1.6,5.107
5,7/25/2021 13:30,13:30,13,12.812,blue.ruin.2,1.6,5.04
5,7/25/2021 13:40,13:40,13,13.188,blue.ruin.2,1.6,4.867
5,7/25/2021 13:55,13:55,13,13.125,blue.ruin.2,1.6,4.892
5,7/25/2021 14:05,14:05,14,13.062,blue.ruin.2,1.6,4.791
5,7/25/2021 14:20,14:20,14,13,blue.ruin.2,1.6,4.959
5,7/25/2021 14:30,14:30,14,13,blue.ruin.2,1.6,4.654
5,7/25/2021 14:40,14:40,14,13,blue.ruin.2,1.6,4.636
5,7/25/2021 14:55,14:55,14,13,blue.ruin.2,1.6,4.769
5,7/25/2021 15:05,15:05,15,13.062,blue.ruin.2,1.6,4.683
5,7/25/2021 15:20,15:20,15,12.938,blue.ruin.2,1.6,4.49
5,7/25/2021 15:30,15:30,15,12.875,blue.ruin.2,1.6,4.67
5,7/25/2021 15:40,15:40,15,12.812,blue.ruin.2,1.6,4.36
5,7/25/2021 15:55,15:55,15,13,blue.ruin.2,1.6,4.477
5,7/25/2021 16:05,16:05,16,12.938,blue.ruin.2,1.6,4.325
5,7/25/2021 16:20,16:20,16,12.812,blue.ruin.2,1.6,4.478
5,7/25/2021 16:30,16:30,16,12.812,blue.ruin.2,1.6,4.234
5,7/25/2021 16:40,16:40,16,12.812,blue.ruin.2,1.6,4.14
5,7/25/2021 16:55,16:55,16,12.75,blue.ruin.2,1.6,4.183
5,7/25/2021 17:05,17:05,17,12.75,blue.ruin.2,1.6,4.104
5,7/25/2021 17:20,17:20,17,12.688,blue.ruin.2,1.6,4.067
5,7/25/2021 17:30,17:30,17,12.75,blue.ruin.2,1.6,3.92
5,7/25/2021 17:40,17:40,17,12.812,blue.ruin.2,1.6,3.947
5,7/25/2021 17:55,17:55,17,12.75,blue.ruin.2,1.6,3.748
5,7/25/2021 18:05,18:05,18,12.688,blue.ruin.2,1.6,3.742
5,7/25/2021 18:20,18:20,18,12.75,blue.ruin.2,1.6,3.663
5,7/25/2021 18:30,18:30,18,13,blue.ruin.2,1.53773842,3.611
