ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
1,7/25/2021 5:05,5:05,5,11.812,blue.ruin.1,1.6,5.012
1,7/25/2021 5:10,5:10,5,10.625,blue.ruin.1,1.6,4.791
1,7/25/2021 5:25,5:25,5,11.875,blue.ruin.1,1.6,5.066
1,7/25/2021 5:35,5:35,5,11.75,blue.ruin.1,1.6,5.063
1,7/25/2021 5:50,5:50,5,11.875,blue.ruin.1,1.6,NA
1,7/25/2021 6:00,6:00,6,11.125,blue.ruin.1,1.6,4.989
1,7/25/2021 6:10,6:10,6,10.688,blue.ruin.1,1.6,NA
1,7/25/2021 6:25,6:25,6,12.812,blue.ruin.1,1.6,5.192
1,7/25/2021 6:35,6:35,6,11.312,blue.ruin.1,1.6,4.962
1,7/25/2021 6:50,6:50,6,11.438,blue.ruin.1,1.6,4.954
1,7/25/2021 7:00,7:00,7,10.875,blue.ruin.1,1.6,5.087
1,7/25/2021 7:10,7:10,7,12.625,blue.ruin.1,1.6,4.749
1,7/25/2021 7:25,7:25,7,12.812,blue.ruin.1,1.6,4.77
1,7/25/2021 7:35,7:35,7,13.375,blue.ruin.1,1.6,4.943
1,7/25/2021 7:50,7:50,7,13.625,blue.ruin.1,1.384677419,4.695
1,7/25/2021 8:00,8:00,8,14.062,blue.ruin.1,1.09859331,6.663050836
1,7/25/2021 8:10,8:10,8,14.062,blue.ruin.1,1.178779841,6.072937666
1,7/25/2021 8:25,8:25,8,13.5,blue.ruin.1,1.6,4.539
1,7/25/2021 8:35,8:35,8,11.562,blue.ruin.1,1.6,4.364
1,7/25/2021 8:50,8:50,8,13,blue.ruin.1,1.6,4.377
1,7/25/2021 9:00,9:00,9,12.688,blue.ruin.1,1.6,4.384
1,7/25/2021 9:10,9:10,9,13.625,blue.ruin.1,1.424152542,4.283
1,7/25/2021 9:25,9:25,9,14.062,blue.ruin.1,1.099198099,6.328261546
1,7/25/2021 9:35,9:35,9,13.562,blue.ruin.1,1.382051282,4.218
1,7/25/2021 9:50,9:50,9,14.312,blue.ruin.1,1.090622274,6.515689735
1,7/25/2021 10:00,10:00,10,13.938,blue.ruin.1,1.095148715,6.333130487
1,7/25/2021 10:10,10:10,10,13.688,blue.ruin.1,1.101698113,6.097911321
1,7/25/2021 10:25,10:25,10,13.562,blue.ruin.1,1.242776204,4.903141997
1,7/25/2021 10:35,10:35,10,13.312,blue.ruin.1,1.338235294,4.131058824
1,7/25/2021 10:50,10:50,10,12.75,blue.ruin.1,1.6,3.837
1,7/25/2021 11:00,11:00,11,13.125,blue.ruin.1,1.476181102,3.751
1,7/25/2021 11:10,11:10,11,12.125,blue.ruin.1,1.6,3.68
1,7/25/2021 11:25,11:25,11,15.875,blue.ruin.1,1.054032258,6.597336694
1,7/25/2021 11:35,11:35,11,17.125,blue.ruin.1,1.023818898,6.581973425
