ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
30,7/25/2021 12:05,12:05,12,19.493,blue.ruin.1,0.451980792,6.960090582
30,7/25/2021 12:15,12:15,12,19.368,blue.ruin.1,0.25875,8.17425
30,7/25/2021 12:30,12:30,12,19.555,blue.ruin.1,0.3265625,8.103854167
30,7/25/2021 12:40,12:40,12,19.868,blue.ruin.1,0.485468245,7.799193659
30,7/25/2021 12:55,12:55,12,19.868,blue.ruin.1,0.343333333,8.489555556
30,7/25/2021 13:05,13:05,13,20.307,blue.ruin.1,0.450726979,8.257283008
30,7/25/2021 13:15,13:15,13,20.244,blue.ruin.1,0.275,8.513333333
30,7/25/2021 13:30,13:30,13,20.307,blue.ruin.1,0.363536585,8.645691057
30,7/25/2021 13:40,13:40,13,20.557,blue.ruin.1,0.285833333,8.677166667
30,7/25/2021 13:55,13:55,13,20.745,blue.ruin.1,0.265,8.723
30,7/25/2021 14:05,14:05,14,20.682,blue.ruin.1,0.423055556,8.502393939
30,7/25/2021 14:15,14:15,14,20.682,blue.ruin.1,0.49325,8.317581818
30,7/25/2021 14:30,14:30,14,20.933,blue.ruin.1,0.419509804,8.774105169
30,7/25/2021 14:40,14:40,14,21.12,blue.ruin.1,0.377272727,8.886969697
30,7/25/2021 14:55,14:55,14,21.246,blue.ruin.1,0.398909091,8.3048
30,7/25/2021 15:05,15:05,15,21.433,blue.ruin.1,0.3249,8.855086667
30,7/25/2021 15:15,15:15,15,21.496,blue.ruin.1,0.364210526,9.038982456
30,7/25/2021 15:30,15:30,15,21.746,blue.ruin.1,0.313706564,9.043706564
30,7/25/2021 15:40,15:40,15,21.746,blue.ruin.1,0.254716981,8.981572327
30,7/25/2021 15:55,15:55,15,21.746,blue.ruin.1,0.261666667,9.000888889
30,7/25/2021 16:05,16:05,16,21.746,blue.ruin.1,0.303958333,8.990791667
30,7/25/2021 16:15,16:15,16,21.871,blue.ruin.1,0.257513661,9.023005464
30,7/25/2021 16:30,16:30,16,21.934,blue.ruin.1,0.291925466,9.002360248
30,7/25/2021 16:40,16:40,16,21.871,blue.ruin.1,0.255625,9.083
30,7/25/2021 16:55,16:55,16,21.996,blue.ruin.1,0.401898734,9.075028769
30,7/25/2021 17:05,17:05,17,21.746,blue.ruin.1,0.315409836,9.057967213
30,7/25/2021 17:15,17:15,17,21.809,blue.ruin.1,0.267222222,9.020333333
30,7/25/2021 17:30,17:30,17,21.746,blue.ruin.1,0.2815,9.1221
30,7/25/2021 17:40,17:40,17,21.871,blue.ruin.1,1.6,3.947
30,7/25/2021 17:55,17:55,17,21.496,blue.ruin.1,0.435652174,8.871193676
30,7/25/2021 18:05,18:05,18,21.12,blue.ruin.1,0.647303922,8.327335116
30,7/25/2021 18:15,18:15,18,21.246,blue.ruin.1,0.486994949,8.56035124
30,7/25/2021 18:30,18:30,18,21.433,blue.ruin.1,0.374361702,8.83512766
30,7/25/2021 18:40,18:40,18,21.308,blue.ruin.1,0.409215686,8.772185383
30,7/25/2021 18:55,18:55,18,21.246,blue.ruin.1,0.577235355,8.28785761
30,7/25/2021 19:05,19:05,19,21.183,blue.ruin.1,0.574266504,8.267108246
30,7/25/2021 19:15,19:15,19,21.12,blue.ruin.1,0.554982206,8.170139114
30,7/25/2021 19:30,19:30,19,20.995,blue.ruin.1,0.553658537,7.969334812
30,7/25/2021 19:40,19:40,19,20.933,blue.ruin.1,0.539088983,7.874453005
30,7/25/2021 19:55,19:55,19,20.807,blue.ruin.1,0.538068635,7.592580715
30,7/25/2021 20:05,20:05,20,20.745,blue.ruin.1,0.526983136,7.562803929
