ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
17,7/25/2021 12:05,12:05,12,17.637,blue.ruin.2,0.975486669,7.285295916
17,7/25/2021 12:15,12:15,12,16.009,blue.ruin.2,1.026848704,6.64188504
17,7/25/2021 12:30,12:30,12,14.882,blue.ruin.2,1.066544567,NA
17,7/25/2021 12:40,12:40,12,16.072,blue.ruin.2,1.032177451,6.889944983
17,7/25/2021 12:55,12:55,12,14.757,blue.ruin.2,1.07279604,NA
17,7/25/2021 13:05,13:05,13,14.318,blue.ruin.2,1.088101656,6.777209906
17,7/25/2021 13:15,13:15,13,14.506,blue.ruin.2,1.084025559,6.859990016
17,7/25/2021 13:30,13:30,13,14.381,blue.ruin.2,1.090480872,6.72687433
17,7/25/2021 13:40,13:40,13,14.256,blue.ruin.2,1.093383119,7.120737756
17,7/25/2021 13:55,13:55,13,14.757,blue.ruin.2,1.084502875,6.941637809
17,7/25/2021 14:05,14:05,14,14.757,blue.ruin.2,1.083639523,6.994467043
17,7/25/2021 14:15,14:15,14,14.443,blue.ruin.2,1.090351882,6.770520233
17,7/25/2021 14:30,14:30,14,14.381,blue.ruin.2,1.094138676,6.839055703
17,7/25/2021 14:40,14:40,14,14.569,blue.ruin.2,1.086706783,6.902954595
17,7/25/2021 14:55,14:55,14,14.443,blue.ruin.2,1.088585434,6.841363971
17,7/25/2021 15:05,15:05,15,14.381,blue.ruin.2,1.09130468,7.061056726
17,7/25/2021 15:15,15:15,15,14.381,blue.ruin.2,1.096849501,6.862814653
17,7/25/2021 15:30,15:30,15,14.318,blue.ruin.2,1.097781721,6.78863354
17,7/25/2021 15:40,15:40,15,15.32,blue.ruin.2,1.072619396,6.911901553
17,7/25/2021 15:55,15:55,15,14.381,blue.ruin.2,1.095311111,6.701070722
17,7/25/2021 16:05,16:05,16,14.381,blue.ruin.2,1.09321397,6.41459632
17,7/25/2021 16:15,16:15,16,14.318,blue.ruin.2,1.094606543,6.553369142
17,7/25/2021 16:30,16:30,16,14.318,blue.ruin.2,1.092944329,6.461387392
17,7/25/2021 16:40,16:40,16,14.318,blue.ruin.2,1.091977667,6.313838158
17,7/25/2021 16:55,16:55,16,14.318,blue.ruin.2,1.086993971,6.456029608
17,7/25/2021 17:05,17:05,17,14.256,blue.ruin.2,1.089226519,6.226696133
17,7/25/2021 17:15,17:15,17,14.256,blue.ruin.2,1.08625395,6.287558891
17,7/25/2021 17:30,17:30,17,14.318,blue.ruin.2,1.087321481,6.264405785
17,7/25/2021 17:40,17:40,17,14.256,blue.ruin.2,1.086410111,6.321285927
17,7/25/2021 17:55,17:55,17,14.318,blue.ruin.2,1.086329326,6.280556821
17,7/25/2021 18:05,18:05,18,14.193,blue.ruin.2,1.091369805,6.372269084
17,7/25/2021 18:15,18:15,18,14.193,blue.ruin.2,1.091369805,6.470337627
17,7/25/2021 18:30,18:30,18,14.256,blue.ruin.2,1.088295422,6.044198316
17,7/25/2021 18:40,18:40,18,14.256,blue.ruin.2,1.086609479,5.934762867
17,7/25/2021 18:55,18:55,18,14.193,blue.ruin.2,1.087842012,6.068446161
17,7/25/2021 19:05,19:05,19,14.193,blue.ruin.2,1.085576096,6.09711624
17,7/25/2021 19:15,19:15,19,14.193,blue.ruin.2,1.087244898,5.838376276
17,7/25/2021 19:30,19:30,19,14.193,blue.ruin.2,1.085009268,5.403717736
17,7/25/2021 19:40,19:40,19,14.256,blue.ruin.2,1.079943685,5.465422365
17,7/25/2021 19:55,19:55,19,14.005,blue.ruin.2,1.086046512,5.005014535
17,7/25/2021 20:05,20:05,20,15.195,blue.ruin.2,1.053487975,5.054775499
17,7/25/2021 20:15,20:15,20,14.631,blue.ruin.2,1.063638056,4.740048478
17,7/25/2021 20:30,20:30,20,15.946,blue.ruin.2,1.022144634,4.736711928
17,7/25/2021 20:40,20:40,20,15.696,blue.ruin.2,1.029318921,4.726634207
17,7/25/2021 20:55,20:55,20,17.574,blue.ruin.2,0.974495569,4.768588346
17,7/25/2021 21:05,21:05,21,16.886,blue.ruin.2,0.993547459,4.538330058
17,7/25/2021 21:15,21:15,21,17.386,blue.ruin.2,0.979763961,4.859261802
17,7/25/2021 21:30,21:30,21,17.887,blue.ruin.2,0.962648491,4.233888559
17,7/25/2021 21:40,21:40,21,17.637,blue.ruin.2,0.957045072,4.103813948
17,7/25/2021 21:55,21:55,21,17.762,blue.ruin.2,0.802892317,4.087319652
17,7/25/2021 22:05,22:05,22,17.637,blue.ruin.2,0.726576271,4.699584592
17,7/25/2021 22:15,22:15,22,16.447,blue.ruin.2,0.782219456,4.219879357
17,7/25/2021 22:30,22:30,22,17.199,blue.ruin.2,0.690466255,4.707175254
17,7/25/2021 22:40,22:40,22,17.512,blue.ruin.2,0.658622288,4.906790621
17,7/25/2021 22:55,22:55,22,17.512,blue.ruin.2,0.678767123,4.699726027
17,7/25/2021 23:05,23:05,23,17.136,blue.ruin.2,0.734591474,4.274360568
17,7/25/2021 23:15,23:15,23,17.512,blue.ruin.2,0.709833795,4.29469655
17,7/25/2021 23:30,23:30,23,17.762,blue.ruin.2,0.674369937,4.429639555
17,7/25/2021 23:40,23:40,23,17.95,blue.ruin.2,0.64335443,4.630586881
17,7/25/2021 23:55,23:55,23,17.762,blue.ruin.2,0.648410343,4.677273113
17,7/26/2021 0:05,0:05,0,17.199,blue.ruin.2,0.688528449,4.361123619
17,7/26/2021 0:15,0:15,0,17.762,blue.ruin.2,0.623077708,4.73069438
17,7/26/2021 0:30,0:30,0,16.823,blue.ruin.2,0.685697742,4.272564089
17,7/26/2021 0:40,0:40,0,17.699,blue.ruin.2,0.600104842,4.65209441
17,7/26/2021 0:55,0:55,0,17.637,blue.ruin.2,0.588886775,4.440617248
17,7/26/2021 1:05,1:05,1,17.762,blue.ruin.2,0.566811092,4.419220104
17,7/26/2021 1:15,1:15,1,16.948,blue.ruin.2,0.62899192,4.141732485
17,7/26/2021 1:30,1:30,1,17.199,blue.ruin.2,0.60009722,3.974046984
17,7/26/2021 1:40,1:40,1,16.823,blue.ruin.2,0.638911525,3.99766007
17,7/26/2021 1:55,1:55,1,18.075,blue.ruin.2,0.539462518,4.420009001
17,7/26/2021 2:05,2:05,2,17.011,blue.ruin.2,0.650223404,3.884288781
17,7/26/2021 2:15,2:15,2,17.699,blue.ruin.2,0.597275748,4.011339777
17,7/26/2021 2:30,2:30,2,17.449,blue.ruin.2,0.647985812,3.918911947
17,7/26/2021 2:40,2:40,2,17.762,blue.ruin.2,0.606436131,3.947792272
17,7/26/2021 2:55,2:55,2,17.699,blue.ruin.2,0.409127074,4.82635599
17,7/26/2021 3:05,3:05,3,17.449,blue.ruin.2,0.259110122,5.229957731
17,7/26/2021 3:15,3:15,3,16.635,blue.ruin.2,0.562921099,4.020562943
17,7/26/2021 3:30,3:30,3,17.637,blue.ruin.2,0.397183406,4.861266376
17,7/26/2021 3:40,3:40,3,17.261,blue.ruin.2,0.301121356,5.37874242
17,7/26/2021 3:55,3:55,3,16.447,blue.ruin.2,0.78375,3.230545455
17,7/26/2021 4:05,4:05,4,17.574,blue.ruin.2,0.515674419,4.673215222
17,7/26/2021 4:15,4:15,4,17.386,blue.ruin.2,0.733379655,3.65885593
17,7/26/2021 4:30,4:30,4,17.512,blue.ruin.2,0.365528256,5.268321048
17,7/26/2021 4:40,4:40,4,17.512,blue.ruin.2,0.373995715,5.229492948
17,7/26/2021 4:55,4:55,4,17.699,blue.ruin.2,0.209722222,6
17,7/26/2021 5:05,5:05,5,17.449,blue.ruin.2,0.306306306,5.688528529
17,7/26/2021 5:15,5:15,5,17.199,blue.ruin.2,0.404115022,5.418377428
17,7/26/2021 5:30,5:30,5,16.197,blue.ruin.2,0.941174863,2.743483855
17,7/26/2021 5:40,5:40,5,16.447,blue.ruin.2,0.834462366,3.397775171
17,7/26/2021 5:55,5:55,5,16.948,blue.ruin.2,0.668313253,4.13796276
17,7/26/2021 6:05,6:05,6,16.698,blue.ruin.2,0.678246559,3.772190849
17,7/26/2021 6:15,6:15,6,14.443,blue.ruin.2,1.012323944,2.402239437
17,7/26/2021 6:30,6:30,6,17.449,blue.ruin.2,0.118383488,5.83
17,7/26/2021 6:40,6:40,6,17.574,blue.ruin.2,0.060834411,5.83
17,7/26/2021 6:55,6:55,6,17.386,blue.ruin.2,0.114514979,5.83
17,7/26/2021 7:05,7:05,7,17.324,blue.ruin.2,0.132599037,5.83
17,7/26/2021 7:15,7:15,7,17.386,blue.ruin.2,0.096089677,5.87
17,7/26/2021 7:30,7:30,7,16.823,blue.ruin.2,0.258270554,5.84997598
17,7/26/2021 7:40,7:40,7,16.447,blue.ruin.2,0.426927293,5.128582389
17,7/26/2021 7:55,7:55,7,16.886,blue.ruin.2,0.458384615,4.700876923
17,7/26/2021 8:05,8:05,8,16.635,blue.ruin.2,0.500167785,4.842111043
17,7/26/2021 8:15,8:15,8,16.886,blue.ruin.2,0.451376812,5.423942029
17,7/26/2021 8:30,8:30,8,16.322,blue.ruin.2,0.655294118,4.79773262
17,7/26/2021 8:40,8:40,8,16.009,blue.ruin.2,0.767566372,4.296466613
17,7/26/2021 8:55,8:55,8,15.633,blue.ruin.2,0.85946281,4.164903832
