ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
8,7/25/2021 12:05,12:05,12,15.532,blue.ruin.2,1.042297926,6.879751587
8,7/25/2021 12:20,12:20,12,15.469,blue.ruin.2,1.044532238,NA
8,7/25/2021 12:30,12:30,12,17.473,blue.ruin.2,0.987454212,NA
8,7/25/2021 12:40,12:40,12,18.161,blue.ruin.2,0.971474235,7.237167377
8,7/25/2021 12:55,12:55,12,16.033,blue.ruin.2,1.037047068,NA
8,7/25/2021 13:05,13:05,13,16.346,blue.ruin.2,1.029534078,7.143110849
8,7/25/2021 13:20,13:20,13,16.033,blue.ruin.2,1.045749736,7.330308804
8,7/25/2021 13:30,13:30,13,15.594,blue.ruin.2,1.057954952,6.938292814
8,7/25/2021 13:40,13:40,13,14.029,blue.ruin.2,1.099296631,7.06880234
8,7/25/2021 13:55,13:55,13,14.154,blue.ruin.2,1.099797092,6.823566452
8,7/25/2021 14:05,14:05,14,14.217,blue.ruin.2,1.09704568,6.88356461
8,7/25/2021 14:20,14:20,14,14.154,blue.ruin.2,1.099210267,6.533332552
8,7/25/2021 14:30,14:30,14,14.217,blue.ruin.2,1.098229132,6.804123213
8,7/25/2021 14:40,14:40,14,14.342,blue.ruin.2,1.092028759,6.857132385
8,7/25/2021 14:55,14:55,14,14.342,blue.ruin.2,1.090943044,6.82267402
8,7/25/2021 15:05,15:05,15,14.405,blue.ruin.2,1.090754053,7.066118366
8,7/25/2021 15:20,15:20,15,14.279,blue.ruin.2,1.097080773,6.810533911
8,7/25/2021 15:30,15:30,15,14.279,blue.ruin.2,1.09864685,6.78136646
8,7/25/2021 15:40,15:40,15,14.53,blue.ruin.2,1.08997949,6.75218869
8,7/25/2021 15:55,15:55,15,14.405,blue.ruin.2,1.094777778,6.705728056
8,7/25/2021 16:05,16:05,16,14.217,blue.ruin.2,1.09683908,6.385096983
8,7/25/2021 16:20,16:20,16,14.279,blue.ruin.2,1.093887908,6.51537169
8,7/25/2021 16:30,16:30,16,14.217,blue.ruin.2,1.095199464,6.441846643
