ibutton,date.time,time,hour,ibutton.temp,site,fish.depth,dissolved.oxygen
31,7/25/2021 12:05,12:05,12,15.112,blue.ruin.2,1.055628438,6.798835379
31,7/25/2021 12:10,12:10,12,15.05,blue.ruin.2,1.057763975,6.477932453
31,7/25/2021 12:20,12:20,12,14.611,blue.ruin.2,1.07164981,NA
31,7/25/2021 12:35,12:35,12,14.674,blue.ruin.2,1.070776962,6.722282905
31,7/25/2021 12:45,12:45,12,14.799,blue.ruin.2,1.070303551,NA
31,7/25/2021 12:55,12:55,12,14.862,blue.ruin.2,1.069854315,NA
31,7/25/2021 13:10,13:10,13,15.3,blue.ruin.2,1.05991615,NA
31,7/25/2021 13:20,13:20,13,15.488,blue.ruin.2,1.060137276,7.225171859
31,7/25/2021 13:35,13:35,13,14.862,blue.ruin.2,1.077821012,6.94754572
31,7/25/2021 13:45,13:45,13,15.613,blue.ruin.2,1.058889078,7.197143033
31,7/25/2021 13:55,13:55,13,15.864,blue.ruin.2,1.056425431,7.158395671
31,7/25/2021 14:10,14:10,14,16.177,blue.ruin.2,1.048290113,7.148347873
31,7/25/2021 14:20,14:20,14,14.862,blue.ruin.2,1.081737414,6.643018386
31,7/25/2021 14:35,14:35,14,14.987,blue.ruin.2,1.078998058,7.122533122
31,7/25/2021 14:45,14:45,14,16.177,blue.ruin.2,1.051669802,7.346344661
31,7/25/2021 14:55,14:55,14,14.674,blue.ruin.2,1.083193277,6.884110294
31,7/25/2021 15:10,15:10,15,16.49,blue.ruin.2,1.047387718,7.28305912
31,7/25/2021 15:20,15:20,15,15.175,blue.ruin.2,1.077414399,6.990972893
31,7/25/2021 15:35,15:35,15,14.361,blue.ruin.2,1.097342959,6.685918205
31,7/25/2021 15:45,15:45,15,14.924,blue.ruin.2,1.080692194,6.798908027
31,7/25/2021 15:55,15:55,15,14.611,blue.ruin.2,1.0902,6.7457035
31,7/25/2021 16:10,16:10,16,14.736,blue.ruin.2,1.084889868,6.534447797
31,7/25/2021 16:20,16:20,16,14.674,blue.ruin.2,1.085172109,6.584705869
31,7/25/2021 16:35,16:35,16,15.864,blue.ruin.2,1.058671204,6.775866825
31,7/25/2021 16:45,16:45,16,15.551,blue.ruin.2,1.062555293,6.8036257
31,7/25/2021 16:55,16:55,16,15.175,blue.ruin.2,1.068540052,6.615517603
31,7/25/2021 17:10,17:10,17,15.488,blue.ruin.2,1.060969609,6.444816353
31,7/25/2021 17:20,17:20,17,15.676,blue.ruin.2,1.057136615,6.646394262
31,7/25/2021 17:35,17:35,17,16.114,blue.ruin.2,1.047282456,6.828191636
31,7/25/2021 17:45,17:45,17,16.615,blue.ruin.2,1.037888952,6.993864902
31,7/25/2021 17:55,17:55,17,16.302,blue.ruin.2,1.044730221,6.680116229
31,7/25/2021 18:10,18:10,18,17.179,blue.ruin.2,1.027437981,7.083029299
31,7/25/2021 18:20,18:20,18,15.551,blue.ruin.2,1.061815501,6.614729728
31,7/25/2021 18:35,18:35,18,14.987,blue.ruin.2,1.070581802,6.152456146
31,7/25/2021 18:45,18:45,18,15.738,blue.ruin.2,1.05405952,6.448687265
31,7/25/2021 18:55,18:55,18,16.052,blue.ruin.2,1.046822595,6.464693733
31,7/25/2021 19:10,19:10,19,16.427,blue.ruin.2,1.037801161,6.35771689
31,7/25/2021 19:20,19:20,19,16.427,blue.ruin.2,1.036562782,6.347346601
31,7/25/2021 19:35,19:35,19,15.112,blue.ruin.2,1.060055249,5.558702762
31,7/25/2021 19:45,19:45,19,15.363,blue.ruin.2,1.054264657,5.586095582
31,7/25/2021 19:55,19:55,19,15.989,blue.ruin.2,1.038315958,5.297960806
31,7/25/2021 20:10,20:10,20,16.803,blue.ruin.2,1.008202914,5.15283412
31,7/25/2021 20:20,20:20,20,16.49,blue.ruin.2,1.009773371,4.786112606
31,7/25/2021 20:35,20:35,20,16.302,blue.ruin.2,1.011364929,4.582182701
31,7/25/2021 20:45,20:45,20,15.989,blue.ruin.2,1.018715561,4.66173822
31,7/25/2021 20:55,20:55,20,15.926,blue.ruin.2,1.021110692,4.575601735
31,7/25/2021 21:10,21:10,21,16.49,blue.ruin.2,1.005191678,4.747708534
31,7/25/2021 21:20,21:20,21,16.052,blue.ruin.2,1.017218479,4.692643503
31,7/25/2021 21:35,21:35,21,16.678,blue.ruin.2,0.994468894,3.918394079
31,7/25/2021 21:45,21:45,21,17.429,blue.ruin.2,0.953719839,3.833322889
31,7/25/2021 21:55,21:55,21,15.801,blue.ruin.2,0.985128135,2.99290959
31,7/25/2021 22:10,22:10,22,16.365,blue.ruin.2,0.81463039,4.01911891
31,7/25/2021 22:20,22:20,22,15.738,blue.ruin.2,0.82542044,3.858683994
31,7/25/2021 22:35,22:35,22,14.736,blue.ruin.2,0.887919708,3.304403451
31,7/25/2021 22:45,22:45,22,16.052,blue.ruin.2,0.788997006,4.037491835
31,7/25/2021 22:55,22:55,22,16.239,blue.ruin.2,0.79416801,3.92549099
31,7/25/2021 23:10,23:10,23,16.052,blue.ruin.2,0.851752022,3.448103406
31,7/25/2021 23:20,23:20,23,15.738,blue.ruin.2,0.879320432,3.093752557
31,7/25/2021 23:35,23:35,23,15.425,blue.ruin.2,0.889645923,3.030283847
31,7/25/2021 23:45,23:45,23,15.926,blue.ruin.2,0.830930134,3.404829437
31,7/25/2021 23:55,23:55,23,15.864,blue.ruin.2,0.829440441,3.538429227
31,7/26/2021 0:10,0:10,0,15.738,blue.ruin.2,0.817261538,3.431246993
31,7/26/2021 0:20,0:20,0,15.363,blue.ruin.2,0.833197211,3.336300978
31,7/26/2021 0:35,0:35,0,15.112,blue.ruin.2,0.826858399,3.268548721
31,7/26/2021 0:45,0:45,0,14.799,blue.ruin.2,0.840870307,3.142714862
31,7/26/2021 0:55,0:55,0,15.175,blue.ruin.2,0.799714558,3.325146614
31,7/26/2021 1:10,1:10,1,15.237,blue.ruin.2,0.783754095,3.359818497
31,7/26/2021 1:20,1:20,1,15.237,blue.ruin.2,0.774439072,3.314612625
31,7/26/2021 1:35,1:35,1,15.676,blue.ruin.2,0.735317919,3.41218392
31,7/26/2021 1:45,1:45,1,15.237,blue.ruin.2,0.782551981,3.186373622
31,7/26/2021 1:55,1:55,1,15.05,blue.ruin.2,0.814518084,3.019726115
31,7/26/2021 2:10,2:10,2,15.363,blue.ruin.2,0.818160995,2.88466623
31,7/26/2021 2:20,2:20,2,15.3,blue.ruin.2,0.860146274,2.820704561
31,7/26/2021 2:35,2:35,2,15.488,blue.ruin.2,0.88164557,2.536685846
31,7/26/2021 2:45,2:45,2,15.676,blue.ruin.2,0.825394396,2.839824689
31,7/26/2021 2:55,2:55,2,15.3,blue.ruin.2,0.790872926,3.000916737
31,7/26/2021 3:10,3:10,3,15.738,blue.ruin.2,0.705348837,3.544325581
31,7/26/2021 3:20,3:20,3,15.801,blue.ruin.2,0.586014525,3.834918174
31,7/26/2021 3:35,3:35,3,16.239,blue.ruin.2,0.620936073,3.973779161
31,7/26/2021 3:45,3:45,3,15.425,blue.ruin.2,0.824680851,2.988239845
31,7/26/2021 3:55,3:55,3,15.676,blue.ruin.2,0.956670784,2.370789994
31,7/26/2021 4:10,4:10,4,15.926,blue.ruin.2,0.966630959,2.606547804
31,7/26/2021 4:20,4:20,4,16.052,blue.ruin.2,0.966079874,2.59784866
31,7/26/2021 4:35,4:35,4,15.864,blue.ruin.2,0.966984213,2.538894937
31,7/26/2021 4:45,4:45,4,15.3,blue.ruin.2,0.991195477,2.774202342
31,7/26/2021 4:55,4:55,4,15.3,blue.ruin.2,0.984344591,2.589582141
31,7/26/2021 5:10,5:10,5,15.425,blue.ruin.2,0.975412493,2.371994144
31,7/26/2021 5:20,5:20,5,15.551,blue.ruin.2,0.976554828,2.689185863
31,7/26/2021 5:35,5:35,5,15.926,blue.ruin.2,0.95980995,2.531649315
31,7/26/2021 5:45,5:45,5,15.363,blue.ruin.2,0.985727865,2.731436719
31,7/26/2021 5:55,5:55,5,15.363,blue.ruin.2,0.987195782,2.957303306
31,7/26/2021 6:10,6:10,6,15.175,blue.ruin.2,0.988168488,2.423817568
31,7/26/2021 6:20,6:20,6,14.924,blue.ruin.2,0.984847502,2.656919695
31,7/26/2021 6:35,6:35,6,14.799,blue.ruin.2,0.957381049,2.438857259
31,7/26/2021 6:45,6:45,6,15.237,blue.ruin.2,0.798343373,2.948721249
31,7/26/2021 6:55,6:55,6,15.488,blue.ruin.2,0.757560628,3.184768513
31,7/26/2021 7:10,7:10,7,15.488,blue.ruin.2,0.738214412,3.531914997
31,7/26/2021 7:20,7:20,7,15.3,blue.ruin.2,0.729141104,3.539419967
31,7/26/2021 7:35,7:35,7,14.548,blue.ruin.2,0.968993929,2.993533174
31,7/26/2021 7:45,7:45,7,14.674,blue.ruin.2,0.965622354,2.686987616
31,7/26/2021 7:55,7:55,7,14.924,blue.ruin.2,0.95807601,2.950195962
31,7/26/2021 8:10,8:10,8,14.611,blue.ruin.2,0.959276127,3.200482023
31,7/26/2021 8:20,8:20,8,14.611,blue.ruin.2,0.982560525,3.445967019
31,7/26/2021 8:35,8:35,8,14.548,blue.ruin.2,0.993434732,3.662586061
31,7/26/2021 8:45,8:45,8,14.486,blue.ruin.2,1.006686985,4.066049749
31,7/26/2021 8:55,8:55,8,14.486,blue.ruin.2,1.00010012,3.9106663
31,7/26/2021 9:10,9:10,9,14.736,blue.ruin.2,0.991561424,3.624341561
31,7/26/2021 9:20,9:20,9,14.361,blue.ruin.2,1.028287224,4.338275295
