"ibutton","date.time","ibutton.temp","site","fish.depth","dissolved.oxygen"
6,2021-07-25 00:00:00,14.688,"norwood.mouth",0.985643564356436,3.80924092409241
6,2021-07-25 00:10:00,14.562,"norwood.mouth",1.02808464849354,3.78274461979914
6,2021-07-25 00:25:00,14.625,"norwood.mouth",0.970833333333333,3.59651388888889
6,2021-07-25 00:35:00,15,"norwood.mouth",0.921847345132743,3.75588523230088
6,2021-07-25 00:50:00,14.625,"norwood.mouth",0.960822249093108,3.54589480048368
6,2021-07-25 01:00:00,14.75,"norwood.mouth",0.936773794808406,3.16071940667491
6,2021-07-25 01:10:00,14.688,"norwood.mouth",0.941203104786546,2.79424126778784
6,2021-07-25 01:25:00,14.812,"norwood.mouth",0.909673518742443,3.05355018137848
6,2021-07-25 01:35:00,14.875,"norwood.mouth",0.899315068493151,2.78849315068493
6,2021-07-25 01:50:00,16,"norwood.mouth",0.768768011527378,3.83955631604227
6,2021-07-25 02:00:00,14.688,"norwood.mouth",0.924149659863946,2.90210770975057
6,2021-07-25 02:10:00,14.812,"norwood.mouth",0.901655629139073,2.9435761589404
6,2021-07-25 02:25:00,14.812,"norwood.mouth",0.890135635018496,2.84739611590629
6,2021-07-25 02:35:00,14.062,"norwood.mouth",1.01397756686799,2.56884232096635
6,2021-07-25 02:50:00,14.812,"norwood.mouth",0.870652173913044,2.5976902173913
6,2021-07-25 03:00:00,14.125,"norwood.mouth",0.980739299610895,2.49413229571984
6,2021-07-25 03:10:00,14.875,"norwood.mouth",0.866228991596639,2.52571691176471
6,2021-07-25 03:25:00,14.875,"norwood.mouth",0.835763825515605,2.81320313925899
6,2021-07-25 03:35:00,14.688,"norwood.mouth",0.848908694070571,2.64721644234267
6,2021-07-25 03:50:00,14.188,"norwood.mouth",0.9375,2.43133333333333
6,2021-07-25 04:00:00,14,"norwood.mouth",0.964240903387704,2.26339554579674
6,2021-07-25 04:10:00,14.625,"norwood.mouth",0.845187942618486,2.62942881786817
6,2021-07-25 04:25:00,14.438,"norwood.mouth",0.897627118644068,2.65958615819209
6,2021-07-25 04:35:00,14.562,"norwood.mouth",0.853696498054475,2.52541407263294
6,2021-07-25 04:50:00,13.812,"norwood.mouth",1.00847602739726,2.40252354452055
6,2021-07-25 05:00:00,14.125,"norwood.mouth",0.913291139240506,2.39516455696203
6,2021-07-25 05:10:00,14.812,"norwood.mouth",0.816065049821395,2.73707278937143
6,2021-07-25 05:25:00,14.875,"norwood.mouth",0.809451849070772,2.64320649521307
6,2021-07-25 05:35:00,14.625,"norwood.mouth",0.833419096626644,2.47213817419478
6,2021-07-25 05:50:00,14.5,"norwood.mouth",0.841186050967618,2.46050182027208
6,2021-07-25 06:00:00,13.438,"norwood.mouth",1.07780979827089,1.90195821325648
6,2021-07-25 06:10:00,13.75,"norwood.mouth",0.968769716088328,2.13980520504732
6,2021-07-25 06:25:00,13.375,"norwood.mouth",1.09133456904541,1.85427525486562
