date.time,logger.site,logger.position,sensor.depth,site.total.depth,logger.type,latitude,longitude,dissolved.oxygen,temperature,logger.id
7/25/2021 16:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.246,19.925,956736
7/25/2021 16:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.253,19.95,956736
7/25/2021 17:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.3,19.992,956736
7/25/2021 17:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.23,19.966,956736
7/25/2021 17:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.22,19.95,956736
7/25/2021 17:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.264,19.933,956736
7/25/2021 17:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.269,19.975,956736
7/25/2021 17:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.294,19.966,956736
7/25/2021 17:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.295,19.975,956736
7/25/2021 17:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.296,19.941,956736
7/25/2021 17:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.353,19.975,956736
7/25/2021 17:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.162,19.757,956736
7/25/2021 17:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.313,19.807,956736
7/25/2021 17:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.406,19.933,956736
7/25/2021 18:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.393,19.958,956736
7/25/2021 18:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.373,19.933,956736
7/25/2021 18:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.439,20.008,956736
7/25/2021 18:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.445,20.017,956736
7/25/2021 18:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.399,20,956736
7/25/2021 18:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.232,19.857,956736
7/25/2021 18:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.292,19.832,956736
7/25/2021 18:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.272,19.816,956736
7/25/2021 18:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.4,19.74,956736
7/25/2021 18:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.378,19.908,956736
7/25/2021 18:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.404,19.941,956736
7/25/2021 18:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.467,19.958,956736
7/25/2021 19:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.426,19.975,956736
7/25/2021 19:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.436,19.958,956736
7/25/2021 19:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.41,19.95,956736
7/25/2021 19:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.399,19.975,956736
7/25/2021 19:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.385,19.933,956736
7/25/2021 19:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.454,19.933,956736
7/25/2021 19:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.495,19.966,956736
7/25/2021 19:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.433,20.017,956736
7/25/2021 19:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.355,19.958,956736
7/25/2021 19:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.355,19.941,956736
7/25/2021 19:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.403,19.95,956736
7/25/2021 19:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.373,19.958,956736
7/25/2021 20:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.281,19.958,956736
7/25/2021 20:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.283,19.807,956736
7/25/2021 20:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.27,19.748,956736
7/25/2021 20:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,8.082,19.581,956736
7/25/2021 20:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,7.757,19.589,956736
7/25/2021 20:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,7.344,19.043,956736
7/25/2021 20:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,7.581,18.816,956736
7/25/2021 20:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.932,18.723,956736
7/25/2021 20:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.832,18.454,956736
7/25/2021 20:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.969,18.462,956736
7/25/2021 20:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.936,18.53,956736
7/25/2021 20:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.626,18.328,956736
7/25/2021 21:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.442,18.269,956736
7/25/2021 21:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.528,18.108,956736
7/25/2021 21:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.241,17.906,956736
7/25/2021 21:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.969,17.542,956736
7/25/2021 21:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.313,17.593,956736
7/25/2021 21:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.311,17.813,956736
7/25/2021 21:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.852,17.779,956736
7/25/2021 21:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.189,17.923,956736
7/25/2021 21:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.909,18.167,956736
7/25/2021 21:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.478,17.99,956736
7/25/2021 21:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.026,18.024,956736
7/25/2021 21:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.243,18.311,956736
7/25/2021 22:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,6.011,18.176,956736
7/25/2021 22:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.772,18.227,956736
7/25/2021 22:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.587,18.277,956736
7/25/2021 22:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.966,18.201,956736
7/25/2021 22:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.91,18.092,956736
7/25/2021 22:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.813,17.914,956736
7/25/2021 22:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.575,17.585,956736
7/25/2021 22:37,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.111,17.432,956736
7/25/2021 22:42,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.13,17.144,956736
7/25/2021 22:47,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.771,17.212,956736
7/25/2021 22:52,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.903,16.983,956736
7/25/2021 22:57,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.816,16.89,956736
7/25/2021 23:02,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.757,16.771,956736
7/25/2021 23:07,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.82,16.703,956736
7/25/2021 23:12,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.085,16.669,956736
7/25/2021 23:17,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.245,16.541,956736
7/25/2021 23:22,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.278,16.584,956736
7/25/2021 23:27,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,5.233,16.473,956736
7/25/2021 23:32,site.1.mouth,surface.do,0.3,2.9,minidot.do,44.2322885,-123.163012,4.814,16.49,956736
