"ibutton","date.time","ibutton.temp","site","fish.depth","dissolved.oxygen"
4,2021-07-26 00:10:00,14.062,"norwood.mouth",1.2063671875,3.5033830078125
4,2021-07-26 00:20:00,15.688,"norwood.mouth",0.833654822335025,3.34143468697124
4,2021-07-26 00:35:00,13.25,"norwood.mouth",1.46025641025641,3.198
4,2021-07-26 00:45:00,13.188,"norwood.mouth",1.46681614349776,3.034
4,2021-07-26 01:00:00,13.375,"norwood.mouth",1.39590592334495,2.82730270034843
4,2021-07-26 01:10:00,13.5,"norwood.mouth",1.32940446650124,2.74795037220844
4,2021-07-26 01:20:00,13.5,"norwood.mouth",1.31912028725314,2.66190484739677
4,2021-07-26 01:35:00,13.812,"norwood.mouth",1.17874015748032,2.70474212598425
4,2021-07-26 01:45:00,13.812,"norwood.mouth",1.18431876606684,2.60855912596401
4,2021-07-26 02:00:00,13.438,"norwood.mouth",1.3081650570676,2.25786918349429
4,2021-07-26 02:10:00,12.938,"norwood.mouth",1.48396946564885,2.068
4,2021-07-26 02:20:00,12.312,"norwood.mouth",1.55,2.002
4,2021-07-26 02:35:00,12.562,"norwood.mouth",1.55,1.884
4,2021-07-26 02:45:00,13,"norwood.mouth",1.43579801623084,1.83758092876465
4,2021-07-26 03:00:00,13,"norwood.mouth",1.4185119574845,1.76734344552702
4,2021-07-26 03:10:00,13,"norwood.mouth",1.42097959183673,1.69878448979592
4,2021-07-26 03:20:00,13.25,"norwood.mouth",1.31665243381725,1.82435930828352
4,2021-07-26 03:35:00,12.75,"norwood.mouth",1.55,1.501
4,2021-07-26 03:45:00,13,"norwood.mouth",1.37839059674503,1.54046292947559
4,2021-07-26 04:00:00,13.312,"norwood.mouth",1.24322111010009,1.61297656960873
4,2021-07-26 04:10:00,13.312,"norwood.mouth",1.24373356704645,1.60786349693252
4,2021-07-26 04:20:00,13.375,"norwood.mouth",1.19285714285714,1.685
4,2021-07-26 04:35:00,13.25,"norwood.mouth",1.24582210242588,1.64153504043127
4,2021-07-26 04:45:00,13.125,"norwood.mouth",1.29398395721925,1.51063101604278
4,2021-07-26 05:00:00,13.125,"norwood.mouth",1.28821138211382,1.46647696476965
4,2021-07-26 05:10:00,13.562,"norwood.mouth",1.09438202247191,1.78285393258427
4,2021-07-26 05:20:00,14.625,"norwood.mouth",0.85963476070529,2.37059036523929
4,2021-07-26 05:35:00,17.938,"norwood.mouth",0.545837187789084,5.05593154486586
4,2021-07-26 05:45:00,13.312,"norwood.mouth",1.188928255093,1.62147209920283
4,2021-07-26 06:00:00,13.5,"norwood.mouth",1.0958818263205,1.7047911817368
4,2021-07-26 06:10:00,14.062,"norwood.mouth",0.92574679943101,1.77816714082504
4,2021-07-26 06:20:00,13.625,"norwood.mouth",0.998451327433628,1.71153982300885
4,2021-07-26 06:35:00,13.438,"norwood.mouth",1.07027027027027,1.69252477477478
4,2021-07-26 06:45:00,13.375,"norwood.mouth",1.09288407163054,1.6663520263902
4,2021-07-26 07:00:00,13.188,"norwood.mouth",1.16400359066427,1.47383034111311
4,2021-07-26 07:10:00,13.312,"norwood.mouth",1.09642857142857,1.53096428571429
4,2021-07-26 07:20:00,13.562,"norwood.mouth",0.990291262135923,1.78915210355987
4,2021-07-26 07:35:00,13.375,"norwood.mouth",1.03287265547878,1.8346552319842
4,2021-07-26 07:45:00,13.5,"norwood.mouth",0.97863309352518,1.67184028776978
4,2021-07-26 08:00:00,13.562,"norwood.mouth",0.979173166926677,1.77155226209048
4,2021-07-26 08:10:00,13.812,"norwood.mouth",0.904836065573771,2.04971475409836
4,2021-07-26 08:20:00,13.375,"norwood.mouth",1.0219512195122,1.86356707317073
4,2021-07-26 08:35:00,13.812,"norwood.mouth",0.865463917525773,2.07927319587629
4,2021-07-26 08:45:00,14.188,"norwood.mouth",0.829072398190045,2.59141892911011
4,2021-07-26 09:00:00,13.562,"norwood.mouth",0.948096026490066,2.29931084437086
