"date.time","temperature","depth","dissolved.oxygen","case","time","time.ID","ibutton.id","netpen","standardized.do","standardized.temp","stratID"
2021-07-25 12:15:00,13.982,1.091457714,6.340807055,1,"12:15:00",62,10,"blue.ruin.netpen.1",1.13011146141816,-0.4474965410677,1
2021-07-25 12:15:00,13.5413273245076,1.25117257582024,5.59653579667769,0,"12:15:00",62,10,"blue.ruin.netpen.1",0.709179431324058,-0.583906935674551,1
2021-07-25 12:15:00,19.4908566776011,0.408366682287306,7.90600482235578,0,"12:15:00",62,10,"blue.ruin.netpen.1",2.01532886884156,1.25777214250656,1
2021-07-25 12:15:00,19.4144902003463,0.29927171478048,8.10131091339514,0,"12:15:00",62,10,"blue.ruin.netpen.1",2.1257867005416,1.23413287037466,1
2021-07-25 12:15:00,13.6043402993519,1.19600557449739,5.85361402284214,0,"12:15:00",62,10,"blue.ruin.netpen.1",0.85457327586982,-0.564401245301852,1
2021-07-25 12:15:00,19.3875839824276,0.260834260610864,8.17049833090045,0,"12:15:00",62,10,"blue.ruin.netpen.1",2.16491652018978,1.22580404036592,1
2021-07-25 12:15:00,13.3901910062967,1.38349036413711,5.136,0,"12:15:00",62,10,"blue.ruin.netpen.1",0.448717582691717,-0.630691240563721,1
2021-07-25 12:15:00,19.5153559136484,0.44336559092626,7.84746119335971,0,"12:15:00",62,10,"blue.ruin.netpen.1",1.98221877849904,1.26535589035987,1
2021-07-25 12:15:00,13.5462234764681,1.24688606145792,5.61651095360611,0,"12:15:00",62,10,"blue.ruin.netpen.1",0.720476634142662,-0.582391329969607,1
2021-07-25 12:15:00,13.2440315318128,1.51145099354908,5.136,0,"12:15:00",62,10,"blue.ruin.netpen.1",0.448717582691717,-0.67593496158091,1
2021-07-25 12:15:00,13.4416637546728,1.33842667392455,5.1899316995116,0,"12:15:00",62,10,"blue.ruin.netpen.1",0.479219337942905,-0.614757831691389,1
2021-07-25 12:30:00,17.491,0.986904762,NA,1,"12:30:00",63,10,"blue.ruin.netpen.1",NA,0.638715745955856,2
2021-07-25 12:30:00,19.6740443172647,0.290826503676362,8.13006056397067,0,"12:30:00",63,10,"blue.ruin.netpen.1",2.14204642929766,1.31447794616385,2
2021-07-25 12:30:00,19.6766886985667,0.298513658624142,8.12442331700896,0,"12:30:00",63,10,"blue.ruin.netpen.1",2.13885821293004,1.31529651540347,2
2021-07-25 12:30:00,13.3333893224398,1.48721445798874,7.39,0,"12:30:00",63,10,"blue.ruin.netpen.1",1.72349581068724,-0.648274223444596,2
2021-07-25 12:30:00,16.0031854441818,1.0323203466367,7.39,0,"12:30:00",63,10,"blue.ruin.netpen.1",1.72349581068724,0.17816218330489,2
2021-07-25 12:30:00,20.654466685614,0.00481590591371059,8.16,0,"12:30:00",63,10,"blue.ruin.netpen.1",2.15897905627577,1.61796806385372,2
2021-07-25 12:30:00,14.4870125444075,1.07860157068353,7.39,0,"12:30:00",63,10,"blue.ruin.netpen.1",1.72349581068724,-0.291169715522967,2
2021-07-25 12:30:00,19.0380628864963,0.804561855713837,7.5645257731434,0,"12:30:00",63,10,"blue.ruin.netpen.1",1.82220107059287,1.11760965194343,2
2021-07-25 12:30:00,19.7128605740832,0.403664459544234,8.04560264854692,0,"12:30:00",63,10,"blue.ruin.netpen.1",2.09428018627899,1.32649353325207,2
2021-07-25 12:30:00,19.9048639013074,0.189629215653986,8.16,0,"12:30:00",63,10,"blue.ruin.netpen.1",2.15897905627577,1.38592823635276,2
2021-07-25 12:30:00,19.8525764518455,0.202520598657429,8.16,0,"12:30:00",63,10,"blue.ruin.netpen.1",2.15897905627577,1.36974263644889,2
2021-07-25 12:40:00,19.37,0.53875,7.748818182,1,"12:40:00",64,10,"blue.ruin.netpen.1",1.92642997493859,1.22036091190549,3
2021-07-25 12:40:00,19.1426103182607,0.833980187866837,7.46969145874408,0,"12:40:00",64,10,"blue.ruin.netpen.1",1.76856632380355,1.14997234928149,3
2021-07-25 12:40:00,19.7022721077284,0.2540285598021,8.26925717386107,0,"12:40:00",64,10,"blue.ruin.netpen.1",2.22077083377817,1.32321586945744,3
2021-07-25 12:40:00,16.5175768254707,1.01922965443227,6.96400637664739,0,"12:40:00",64,10,"blue.ruin.netpen.1",1.48256972536566,0.337392231379841,3
2021-07-25 12:40:00,13.3786436909123,1.43830614872277,5.072,0,"12:40:00",64,10,"blue.ruin.netpen.1",0.412521572668774,-0.634265716440822,3
2021-07-25 12:40:00,13.5237471088476,1.30170251259115,5.34826162797865,0,"12:40:00",64,10,"blue.ruin.netpen.1",0.568764832907361,-0.589348898130617,3
2021-07-25 12:40:00,19.9025105903307,0.202684441511519,8.28,0,"12:40:00",64,10,"blue.ruin.netpen.1",2.22684657506879,1.38519976804324,3
2021-07-25 12:40:00,13.7027243626789,1.13320928199682,6.31204290697817,0,"12:40:00",64,10,"blue.ruin.netpen.1",1.11384353344785,-0.533946421011981,3
2021-07-25 12:40:00,13.26,1.59294580561109,5.072,0,"12:40:00",64,10,"blue.ruin.netpen.1",0.412521572668774,-0.670991916169155,3
2021-07-25 12:40:00,19.1728157910732,0.819535487797111,7.48334826608273,0,"12:40:00",64,10,"blue.ruin.netpen.1",1.77629010404278,1.15932246489969,3
2021-07-25 12:40:00,19.940776006056,0.193743923818693,8.28,0,"12:40:00",64,10,"blue.ruin.netpen.1",2.22684657506879,1.39704484206116,3
2021-07-25 12:50:00,19.996,0.481292517,8.209585652,1,"12:50:00",65,10,"blue.ruin.netpen.1",2.18702284935056,1.41413945042836,4
2021-07-25 12:50:00,20.8301586415723,0.0342173839919269,8.37,0,"12:50:00",65,10,"blue.ruin.netpen.1",2.27774721416355,1.67235357576398,4
2021-07-25 12:50:00,19.5900829434772,0.682680307142436,7.86173401493579,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.99029095338691,1.28848767091637,4
2021-07-25 12:50:00,13.2617664360532,1.54848879044875,7.4,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.72915143725332,-0.670445115215817,4
2021-07-25 12:50:00,13.7858410140069,1.10013601463288,7.4,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.72915143725332,-0.508217629923724,4
2021-07-25 12:50:00,19.3957493820812,0.76783133209683,7.71465497183275,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.90710853903812,1.22833164293994,4
2021-07-25 12:50:00,19.4554392150068,0.741677072294988,7.75983051149048,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.93265813726067,1.24680865346548,4
2021-07-25 12:50:00,13.5508049541729,1.30121249167714,7.4,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.72915143725332,-0.580973131800398,4
2021-07-25 12:50:00,20.9490128654726,0.00778183597140014,8.37,0,"12:50:00",65,10,"blue.ruin.netpen.1",2.27774721416355,1.70914494605898,4
2021-07-25 12:50:00,14.8569816435883,1.06907061098609,7.4,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.72915143725332,-0.176645639903363,4
2021-07-25 12:50:00,19.4946293059289,0.724505172669888,7.78949106538838,0,"12:50:00",65,10,"blue.ruin.netpen.1",1.94943303891964,1.25893996104292,4
2021-07-25 13:05:00,20.309,0.44911147,8.259280364,1,"13:05:00",66,10,"blue.ruin.netpen.1",2.21512832268867,1.51102871968979,5
2021-07-25 13:05:00,20.2351856911011,0.483713390212506,8.21649980846454,0,"13:05:00",66,10,"blue.ruin.netpen.1",2.19093323804885,1.4881794722449,5
2021-07-25 13:05:00,19.1451507595914,0.932270644139498,7.66191993088207,0,"13:05:00",66,10,"blue.ruin.netpen.1",1.8772835691817,1.15075874386339,5
2021-07-25 13:05:00,19.7509831183755,0.694378356658854,7.95604130449451,0,"13:05:00",66,10,"blue.ruin.netpen.1",2.04362763460729,1.33829438136344,5
2021-07-25 13:05:00,20.1909800492303,0.417138628358953,8.29881042311984,0,"13:05:00",66,10,"blue.ruin.netpen.1",2.23748504794038,1.47449559896026,5
2021-07-25 13:05:00,19.1243837883845,0.940425213985145,7.65183791725473,0,"13:05:00",66,10,"blue.ruin.netpen.1",1.87158155877066,1.14433032001352,5
2021-07-25 13:05:00,13.8872457233715,1.11440174826421,6.61290007771936,0,"13:05:00",66,10,"blue.ruin.netpen.1",1.28399711419195,-0.476827763501985,5
2021-07-25 13:05:00,19.8341103502975,0.661736773443408,7.99639817101542,0,"13:05:00",66,10,"blue.ruin.netpen.1",2.06645197124925,1.36402644767862,5
2021-07-25 13:05:00,20.1901568930926,0.415898935380392,8.30034313443879,0,"13:05:00",66,10,"blue.ruin.netpen.1",2.23835189222573,1.47424079066417,5
2021-07-25 13:05:00,19.4319277624857,0.819661873369478,7.80114532019774,0,"13:05:00",66,10,"blue.ruin.netpen.1",1.95602425023042,1.23953067437909,5
2021-07-25 13:05:00,19.5085669465999,0.789567952905782,7.83835234913467,0,"13:05:00",66,10,"blue.ruin.netpen.1",1.9770671563605,1.26325436302324,5
2021-07-25 13:15:00,20.121,0.351911765,8.585117647,1,"13:15:00",67,10,"blue.ruin.netpen.1",2.39940972208424,1.45283324805673,6
2021-07-25 13:15:00,20.3482175099328,0.383559906180017,8.61465591243468,0,"13:15:00",67,10,"blue.ruin.netpen.1",2.41611546195509,1.52316851483242,6
2021-07-25 13:15:00,19.8196626498447,0.81320848648902,8.02896947419779,0,"13:15:00",67,10,"blue.ruin.netpen.1",2.08487308400627,1.35955415649849,6
2021-07-25 13:15:00,13.32,1.59834354422055,4.935,0,"13:15:00",67,10,"blue.ruin.netpen.1",0.335039488713411,-0.652418893307538,6
2021-07-25 13:15:00,20.6522311960995,0.142265404760838,8.49,0,"13:15:00",67,10,"blue.ruin.netpen.1",2.34561473295657,1.61727606722273,6
2021-07-25 13:15:00,20.4394117674501,0.510070331138559,8.4698977001621,0,"13:15:00",67,10,"blue.ruin.netpen.1",2.33424562285631,1.55139773199435,6
