ibutton,date,time,date.time,temperature.c
6,7/22/2021,9:00:01,7/22/2021 9:00,22.25
6,7/22/2021,9:12:01,7/22/2021 9:12,23.062
6,7/22/2021,9:24:01,7/22/2021 9:24,24.812
6,7/22/2021,9:36:01,7/22/2021 9:36,26.125
6,7/22/2021,9:48:01,7/22/2021 9:48,27.688
6,7/22/2021,10:00:01,7/22/2021 10:00,29.688
6,7/22/2021,10:12:01,7/22/2021 10:12,31.812
6,7/22/2021,10:24:01,7/22/2021 10:24,34.312
6,7/22/2021,10:36:01,7/22/2021 10:36,36.188
6,7/22/2021,10:48:01,7/22/2021 10:48,37.812
6,7/22/2021,11:00:01,7/22/2021 11:00,39.375
6,7/22/2021,11:12:01,7/22/2021 11:12,41.875
6,7/22/2021,11:24:01,7/22/2021 11:24,43.188
6,7/22/2021,11:36:01,7/22/2021 11:36,31.375
6,7/22/2021,11:48:01,7/22/2021 11:48,23.625
6,7/22/2021,12:00:01,7/22/2021 12:00,22.188
6,7/22/2021,12:12:01,7/22/2021 12:12,22.188
6,7/22/2021,12:24:01,7/22/2021 12:24,22.25
6,7/22/2021,12:36:01,7/22/2021 12:36,22.125
6,7/22/2021,12:48:01,7/22/2021 12:48,22.25
6,7/22/2021,13:00:01,7/22/2021 13:00,21.188
6,7/22/2021,13:12:01,7/22/2021 13:12,3.5
6,7/22/2021,13:24:01,7/22/2021 13:24,3.562
6,7/22/2021,13:36:01,7/22/2021 13:36,3.625
6,7/22/2021,13:48:01,7/22/2021 13:48,3.688
6,7/22/2021,14:00:01,7/22/2021 14:00,3.625
6,7/22/2021,14:12:01,7/22/2021 14:12,3.562
6,7/22/2021,14:24:01,7/22/2021 14:24,3.688
6,7/22/2021,14:36:01,7/22/2021 14:36,3.75
6,7/22/2021,14:48:01,7/22/2021 14:48,3.75
6,7/22/2021,15:00:01,7/22/2021 15:00,3.938
6,7/22/2021,15:12:01,7/22/2021 15:12,3.938
6,7/22/2021,15:24:01,7/22/2021 15:24,4
6,7/22/2021,15:36:01,7/22/2021 15:36,4.062
6,7/22/2021,15:48:01,7/22/2021 15:48,3.812
6,7/22/2021,16:00:01,7/22/2021 16:00,3.75
6,7/22/2021,16:12:01,7/22/2021 16:12,3.812
6,7/22/2021,16:24:01,7/22/2021 16:24,4.125
