date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 0:10,16,2,1,0.41194292,14,44.23122,-123.1629,77
7/25/2021 0:20,16,2,1,0,14,44.23122,-123.1629,74
7/25/2021 0:40,16,2,1,0,14,44.23122,-123.1629,76
7/25/2021 0:50,16,2,2,NA,14.8,44.23122,-123.1629,75
7/25/2021 1:10,16,2,1,0.4,15.6,44.23122,-123.1629,85
7/25/2021 1:20,16,2,1,0.923760431,15.6,44.23122,-123.1629,73
7/25/2021 1:30,16,2,1,0.59029183,14,44.23122,-123.1629,88
7/25/2021 1:40,16,2,1,0.461880215,13.2,44.23122,-123.1629,80
7/25/2021 1:50,16,2,2,1.253359123,15.6,44.23122,-123.1629,84
7/25/2021 2:00,16,2,1,0.461880215,14,44.23122,-123.1629,76
7/25/2021 2:10,16,2,1,0.550041321,13.2,44.23122,-123.1629,97
7/25/2021 2:20,16,2,1,0.311399578,13.2,44.23122,-123.1629,89
7/25/2021 2:30,16,2,1,0.600605755,12.4,44.23122,-123.1629,97
7/25/2021 2:40,16,2,1,0.923760431,14.8,44.23122,-123.1629,118
7/25/2021 2:50,16,2,1,0.533333333,13.2,44.23122,-123.1629,90
7/25/2021 3:00,16,2,1,0.326598632,13.2,44.23122,-123.1629,87
7/25/2021 3:10,16,2,1,0.653197265,14,44.23122,-123.1629,105
7/25/2021 3:20,16,2,1,0.839047079,14,44.23122,-123.1629,90
7/25/2021 3:30,16,2,2,0.565685425,12.4,44.23122,-123.1629,76
7/25/2021 3:40,16,2,1,0.565685425,14,44.23122,-123.1629,95
7/25/2021 3:50,16,2,1,0,13.2,44.23122,-123.1629,89
7/25/2021 4:00,16,2,1,1.006644591,13.2,44.23122,-123.1629,80
7/25/2021 4:10,16,2,1,0.230940108,13.2,44.23122,-123.1629,87
7/25/2021 4:20,16,2,1,0.421637021,13.2,44.23122,-123.1629,80
7/25/2021 4:30,16,2,1,0.565685425,13.2,44.23122,-123.1629,70
7/25/2021 4:40,16,2,1,1.032795559,15.6,44.23122,-123.1629,82
7/25/2021 4:50,16,2,1,0.653197265,14,44.23122,-123.1629,83
7/25/2021 5:00,16,2,1,NA,13.2,44.23122,-123.1629,83
7/25/2021 6:10,16,4,1,0.497265248,12.4,44.2303277,-123.1622552,109
7/25/2021 6:20,16,4,1,0.565685425,16.4,44.2303277,-123.1622552,109
7/25/2021 6:50,16,1,1,0.565685425,14,44.2333796,-123.1625399,81
7/25/2021 7:20,16,1,1,NA,11.6,44.2333796,-123.1625399,81
7/25/2021 7:50,16,1,1,NA,12.4,44.2333796,-123.1625399,75
7/25/2021 8:00,16,1,1,NA,12.4,44.2333796,-123.1625399,85
7/25/2021 8:30,16,1,2,0.565685425,12.4,44.2333796,-123.1625399,72
7/25/2021 9:00,16,1,1,NA,13.2,44.2333796,-123.1625399,73
7/25/2021 10:00,16,1,1,NA,11.6,44.2333796,-123.1625399,76
7/25/2021 10:20,16,2,1,NA,12.4,44.23122,-123.1629,73
7/25/2021 11:10,16,1,1,NA,14,44.2333796,-123.1625399,81
7/25/2021 13:30,16,1,1,NA,12.4,44.2333796,-123.1625399,66
7/25/2021 13:40,16,4,1,NA,16.4,44.2303277,-123.1622552,51
