date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 0:00,39,1,1,0.413118224,14.8,44.2333796,-123.1625399,85
7/25/2021 0:20,39,1,2,0,14,44.2333796,-123.1625399,87
7/25/2021 0:40,39,1,1,NA,14,44.2333796,-123.1625399,76
7/25/2021 0:50,39,1,1,NA,15.6,44.2333796,-123.1625399,90
7/25/2021 1:00,39,1,1,1.697056275,16.4,44.2333796,-123.1625399,80
7/25/2021 1:10,39,1,1,0.565685425,14,44.2333796,-123.1625399,81
7/25/2021 1:30,39,1,1,1.697056275,14.8,44.2333796,-123.1625399,80
7/25/2021 1:40,39,1,1,0.594578682,14,44.2333796,-123.1625399,86
7/25/2021 1:50,39,1,2,0.811035004,14.8,44.2333796,-123.1625399,90
7/25/2021 2:00,39,1,1,0.653197265,14.8,44.2333796,-123.1625399,83
7/25/2021 3:30,39,1,1,NA,14,44.2333796,-123.1625399,81
7/25/2021 3:40,39,1,1,NA,14,44.2333796,-123.1625399,84
7/25/2021 4:00,39,1,1,NA,13.2,44.2333796,-123.1625399,84
7/25/2021 5:10,39,1,2,NA,12.4,44.2333796,-123.1625399,79
7/25/2021 6:10,39,4,1,NA,15.6,44.2303277,-123.1622552,56
7/25/2021 14:10,39,1,2,NA,15.6,44.2333796,-123.1625399,77
7/25/2021 15:30,39,1,2,NA,14,44.2333796,-123.1625399,50
7/25/2021 16:00,39,1,1,NA,11.6,44.2333796,-123.1625399,46
7/25/2021 16:40,39,1,1,NA,14.8,44.2333796,-123.1625399,82
7/25/2021 16:50,39,1,1,0.461880215,14.8,44.2333796,-123.1625399,89
7/25/2021 17:00,39,1,1,0.414039336,15.6,44.2333796,-123.1625399,94
7/25/2021 17:10,39,1,1,1.13137085,14.8,44.2333796,-123.1625399,93
7/25/2021 18:00,39,1,1,0.700476029,14.8,44.2333796,-123.1625399,85
7/25/2021 18:10,39,1,1,0.728207192,15.6,44.2333796,-123.1625399,85
7/25/2021 18:20,39,1,2,0.302371578,14.8,44.2333796,-123.1625399,84
7/25/2021 18:30,39,1,1,0.8,16.4,44.2333796,-123.1625399,94
7/25/2021 18:40,39,1,2,NA,14.8,44.2333796,-123.1625399,81
7/25/2021 18:50,39,1,1,0.923760431,16.4,44.2333796,-123.1625399,85
7/25/2021 19:00,39,1,1,0.669328021,15.6,44.2333796,-123.1625399,86
7/25/2021 19:20,39,1,1,NA,14.8,44.2333796,-123.1625399,77
7/25/2021 19:30,39,1,1,0.461880215,14.8,44.2333796,-123.1625399,80
7/25/2021 19:40,39,1,1,0.357770876,14.8,44.2333796,-123.1625399,84
7/25/2021 19:50,39,1,1,0.4,14.8,44.2333796,-123.1625399,83
7/25/2021 20:00,39,1,1,0.715541753,15.6,44.2333796,-123.1625399,77
7/25/2021 20:10,39,1,1,0.876356092,15.6,44.2333796,-123.1625399,82
7/25/2021 20:20,39,1,1,0.4,15.6,44.2333796,-123.1625399,87
7/25/2021 20:30,39,1,1,1.103163495,14.8,44.2333796,-123.1625399,86
7/25/2021 20:40,39,1,1,0.956182887,16.4,44.2333796,-123.1625399,84
7/25/2021 20:50,39,1,1,0.973827542,15.6,44.2333796,-123.1625399,93
7/25/2021 21:00,39,1,1,1.184020592,14.8,44.2333796,-123.1625399,88
7/25/2021 21:10,39,1,2,0.760305541,15.6,44.2333796,-123.1625399,88
7/25/2021 21:20,39,1,1,0.75009157,15.6,44.2333796,-123.1625399,92
7/25/2021 21:30,39,1,1,0.662462937,15.6,44.2333796,-123.1625399,87
7/25/2021 21:40,39,1,1,1.189157365,18,44.2333796,-123.1625399,87
7/25/2021 21:50,39,1,1,1.13137085,15.6,44.2333796,-123.1625399,85
7/25/2021 22:00,39,2,1,NA,15.6,44.23122,-123.1629,75
7/25/2021 22:10,39,2,1,NA,15.6,44.23122,-123.1629,73
7/25/2021 22:30,39,2,1,NA,14.8,44.23122,-123.1629,76
7/25/2021 23:00,39,2,1,NA,14,44.23122,-123.1629,88
7/26/2021 0:00,39,2,1,0,14,44.23122,-123.1629,81
7/26/2021 0:10,39,1,1,0,17.2,44.2333796,-123.1625399,80
7/26/2021 0:20,39,1,1,NA,15.6,44.2333796,-123.1625399,75
7/26/2021 0:30,39,2,1,NA,14.8,44.23122,-123.1629,87
7/26/2021 1:10,39,1,1,NA,14.8,44.2333796,-123.1625399,80
7/26/2021 1:30,39,2,1,NA,14.8,44.23122,-123.1629,73
7/26/2021 2:30,39,1,1,NA,14.8,44.2333796,-123.1625399,78
7/26/2021 3:10,39,2,1,NA,14,44.23122,-123.1629,77
7/26/2021 3:40,39,2,1,NA,13.2,44.23122,-123.1629,88
