date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 0:00,24,1,2,0,14,44.2333796,-123.1625399,87
7/25/2021 0:10,24,1,1,1.13137085,14,44.2333796,-123.1625399,74
7/25/2021 0:40,24,1,1,0.326598632,14,44.2333796,-123.1625399,78
7/25/2021 0:50,24,1,1,0.49531135,14,44.2333796,-123.1625399,78
7/25/2021 1:00,24,1,1,1.13137085,14,44.2333796,-123.1625399,81
7/25/2021 1:10,24,1,1,0.674619234,14.8,44.2333796,-123.1625399,82
7/25/2021 2:20,24,1,1,0.461880215,14.8,44.2333796,-123.1625399,82
7/25/2021 2:30,24,1,1,NA,14.8,44.2333796,-123.1625399,86
7/25/2021 2:40,24,1,1,0.408603135,14,44.2333796,-123.1625399,86
7/25/2021 2:50,24,1,1,0.629436634,14.8,44.2333796,-123.1625399,84
7/25/2021 3:20,24,1,1,0.4,14,44.2333796,-123.1625399,80
7/25/2021 3:30,24,1,1,0.565685425,14,44.2333796,-123.1625399,81
7/25/2021 3:40,24,1,1,0.638179228,14,44.2333796,-123.1625399,83
7/25/2021 3:50,24,1,1,0.415099617,13.2,44.2333796,-123.1625399,86
7/25/2021 4:00,24,1,1,0.461880215,13.2,44.2333796,-123.1625399,74
7/25/2021 4:10,24,1,1,0,13.2,44.2333796,-123.1625399,86
7/25/2021 5:00,24,1,1,0,14.8,44.2333796,-123.1625399,82
7/25/2021 5:30,24,1,1,1.13137085,14.8,44.2333796,-123.1625399,84
7/25/2021 5:40,24,1,1,0.923760431,15.6,44.2333796,-123.1625399,79
7/25/2021 5:50,24,1,2,1.605485104,15.6,44.2333796,-123.1625399,93
7/25/2021 6:00,24,1,1,1.120714058,15.6,44.2333796,-123.1625399,99
7/25/2021 6:10,24,1,1,1.066666667,15.6,44.2333796,-123.1625399,93
7/25/2021 6:20,24,1,1,NA,13.2,44.2333796,-123.1625399,78
7/25/2021 7:00,24,1,1,0.565685425,14.8,44.2333796,-123.1625399,85
7/25/2021 7:10,24,1,1,1.697056275,11.6,44.2333796,-123.1625399,82
7/25/2021 7:40,24,1,1,NA,13.2,44.2333796,-123.1625399,80
7/25/2021 7:50,24,1,1,NA,12.4,44.2333796,-123.1625399,86
7/25/2021 8:30,24,1,1,NA,14,44.2333796,-123.1625399,75
7/25/2021 8:40,24,1,1,0,14,44.2333796,-123.1625399,91
7/25/2021 8:50,24,1,1,0.779446106,14,44.2333796,-123.1625399,107
7/25/2021 9:00,24,1,1,0.745180594,14,44.2333796,-123.1625399,109
7/25/2021 9:10,24,1,1,0.530394835,13.2,44.2333796,-123.1625399,100
7/25/2021 9:20,24,1,1,0.8,14,44.2333796,-123.1625399,89
7/25/2021 9:30,24,1,1,0.8,14,44.2333796,-123.1625399,104
7/25/2021 9:40,24,1,1,0.350823208,13.2,44.2333796,-123.1625399,110
7/25/2021 9:50,24,1,1,0.474893472,14,44.2333796,-123.1625399,106
7/25/2021 10:00,24,1,1,0.728207192,13.2,44.2333796,-123.1625399,98
7/25/2021 10:10,24,1,1,0.768615138,14.8,44.2333796,-123.1625399,105
7/25/2021 10:20,24,1,1,0.577799977,14,44.2333796,-123.1625399,114
