date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 19:50,34,2,1,0,13.2,44.23122,-123.1629,80
7/26/2021 0:10,34,4,1,0,20.4,44.2303277,-123.1622552,111
7/26/2021 20:10,34,2,1,0.357770876,13.2,44.23122,-123.1629,80
7/27/2021 7:40,34,2,1,NA,21.2,44.23122,-123.1629,76
7/29/2021 12:20,34,2,1,NA,11.6,44.23122,-123.1629,74
7/29/2021 19:20,34,1,2,NA,10.8,44.2333796,-123.1625399,73
7/30/2021 8:50,34,2,1,NA,18,44.23122,-123.1629,79
7/30/2021 11:40,34,2,1,NA,21.2,44.23122,-123.1629,75
7/30/2021 21:10,34,2,1,NA,22,44.23122,-123.1629,78
7/31/2021 15:10,34,1,2,NA,10.8,44.2333796,-123.1625399,73
7/31/2021 17:30,34,2,1,0.282842712,22,44.23122,-123.1629,79
8/1/2021 19:40,34,1,1,NA,14.8,44.2333796,-123.1625399,79
8/1/2021 21:30,34,2,2,NA,13.2,44.23122,-123.1629,70
8/2/2021 19:10,34,2,1,NA,22,44.23122,-123.1629,80
8/2/2021 23:10,34,2,1,0,21.2,44.23122,-123.1629,81
8/4/2021 2:50,34,2,1,0,21.2,44.23122,-123.1629,82
8/4/2021 14:30,34,2,1,NA,22,44.23122,-123.1629,73
8/5/2021 1:10,34,4,1,0.311399578,12.4,44.2303277,-123.1622552,107
8/5/2021 1:20,34,4,1,0.266666667,10.8,44.2303277,-123.1622552,109
8/5/2021 1:40,34,2,1,0.461880215,10,44.23122,-123.1629,83
8/7/2021 17:10,34,1,1,NA,10,44.2333796,-123.1625399,86
8/8/2021 6:40,34,2,1,NA,21.2,44.23122,-123.1629,84
8/12/2021 9:40,34,2,1,NA,22,44.23122,-123.1629,81
8/20/2021 7:50,34,1,1,1.13137085,11.6,44.2333796,-123.1625399,71
8/20/2021 11:20,34,1,1,1.306394529,14.8,44.2333796,-123.1625399,58
8/20/2021 19:00,34,1,1,NA,13.2,44.2333796,-123.1625399,75
