date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 0:00,12,1,1,0,14,44.2333796,-123.1625399,81
7/25/2021 0:10,12,1,1,0.565685425,14,44.2333796,-123.1625399,78
7/25/2021 0:20,12,1,1,1.222020185,15.6,44.2333796,-123.1625399,73
7/25/2021 0:30,12,2,1,0.266666667,14,44.23122,-123.1629,79
7/25/2021 0:40,12,2,1,0.602218122,15.6,44.23122,-123.1629,77
7/25/2021 0:50,12,2,1,0.461880215,14,44.23122,-123.1629,80
7/25/2021 1:00,12,1,1,0.824621125,15.6,44.2333796,-123.1625399,99
7/25/2021 1:10,12,1,1,0.613571991,14,44.2333796,-123.1625399,99
7/25/2021 1:20,12,1,2,0.492582341,14.8,44.2333796,-123.1625399,85
7/25/2021 1:30,12,1,1,0.428242703,14,44.2333796,-123.1625399,92
7/25/2021 1:40,12,1,1,0.502252989,13.2,44.2333796,-123.1625399,87
7/25/2021 1:50,12,1,1,0.650860237,14,44.2333796,-123.1625399,90
7/25/2021 2:00,12,4,1,1.20011883,10.8,44.2303277,-123.1622552,117
7/25/2021 2:10,12,1,2,0.609848255,14,44.2333796,-123.1625399,82
7/25/2021 2:20,12,1,1,0.458288868,13.2,44.2333796,-123.1625399,88
7/25/2021 2:30,12,1,1,0.39684332,14,44.2333796,-123.1625399,84
7/25/2021 2:40,12,1,1,0.588610281,13.2,44.2333796,-123.1625399,92
7/25/2021 2:50,12,1,2,0.675000698,14,44.2333796,-123.1625399,85
7/25/2021 3:00,12,1,2,0.602786163,14,44.2333796,-123.1625399,90
7/25/2021 3:10,12,1,1,0.585919511,13.2,44.2333796,-123.1625399,84
7/25/2021 3:20,12,1,1,0.512241393,13.2,44.2333796,-123.1625399,98
7/25/2021 3:30,12,1,2,0.507132625,13.2,44.2333796,-123.1625399,92
7/25/2021 3:40,12,1,1,0.424384924,13.2,44.2333796,-123.1625399,85
7/25/2021 3:50,12,1,1,0.763667733,13.2,44.2333796,-123.1625399,80
7/25/2021 4:00,12,1,1,0.545243361,13.2,44.2333796,-123.1625399,88
7/25/2021 4:10,12,1,2,0.455127217,13.2,44.2333796,-123.1625399,89
7/25/2021 4:20,12,1,2,0.458569203,13.2,44.2333796,-123.1625399,96
7/25/2021 4:30,12,1,1,0.475496442,13.2,44.2333796,-123.1625399,95
7/25/2021 4:40,12,1,1,0.438590449,14,44.2333796,-123.1625399,103
7/25/2021 4:50,12,1,1,0.386861136,13.2,44.2333796,-123.1625399,95
7/25/2021 5:00,12,1,1,0.914848777,14,44.2333796,-123.1625399,104
7/25/2021 5:10,12,1,1,0.356695042,13.2,44.2333796,-123.1625399,124
7/25/2021 5:20,12,1,1,2.101199085,17.2,44.2333796,-123.1625399,131
7/25/2021 5:30,12,1,1,0.817474014,16.4,44.2333796,-123.1625399,120
7/25/2021 5:40,12,1,1,1.129846091,16.4,44.2333796,-123.1625399,134
7/25/2021 5:50,12,1,1,0.794443984,14.8,44.2333796,-123.1625399,118
7/25/2021 6:00,12,4,1,1.370957947,16.4,44.2303277,-123.1622552,150
7/25/2021 6:10,12,1,2,0.723627227,14,44.2333796,-123.1625399,75
7/25/2021 6:20,12,1,1,NA,15.6,44.2333796,-123.1625399,76
7/25/2021 6:40,12,1,2,NA,13.2,44.2333796,-123.1625399,82
7/25/2021 6:50,12,1,1,0.923760431,14,44.2333796,-123.1625399,75
7/25/2021 7:00,12,1,1,0,13.2,44.2333796,-123.1625399,85
7/25/2021 7:10,12,1,2,0.302371578,13.2,44.2333796,-123.1625399,81
7/25/2021 7:20,12,1,1,0.427617987,13.2,44.2333796,-123.1625399,95
7/25/2021 7:30,12,1,1,0.8,13.2,44.2333796,-123.1625399,86
7/25/2021 7:40,12,1,1,0,13.2,44.2333796,-123.1625399,72
7/25/2021 7:50,12,1,1,0.275480177,14,44.2333796,-123.1625399,96
7/25/2021 8:00,12,1,1,0.921326275,13.2,44.2333796,-123.1625399,85
7/25/2021 8:10,12,1,1,NA,12.4,44.2333796,-123.1625399,77
7/25/2021 8:20,12,1,1,0.470583973,12.4,44.2333796,-123.1625399,92
7/25/2021 8:30,12,1,2,0.826236447,14,44.2333796,-123.1625399,83
7/25/2021 8:40,12,1,1,0.565685425,13.2,44.2333796,-123.1625399,92
7/25/2021 8:50,12,1,1,0.653197265,12.4,44.2333796,-123.1625399,89
7/25/2021 9:00,12,1,1,NA,14,44.2333796,-123.1625399,80
7/25/2021 9:10,12,1,1,4.618802154,11.6,44.2333796,-123.1625399,93
7/25/2021 9:20,12,1,1,0.72026931,13.2,44.2333796,-123.1625399,94
7/25/2021 9:30,12,1,2,0.565685425,13.2,44.2333796,-123.1625399,85
7/25/2021 9:40,12,1,2,0.512695956,13.2,44.2333796,-123.1625399,85
7/25/2021 9:50,12,1,1,0,13.2,44.2333796,-123.1625399,85
7/25/2021 10:00,12,1,1,0.786553664,13.2,44.2333796,-123.1625399,89
7/25/2021 10:10,12,3,1,0.579451074,12.4,44.23065,-123.16275,104
7/25/2021 10:20,12,3,1,0.756724242,11.6,44.23065,-123.16275,104
7/25/2021 10:30,12,1,1,0.738838516,13.2,44.2333796,-123.1625399,95
7/25/2021 10:40,12,1,2,0.479315752,14,44.2333796,-123.1625399,86
7/25/2021 10:50,12,1,1,0.692820323,13.2,44.2333796,-123.1625399,87
7/25/2021 11:00,12,1,1,1.242118007,14,44.2333796,-123.1625399,82
7/25/2021 11:10,12,1,1,0.427617987,14,44.2333796,-123.1625399,89
7/25/2021 11:20,12,3,1,1.497824509,10,44.23065,-123.16275,115
7/25/2021 11:30,12,1,1,0.765941686,14,44.2333796,-123.1625399,80
7/25/2021 11:40,12,1,1,NA,14.8,44.2333796,-123.1625399,72
7/25/2021 11:50,12,1,2,0.653197265,14,44.2333796,-123.1625399,81
7/25/2021 12:00,12,1,1,NA,14,44.2333796,-123.1625399,75
7/25/2021 12:10,12,1,2,0.504340138,14.8,44.2333796,-123.1625399,85
7/25/2021 12:20,12,1,1,1.411808278,14,44.2333796,-123.1625399,89
7/25/2021 12:30,12,1,1,0.715541753,14.8,44.2333796,-123.1625399,79
7/25/2021 12:40,12,1,1,1.538830725,13.2,44.2333796,-123.1625399,90
7/25/2021 12:50,12,1,2,0.828078671,15.6,44.2333796,-123.1625399,80
7/25/2021 13:00,12,1,1,0.453704698,14,44.2333796,-123.1625399,81
7/25/2021 13:10,12,1,1,0.625388768,14,44.2333796,-123.1625399,82
7/25/2021 13:30,12,1,1,NA,12.4,44.2333796,-123.1625399,66
7/25/2021 13:40,12,2,1,1.222020185,16.4,44.23122,-123.1629,100
7/25/2021 14:00,12,1,1,0.414039336,14.8,44.2333796,-123.1625399,79
7/25/2021 14:10,12,1,1,0.669328021,14,44.2333796,-123.1625399,83
7/25/2021 14:20,12,1,2,0.653197265,14,44.2333796,-123.1625399,86
7/25/2021 14:30,12,1,2,1.002853073,13.2,44.2333796,-123.1625399,88
7/25/2021 14:40,12,1,2,0.411596604,14.8,44.2333796,-123.1625399,85
7/25/2021 14:50,12,1,1,0.565685425,14.8,44.2333796,-123.1625399,81
7/25/2021 15:00,12,1,1,0.427617987,14.8,44.2333796,-123.1625399,87
7/25/2021 15:10,12,1,1,1.13137085,14,44.2333796,-123.1625399,75
7/25/2021 15:20,12,1,1,0.715541753,14.8,44.2333796,-123.1625399,91
7/25/2021 15:30,12,1,1,0.53935989,14.8,44.2333796,-123.1625399,90
