date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 0:10,13,2,1,0.91214034,13.2,44.23122,-123.1629,94
7/25/2021 0:20,13,2,1,0.379704917,14,44.23122,-123.1629,97
7/25/2021 0:30,13,2,1,0.477145663,13.2,44.23122,-123.1629,112
7/25/2021 0:40,13,2,2,0.27026557,13.2,44.23122,-123.1629,117
7/25/2021 0:50,13,2,2,0.166811531,13.2,44.23122,-123.1629,111
7/25/2021 1:00,13,2,2,0.331231468,13.2,44.23122,-123.1629,110
7/25/2021 1:10,13,2,1,0.645160355,13.2,44.23122,-123.1629,89
7/25/2021 1:20,13,2,1,0.32,13.2,44.23122,-123.1629,107
7/25/2021 1:30,13,2,1,0.49377072,11.6,44.23122,-123.1629,81
7/25/2021 1:40,13,3,1,0.323615934,13.2,44.23065,-123.16275,92
7/25/2021 1:50,13,3,1,0,13.2,44.23065,-123.16275,120
7/25/2021 2:00,13,3,1,0.241209076,13.2,44.23065,-123.16275,115
7/25/2021 2:10,13,3,1,0,13.2,44.23065,-123.16275,106
7/25/2021 2:20,13,3,1,0.323615934,13.2,44.23065,-123.16275,109
7/25/2021 2:30,13,3,1,0,13.2,44.23065,-123.16275,104
7/25/2021 2:40,13,3,1,0.230940108,13.2,44.23065,-123.16275,102
7/25/2021 2:50,13,3,1,0.431487912,13.2,44.23065,-123.16275,114
7/25/2021 3:00,13,3,1,0.531368931,13.2,44.23065,-123.16275,126
7/25/2021 3:10,13,2,1,0.431443844,13.2,44.23122,-123.1629,110
7/25/2021 3:20,13,2,1,0.241209076,13.2,44.23122,-123.1629,86
7/25/2021 3:30,13,2,1,0.715541753,14,44.23122,-123.1629,72
7/25/2021 3:40,13,2,1,0.956182887,12.4,44.23122,-123.1629,79
7/25/2021 3:50,13,2,1,0.765941686,12.4,44.23122,-123.1629,74
7/25/2021 4:00,13,2,1,0.505964426,12.4,44.23122,-123.1629,83
7/25/2021 4:10,13,2,1,0,12.4,44.23122,-123.1629,88
7/25/2021 5:00,13,2,1,NA,12.4,44.23122,-123.1629,76
7/25/2021 5:20,13,1,1,NA,13.2,44.2333796,-123.1625399,73
7/25/2021 7:40,13,4,1,0,14,44.2303277,-123.1622552,108
7/25/2021 8:50,13,2,1,0.811035004,11.6,44.23122,-123.1629,97
7/25/2021 9:00,13,2,1,0.715541753,11.6,44.23122,-123.1629,82
7/25/2021 14:50,13,2,1,0.533333333,20.4,44.23122,-123.1629,111
7/25/2021 15:30,13,2,1,NA,13.2,44.23122,-123.1629,78
