date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength
7/25/2021 2:00,31,3,1,NA,10.8,44.23065,-123.16275,55
7/25/2021 3:30,31,3,1,0.461880215,11.6,44.23065,-123.16275,62
7/25/2021 5:10,31,3,1,NA,11.6,44.23065,-123.16275,71
7/25/2021 6:20,31,3,1,0.461880215,12.4,44.23065,-123.16275,124
7/25/2021 7:20,31,3,1,NA,11.6,44.23065,-123.16275,88
7/25/2021 8:10,31,3,1,0,12.4,44.23065,-123.16275,105
7/25/2021 9:50,31,2,2,NA,13.2,44.23122,-123.1629,64
7/25/2021 10:30,31,4,1,NA,13.2,44.2303277,-123.1622552,80
7/25/2021 11:40,31,4,1,NA,13.2,44.2303277,-123.1622552,65
7/25/2021 12:20,31,2,2,0.259554274,11.6,44.23122,-123.1629,119
7/25/2021 12:30,31,2,1,0.337309617,11.6,44.23122,-123.1629,107
7/25/2021 12:40,31,2,1,0.565685425,12.4,44.23122,-123.1629,85
7/25/2021 12:50,31,2,1,NA,12.4,44.23122,-123.1629,78
7/25/2021 13:00,31,2,1,0.302371578,11.6,44.23122,-123.1629,87
7/25/2021 13:10,31,2,1,0.565685425,11.6,44.23122,-123.1629,92
7/25/2021 13:20,31,2,1,1.13137085,10.8,44.23122,-123.1629,84
7/25/2021 13:30,31,2,1,1.032795559,13.2,44.23122,-123.1629,81
7/25/2021 13:40,31,2,1,0.923760431,12.4,44.23122,-123.1629,89
7/25/2021 14:10,31,2,1,NA,13.2,44.23122,-123.1629,78
7/25/2021 14:40,31,2,1,NA,11.6,44.23122,-123.1629,67
7/25/2021 15:00,31,2,1,1.222020185,13.2,44.23122,-123.1629,76
7/25/2021 15:10,31,2,1,0.461880215,12.4,44.23122,-123.1629,86
7/25/2021 15:20,31,2,1,0.461880215,11.6,44.23122,-123.1629,78
7/25/2021 15:40,31,2,1,NA,12.4,44.23122,-123.1629,77
7/25/2021 15:50,31,2,1,0,13.2,44.23122,-123.1629,75
7/25/2021 16:00,31,2,1,0.8,11.6,44.23122,-123.1629,83
7/25/2021 16:10,31,2,1,1.032795559,14,44.23122,-123.1629,86
7/25/2021 16:20,31,2,1,0.357770876,12.4,44.23122,-123.1629,86
7/25/2021 16:30,31,2,1,0.923760431,14,44.23122,-123.1629,81
7/25/2021 16:40,31,2,1,0.876356092,11.6,44.23122,-123.1629,84
7/25/2021 16:50,31,2,1,0.326598632,12.4,44.23122,-123.1629,92
7/25/2021 17:00,31,2,1,0.604743157,13.2,44.23122,-123.1629,91
7/25/2021 17:10,31,2,1,1.032795559,12.4,44.23122,-123.1629,77
7/25/2021 17:20,31,2,1,1.385640646,12.4,44.23122,-123.1629,83
7/25/2021 17:30,31,2,1,0.692820323,13.2,44.23122,-123.1629,90
7/25/2021 17:40,31,2,1,0.742368582,13.2,44.23122,-123.1629,82
7/25/2021 17:50,31,2,1,0.505964426,13.2,44.23122,-123.1629,89
7/25/2021 18:00,31,2,1,0.505964426,13.2,44.23122,-123.1629,88
7/25/2021 18:10,31,2,1,0.421637021,14,44.23122,-123.1629,90
7/25/2021 18:20,31,2,1,0,13.2,44.23122,-123.1629,98
7/25/2021 18:30,31,2,1,0.534846339,14,44.23122,-123.1629,100
7/25/2021 18:40,31,2,1,0.692820323,13.2,44.23122,-123.1629,99
7/25/2021 18:50,31,2,1,0.667618368,13.2,44.23122,-123.1629,82
7/25/2021 19:00,31,2,1,0.634369169,13.2,44.23122,-123.1629,85
7/25/2021 19:10,31,2,1,0.438178046,14,44.23122,-123.1629,86
7/25/2021 19:20,31,2,1,0.421637021,14,44.23122,-123.1629,96
7/25/2021 19:30,31,2,1,0.482418151,13.2,44.23122,-123.1629,102
7/25/2021 19:40,31,2,1,0.461880215,12.4,44.23122,-123.1629,83
7/25/2021 19:50,31,2,1,0.311399578,13.2,44.23122,-123.1629,90
7/25/2021 20:00,31,2,1,0.482418151,13.2,44.23122,-123.1629,92
7/25/2021 20:10,31,2,1,0.728468714,13.2,44.23122,-123.1629,102
7/25/2021 20:30,31,2,1,0.739533022,13.2,44.23122,-123.1629,76
7/25/2021 20:40,31,2,1,0.59029183,13.2,44.23122,-123.1629,98
7/25/2021 21:00,31,1,1,0.84002442,15.6,44.2333796,-123.1625399,86
7/25/2021 21:10,31,1,1,0.662860932,16.4,44.2333796,-123.1625399,103
7/25/2021 21:20,31,1,1,0.876356092,15.6,44.2333796,-123.1625399,86
7/25/2021 21:30,31,1,1,0.8,15.6,44.2333796,-123.1625399,78
7/25/2021 21:40,31,2,1,0.266666667,14,44.23122,-123.1629,88
7/25/2021 21:50,31,2,1,0.438466606,14,44.23122,-123.1629,97
7/25/2021 22:00,31,2,1,0.24688536,14,44.23122,-123.1629,114
7/25/2021 22:10,31,2,1,0.413118224,14,44.23122,-123.1629,89
7/25/2021 22:20,31,2,1,0.358741763,14,44.23122,-123.1629,102
7/25/2021 22:30,31,2,1,0.230940108,14,44.23122,-123.1629,92
7/25/2021 22:40,31,2,1,0,13.2,44.23122,-123.1629,96
7/25/2021 22:50,31,2,1,0.393892771,14,44.23122,-123.1629,88
7/25/2021 23:00,31,2,1,0,13.2,44.23122,-123.1629,90
7/25/2021 23:10,31,2,1,0.41194292,13.2,44.23122,-123.1629,82
7/25/2021 23:20,31,2,1,0.373679493,13.2,44.23122,-123.1629,79
7/25/2021 23:30,31,2,1,0.533333333,14,44.23122,-123.1629,98
7/25/2021 23:40,31,2,1,0.595219047,13.2,44.23122,-123.1629,72
7/25/2021 23:50,31,2,2,0,13.2,44.23122,-123.1629,74
7/26/2021 0:10,31,2,1,0.357770876,13.2,44.23122,-123.1629,93
7/26/2021 0:20,31,2,1,0.828078671,13.2,44.23122,-123.1629,95
7/26/2021 0:30,31,2,1,0.565685425,12.4,44.23122,-123.1629,88
7/26/2021 0:40,31,2,1,0.361813613,13.2,44.23122,-123.1629,85
7/26/2021 0:50,31,2,1,0.357770876,13.2,44.23122,-123.1629,103
7/26/2021 1:00,31,2,1,0.505964426,13.2,44.23122,-123.1629,85
7/26/2021 1:10,31,2,1,0.282842712,13.2,44.23122,-123.1629,81
7/26/2021 1:20,31,2,1,0.326598632,13.2,44.23122,-123.1629,89
7/26/2021 1:40,31,2,1,0.653197265,13.2,44.23122,-123.1629,79
7/26/2021 1:50,31,1,1,NA,12.4,44.2333796,-123.1625399,73
7/26/2021 2:00,31,2,1,0.413118224,13.2,44.23122,-123.1629,87
7/26/2021 2:10,31,2,2,1.13137085,12.4,44.23122,-123.1629,71
7/26/2021 2:20,31,2,1,0,13.2,44.23122,-123.1629,96
7/26/2021 2:30,31,2,1,0.91214034,13.2,44.23122,-123.1629,82
7/26/2021 2:40,31,2,1,0.41194292,13.2,44.23122,-123.1629,91
7/26/2021 2:50,31,2,1,0.361813613,13.2,44.23122,-123.1629,82
7/26/2021 3:00,31,1,1,1.13137085,14,44.2333796,-123.1625399,73
7/26/2021 3:20,31,1,1,0.705533683,14,44.2333796,-123.1625399,75
7/26/2021 3:30,31,2,1,0.8,13.2,44.23122,-123.1629,83
7/26/2021 3:40,31,1,1,0.565685425,14.8,44.2333796,-123.1625399,74
7/26/2021 3:50,31,2,1,0.461880215,12.4,44.23122,-123.1629,77
7/26/2021 4:00,31,2,1,0.413118224,13.2,44.23122,-123.1629,74
7/26/2021 4:10,31,2,1,0.8,14,44.23122,-123.1629,85
7/26/2021 4:20,31,1,1,0.461880215,14,44.2333796,-123.1625399,74
7/26/2021 4:30,31,1,1,0.59029183,13.2,44.2333796,-123.1625399,78
7/26/2021 4:40,31,1,1,NA,13.2,44.2333796,-123.1625399,80
7/26/2021 4:50,31,1,1,NA,13.2,44.2333796,-123.1625399,75
7/26/2021 5:00,31,1,1,0,14,44.2333796,-123.1625399,85
7/26/2021 5:10,31,1,1,1.025391911,14,44.2333796,-123.1625399,80
7/26/2021 5:20,31,2,1,0.855235974,13.2,44.23122,-123.1629,82
7/26/2021 5:40,31,1,2,0.8,13.2,44.2333796,-123.1625399,74
7/26/2021 5:50,31,1,1,NA,13.2,44.2333796,-123.1625399,79
7/26/2021 6:00,31,2,1,NA,13.2,44.23122,-123.1629,70
7/26/2021 6:40,31,1,1,NA,14,44.2333796,-123.1625399,73
7/26/2021 7:40,31,2,1,0,12.4,44.23122,-123.1629,84
7/26/2021 7:50,31,1,1,NA,13.2,44.2333796,-123.1625399,84
7/26/2021 8:00,31,2,1,1.002853073,12.4,44.23122,-123.1629,79
7/26/2021 8:40,31,2,1,NA,12.4,44.23122,-123.1629,76
7/26/2021 9:00,31,2,1,0.461880215,12.4,44.23122,-123.1629,81
7/26/2021 9:30,31,2,1,NA,12.4,44.23122,-123.1629,72
7/26/2021 9:40,31,2,1,1.041366623,12.4,44.23122,-123.1629,89
7/26/2021 9:50,31,2,1,0.505964426,12.4,44.23122,-123.1629,88
7/26/2021 10:00,31,2,1,0.653197265,11.6,44.23122,-123.1629,91
7/26/2021 10:10,31,2,1,NA,11.6,44.23122,-123.1629,76
7/26/2021 10:50,31,2,1,NA,11.6,44.23122,-123.1629,73
7/26/2021 11:00,31,2,1,NA,13.2,44.23122,-123.1629,74
7/26/2021 11:50,31,4,1,NA,14,44.2303277,-123.1622552,55
7/26/2021 12:00,31,2,1,0.8,12.4,44.23122,-123.1629,83
7/26/2021 12:10,31,2,1,0.629436634,12.4,44.23122,-123.1629,84
7/26/2021 12:20,31,2,1,0.413118224,12.4,44.23122,-123.1629,89
7/26/2021 12:30,31,2,1,1.1027239,13.2,44.23122,-123.1629,105
7/26/2021 12:40,31,2,1,0.461880215,12.4,44.23122,-123.1629,93
7/26/2021 12:50,31,2,1,0.37032804,11.6,44.23122,-123.1629,89
7/26/2021 13:00,31,2,1,0.4,11.6,44.23122,-123.1629,81
7/26/2021 13:10,31,2,1,1.041976145,12.4,44.23122,-123.1629,87
7/26/2021 13:20,31,2,1,0.595219047,12.4,44.23122,-123.1629,84
7/26/2021 13:30,31,2,1,0.393892771,14,44.23122,-123.1629,86
7/26/2021 13:40,31,2,1,0.482418151,13.2,44.23122,-123.1629,89
7/26/2021 13:50,31,2,1,0.461880215,13.2,44.23122,-123.1629,87
7/26/2021 14:00,31,2,1,0.647231868,14,44.23122,-123.1629,90
7/26/2021 14:10,31,2,1,0.53935989,13.2,44.23122,-123.1629,94
7/26/2021 14:20,31,2,1,0.565685425,13.2,44.23122,-123.1629,78
7/26/2021 14:30,31,2,1,0.497265248,13.2,44.23122,-123.1629,96
7/26/2021 14:40,31,2,1,0.431487912,13.2,44.23122,-123.1629,98
7/26/2021 14:50,31,2,1,0.565685425,14.8,44.23122,-123.1629,81
7/26/2021 15:00,31,2,1,0.512695956,14,44.23122,-123.1629,85
7/26/2021 15:10,31,2,1,0.230940108,13.2,44.23122,-123.1629,93
7/26/2021 15:20,31,2,1,1.02934715,13.2,44.23122,-123.1629,93
7/26/2021 15:30,31,2,1,0.421637021,14,44.23122,-123.1629,83
7/26/2021 15:40,31,2,1,0.900793301,13.2,44.23122,-123.1629,103
7/26/2021 15:50,31,2,1,0.59029183,14,44.23122,-123.1629,91
7/26/2021 16:00,31,2,1,0.361813613,13.2,44.23122,-123.1629,98
7/26/2021 16:10,31,2,1,0.602218122,13.2,44.23122,-123.1629,97
7/26/2021 16:20,31,2,1,0.390360029,13.2,44.23122,-123.1629,98
7/26/2021 16:30,31,2,1,0.634369169,13.2,44.23122,-123.1629,92
7/26/2021 16:40,31,2,1,0.629436634,13.2,44.23122,-123.1629,89
7/26/2021 16:50,31,2,1,0.390360029,13.2,44.23122,-123.1629,90
7/26/2021 17:00,31,2,1,0.241209076,13.2,44.23122,-123.1629,92
7/26/2021 17:10,31,2,1,0.772873426,12.4,44.23122,-123.1629,108
7/26/2021 17:20,31,2,2,NA,13.2,44.23122,-123.1629,82
7/26/2021 17:30,31,2,1,0.266666667,13.2,44.23122,-123.1629,93
7/26/2021 17:40,31,2,1,0.377123617,13.2,44.23122,-123.1629,100
7/26/2021 17:50,31,2,1,0.669328021,13.2,44.23122,-123.1629,99
7/26/2021 18:00,31,2,1,0.91214034,13.2,44.23122,-123.1629,80
7/26/2021 18:10,31,2,1,0.74065608,13.2,44.23122,-123.1629,83
7/26/2021 18:20,31,2,1,0.935236156,13.2,44.23122,-123.1629,83
7/26/2021 18:30,31,2,1,0,13.2,44.23122,-123.1629,70
7/26/2021 18:40,31,2,1,0.230940108,13.2,44.23122,-123.1629,83
7/26/2021 18:50,31,2,1,0.414039336,13.2,44.23122,-123.1629,86
7/26/2021 19:00,31,2,1,0.311399578,13.2,44.23122,-123.1629,88
7/26/2021 19:10,31,2,1,0.59029183,14,44.23122,-123.1629,81
7/26/2021 19:20,31,2,1,0.497265248,13.2,44.23122,-123.1629,88
7/26/2021 19:30,31,2,1,0.505964426,13.2,44.23122,-123.1629,82
7/26/2021 19:40,31,2,1,0.4,14,44.23122,-123.1629,72
7/26/2021 20:00,31,2,1,0.252982213,13.2,44.23122,-123.1629,87
7/26/2021 20:10,31,2,1,0.302371578,13.2,44.23122,-123.1629,86
7/26/2021 20:20,31,4,1,NA,13.2,44.2303277,-123.1622552,54
7/26/2021 20:30,31,1,2,1.2,14.8,44.2333796,-123.1625399,84
7/26/2021 20:40,31,1,2,0.791622806,14.8,44.2333796,-123.1625399,91
7/26/2021 20:50,31,2,1,0.504340138,15.6,44.23122,-123.1629,106
7/26/2021 21:00,31,2,1,0.889685467,14,44.23122,-123.1629,118
7/26/2021 21:10,31,2,1,1.001098298,14.8,44.23122,-123.1629,80
7/26/2021 22:00,31,2,1,0,13.2,44.23122,-123.1629,87
7/26/2021 22:20,31,2,1,0.765941686,12.4,44.23122,-123.1629,81
7/26/2021 22:30,31,2,1,0,13.2,44.23122,-123.1629,82
7/26/2021 22:40,31,2,1,0.326598632,13.2,44.23122,-123.1629,86
7/26/2021 22:50,31,2,1,0.413118224,14,44.23122,-123.1629,88
7/26/2021 23:00,31,2,1,0,13.2,44.23122,-123.1629,88
7/26/2021 23:10,31,2,1,0.352766841,14,44.23122,-123.1629,88
7/26/2021 23:20,31,2,1,0.629436634,12.4,44.23122,-123.1629,78
7/26/2021 23:30,31,2,1,0.230940108,13.2,44.23122,-123.1629,82
7/26/2021 23:40,31,2,1,0.357770876,13.2,44.23122,-123.1629,90
7/26/2021 23:50,31,2,1,0.326598632,13.2,44.23122,-123.1629,79
7/27/2021 0:00,31,2,1,0.461880215,13.2,44.23122,-123.1629,89
7/27/2021 0:10,31,2,1,0.311399578,13.2,44.23122,-123.1629,86
7/27/2021 0:20,31,2,1,0.858469392,13.2,44.23122,-123.1629,76
7/27/2021 0:30,31,2,1,0,13.2,44.23122,-123.1629,84
7/27/2021 0:40,31,2,1,0.581186526,13.2,44.23122,-123.1629,83
7/27/2021 0:50,31,2,1,0.386436713,13.2,44.23122,-123.1629,85
7/27/2021 1:00,31,2,1,NA,13.2,44.23122,-123.1629,79
7/27/2021 1:10,31,2,1,0.230940108,13.2,44.23122,-123.1629,80
7/27/2021 1:20,31,2,1,0.341121146,14,44.23122,-123.1629,84
7/27/2021 1:40,31,2,1,0.302371578,13.2,44.23122,-123.1629,81
7/27/2021 1:50,31,2,1,0.923760431,14,44.23122,-123.1629,56
7/27/2021 2:00,31,2,1,1.13137085,14,44.23122,-123.1629,86
7/27/2021 2:10,31,2,1,0.461880215,13.2,44.23122,-123.1629,71
7/27/2021 2:20,31,2,1,NA,14,44.23122,-123.1629,78
7/27/2021 2:30,31,2,1,0.512410092,13.2,44.23122,-123.1629,89
7/27/2021 3:00,31,2,1,0.709124208,13.2,44.23122,-123.1629,77
7/27/2021 3:20,31,2,1,0,11.6,44.23122,-123.1629,70
7/27/2021 3:30,31,1,1,NA,13.2,44.2333796,-123.1625399,83
7/27/2021 3:40,31,1,1,NA,13.2,44.2333796,-123.1625399,61
7/27/2021 3:50,31,1,1,NA,14,44.2333796,-123.1625399,77
7/27/2021 4:00,31,2,1,0.438178046,12.4,44.23122,-123.1629,83
7/27/2021 4:10,31,2,1,0.653197265,13.2,44.23122,-123.1629,78
7/27/2021 4:20,31,2,1,0.357770876,13.2,44.23122,-123.1629,85
7/27/2021 4:30,31,2,1,0.8,14.8,44.23122,-123.1629,75
7/27/2021 4:40,31,2,1,0.438178046,13.2,44.23122,-123.1629,79
7/27/2021 5:00,31,2,1,1.13137085,16.4,44.23122,-123.1629,77
7/27/2021 5:20,31,1,1,NA,13.2,44.2333796,-123.1625399,71
7/27/2021 5:30,31,1,1,0.757864747,13.2,44.2333796,-123.1625399,82
7/27/2021 5:40,31,1,1,0.700476029,13.2,44.2333796,-123.1625399,82
7/27/2021 6:10,31,1,1,NA,13.2,44.2333796,-123.1625399,72
7/27/2021 6:30,31,1,1,NA,11.6,44.2333796,-123.1625399,75
7/27/2021 6:40,31,1,1,NA,12.4,44.2333796,-123.1625399,75
7/27/2021 6:50,31,1,1,NA,12.4,44.2333796,-123.1625399,75
7/27/2021 8:30,31,2,1,NA,13.2,44.23122,-123.1629,86
7/27/2021 11:10,31,2,1,NA,12.4,44.23122,-123.1629,75
7/27/2021 12:00,31,2,1,NA,12.4,44.23122,-123.1629,55
7/27/2021 13:00,31,2,1,0.461880215,13.2,44.23122,-123.1629,75
7/27/2021 13:10,31,2,1,NA,13.2,44.23122,-123.1629,81
7/27/2021 13:40,31,2,1,0.4,12.4,44.23122,-123.1629,81
7/27/2021 13:50,31,2,2,1.222020185,13.2,44.23122,-123.1629,79
7/27/2021 14:00,31,2,1,NA,12.4,44.23122,-123.1629,77
7/27/2021 14:10,31,2,1,0.565685425,12.4,44.23122,-123.1629,77
7/27/2021 14:20,31,2,1,0,11.6,44.23122,-123.1629,78
7/27/2021 14:30,31,2,1,0.923760431,13.2,44.23122,-123.1629,79
7/27/2021 14:40,31,2,1,NA,12.4,44.23122,-123.1629,84
7/27/2021 14:50,31,2,1,0.715541753,11.6,44.23122,-123.1629,81
7/27/2021 15:10,31,2,1,NA,12.4,44.23122,-123.1629,74
7/27/2021 15:30,31,2,1,NA,13.2,44.23122,-123.1629,83
7/27/2021 16:20,31,2,1,0.565685425,14,44.23122,-123.1629,77
7/27/2021 16:30,31,2,1,0.552052447,12.4,44.23122,-123.1629,83
7/27/2021 16:50,31,2,1,0.565685425,13.2,44.23122,-123.1629,79
7/27/2021 17:00,31,2,1,0.896051947,12.4,44.23122,-123.1629,79
7/27/2021 17:10,31,2,1,0.565685425,13.2,44.23122,-123.1629,91
7/27/2021 17:20,31,2,1,1.043072385,14,44.23122,-123.1629,79
7/27/2021 17:30,31,2,1,NA,12.4,44.23122,-123.1629,83
7/27/2021 18:00,31,2,1,0.505964426,13.2,44.23122,-123.1629,86
7/27/2021 18:10,31,2,1,0.565685425,12.4,44.23122,-123.1629,84
7/27/2021 18:20,31,2,1,0.765941686,13.2,44.23122,-123.1629,83
7/27/2021 18:30,31,2,1,0.438178046,12.4,44.23122,-123.1629,85
7/27/2021 18:40,31,2,1,0.722739885,12.4,44.23122,-123.1629,102
7/27/2021 20:50,31,1,1,NA,13.2,44.2333796,-123.1625399,71
7/27/2021 21:00,31,1,1,0.512695956,12.4,44.2333796,-123.1625399,82
7/27/2021 21:20,31,2,1,0,13.2,44.23122,-123.1629,76
7/27/2021 21:30,31,2,1,0.565685425,14,44.23122,-123.1629,88
7/27/2021 22:00,31,2,1,0.787785542,12.4,44.23122,-123.1629,89
7/27/2021 22:10,31,2,1,0.512695956,16.4,44.23122,-123.1629,100
7/27/2021 22:20,31,2,1,0.414039336,14.8,44.23122,-123.1629,77
7/27/2021 22:40,31,2,1,0.461880215,14,44.23122,-123.1629,100
7/27/2021 22:50,31,2,1,0.241209076,14,44.23122,-123.1629,91
7/27/2021 23:20,31,2,1,0,13.2,44.23122,-123.1629,87
7/27/2021 23:30,31,2,1,2.009209565,14,44.23122,-123.1629,90
7/27/2021 23:50,31,2,1,0,14,44.23122,-123.1629,84
7/28/2021 0:00,31,2,1,0,13.2,44.23122,-123.1629,88
7/28/2021 0:10,31,2,1,0.4,13.2,44.23122,-123.1629,82
7/28/2021 0:20,31,2,1,0.57419245,13.2,44.23122,-123.1629,73
7/28/2021 0:30,31,2,1,0.311399578,13.2,44.23122,-123.1629,83
7/28/2021 1:00,31,2,1,0,13.2,44.23122,-123.1629,83
7/28/2021 1:10,31,2,1,0.361813613,13.2,44.23122,-123.1629,80
7/28/2021 1:20,31,2,1,0.357770876,13.2,44.23122,-123.1629,80
7/28/2021 1:30,31,2,1,0.282842712,13.2,44.23122,-123.1629,84
7/28/2021 1:40,31,2,1,0.715541753,13.2,44.23122,-123.1629,82
7/28/2021 2:00,31,2,1,NA,13.2,44.23122,-123.1629,82
7/28/2021 2:10,31,2,1,1.186591758,13.2,44.23122,-123.1629,88
7/28/2021 2:20,31,2,1,0.923760431,13.2,44.23122,-123.1629,89
7/28/2021 2:30,31,2,1,0,13.2,44.23122,-123.1629,73
7/28/2021 2:40,31,2,1,NA,13.2,44.23122,-123.1629,84
7/28/2021 2:50,31,2,1,0.413118224,13.2,44.23122,-123.1629,75
7/28/2021 3:00,31,2,1,0.373679493,13.2,44.23122,-123.1629,83
7/28/2021 3:10,31,2,1,0.4,13.2,44.23122,-123.1629,88
7/28/2021 3:30,31,2,1,0.302371578,13.2,44.23122,-123.1629,88
