date.time,tag.id,receiver.site,antenna.number,temp.sd,temp.strong,lat,long,strength,logger.site,fish.depth,fish.do
7/28/2021 5:40,14,1,1,0.816446333,13.2,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
7/28/2021 5:50,14,1,1,0.664759176,13.2,44.2333796,-123.1625399,97,site.0.mouth,mouth.mixed,NA
7/28/2021 6:00,14,1,1,0.4,13.2,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/28/2021 6:10,14,1,1,0.934198733,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 6:20,14,1,1,0.681304502,12.4,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 6:30,14,1,1,0.482418151,12.4,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
7/28/2021 6:40,14,1,1,0.461880215,13.2,44.2333796,-123.1625399,75,site.0.mouth,mouth.mixed,NA
7/28/2021 6:50,14,1,1,0.4,13.2,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/28/2021 7:00,14,1,1,1.063328109,14,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/28/2021 7:10,14,1,1,0.715541753,14,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
7/28/2021 7:20,14,1,1,0.565685425,13.2,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/28/2021 7:30,14,1,2,0.427617987,12.4,44.2333796,-123.1625399,76,site.1,1.907449857,2.933830946
7/28/2021 7:40,14,1,1,0.390360029,12.4,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
7/28/2021 8:00,14,1,2,0.565685425,13.2,44.2333796,-123.1625399,77,site.1,0.571365639,4.639735683
7/28/2021 9:10,14,2,1,0.534846339,11.6,44.23122,-123.1629,91,site.2,3.6,2.974938
7/28/2021 9:30,14,2,1,NA,13.2,44.23122,-123.1629,71,site.2,1.166630786,6.034145069
7/28/2021 9:40,14,2,1,0.461880215,13.2,44.23122,-123.1629,80,site.2,1.253521127,5.454951246
7/28/2021 9:50,14,2,1,NA,11.6,44.23122,-123.1629,84,site.2,3.6,2.53182
7/28/2021 12:10,14,2,1,NA,13.2,44.23122,-123.1629,75,site.2,1.351943463,8.351084534
7/28/2021 14:30,14,1,1,NA,14.8,44.2333796,-123.1625399,76,site.0.mouth,mouth.mixed,NA
7/28/2021 14:50,14,1,1,NA,14,44.2333796,-123.1625399,74,site.0.mouth,mouth.mixed,NA
7/28/2021 15:00,14,1,1,0.760951785,13.2,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/28/2021 15:10,14,1,1,0.653197265,14,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 15:20,14,1,1,0.715541753,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
7/28/2021 15:30,14,1,1,0.461880215,14,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 15:40,14,1,1,0.59029183,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/28/2021 15:50,14,1,1,0.461880215,14,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/28/2021 16:00,14,1,1,0.4,14.8,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
7/28/2021 16:10,14,1,1,0.602218122,14,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/28/2021 16:20,14,1,1,0.669328021,14,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 16:30,14,1,1,0.565685425,14.8,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/28/2021 16:40,14,1,1,1.13137085,13.2,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 16:50,14,1,1,1.093008082,14.8,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
7/28/2021 17:00,14,1,1,0.968848113,13.2,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/28/2021 17:10,14,1,1,0,14,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 17:20,14,1,1,0.565685425,14,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
7/28/2021 17:30,14,1,1,0.565685425,14,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 17:40,14,1,1,0.63104851,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/28/2021 17:50,14,1,1,0.57419245,14.8,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
7/28/2021 18:00,14,1,1,0.765941686,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 18:10,14,1,2,0.923760431,14,44.2333796,-123.1625399,85,site.1,1.466411278,6.754934723
7/28/2021 18:20,14,1,1,0.461880215,14,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/28/2021 18:30,14,1,1,0.669328021,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/28/2021 18:40,14,1,1,0.511309993,14,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
7/28/2021 18:50,14,1,1,0.765941686,14,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
7/28/2021 19:00,14,1,1,0.8,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/28/2021 19:10,14,1,1,0.91214034,14,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/28/2021 19:20,14,1,1,0.604743157,13.2,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/28/2021 19:30,14,1,1,0.866899736,14,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/28/2021 19:40,14,1,1,0.653197265,14,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
7/28/2021 19:50,14,1,1,0.516397779,14,44.2333796,-123.1625399,98,site.0.mouth,mouth.mixed,NA
7/28/2021 20:00,14,1,1,0.653197265,14,44.2333796,-123.1625399,91,site.0.mouth,mouth.mixed,NA
7/28/2021 20:10,14,1,1,0.683130051,13.2,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/28/2021 20:20,14,1,2,0.627571632,12.4,44.2333796,-123.1625399,88,site.1,2.423135643,5.590943042
7/28/2021 20:30,14,1,2,0.507138359,13.2,44.2333796,-123.1625399,91,site.1,1.988533028,5.841297684
7/28/2021 20:40,14,1,1,0.466386471,13.2,44.2333796,-123.1625399,87,site.0.mouth,mouth.mixed,NA
7/28/2021 20:50,14,1,1,0.702286515,13.2,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
7/28/2021 21:00,14,1,1,0.967274029,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/28/2021 21:10,14,1,1,0.945682711,14.8,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
7/28/2021 21:20,14,1,1,0.746766911,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/28/2021 21:30,14,2,1,0.512695956,13.2,44.23122,-123.1629,90,site.2,1.481795511,10.98198542
7/28/2021 21:40,14,2,1,0.45411697,13.2,44.23122,-123.1629,95,site.2,1.507086614,11.17219261
7/28/2021 21:50,14,2,1,0.543492976,13.2,44.23122,-123.1629,88,site.2,1.472727273,11.14832168
7/28/2021 22:00,14,2,1,0.300427046,13.2,44.23122,-123.1629,87,site.2,1.501684533,11.53134056
7/28/2021 22:10,14,2,1,0.710100292,13.2,44.23122,-123.1629,88,site.2,1.501684533,11.10113912
7/28/2021 22:20,14,2,1,0.482418151,12.4,44.23122,-123.1629,86,site.2,3.6,10.8162
7/28/2021 22:30,14,2,1,0.550041321,13.2,44.23122,-123.1629,80,site.2,1.472727273,9.849487179
7/28/2021 22:40,14,2,1,0.311399578,14,44.23122,-123.1629,87,site.2,0.938421994,9.075499009
7/28/2021 22:50,14,2,1,0.311399578,13.2,44.23122,-123.1629,82,site.2,1.421438646,9.249645221
7/28/2021 23:00,14,2,1,0.230940108,13.2,44.23122,-123.1629,91,site.2,1.435059761,8.847600368
7/28/2021 23:10,14,2,1,0.461880215,14,44.23122,-123.1629,83,site.2,0.939070449,7.624315969
7/28/2021 23:20,14,2,1,0.972591418,13.2,44.23122,-123.1629,81,site.2,1.409876543,7.929335233
7/28/2021 23:30,14,2,1,0.361813613,13.2,44.23122,-123.1629,82,site.2,1.382978723,7.742258592
7/28/2021 23:40,14,2,1,0.341121146,13.2,44.23122,-123.1629,84,site.2,1.364901664,7.79918422
7/28/2021 23:50,14,2,1,0.403619983,13.2,44.23122,-123.1629,78,site.2,1.364901664,7.663311998
7/29/2021 0:00,14,2,1,0.361813613,14,44.23122,-123.1629,81,site.2,0.929935012,5.621447854
7/29/2021 0:10,14,2,1,0.341121146,13.2,44.23122,-123.1629,87,site.2,1.382978723,4.94212766
7/29/2021 0:20,14,2,1,0.230940108,13.2,44.23122,-123.1629,86,site.2,1.382978723,4.971734861
7/29/2021 0:30,14,2,1,0.57419245,14,44.23122,-123.1629,89,site.2,0.922163918,4.821097272
7/29/2021 0:40,14,2,1,0.41194292,13.2,44.23122,-123.1629,96,site.2,1.313737075,4.525403931
7/29/2021 0:50,14,2,1,0.230940108,13.2,44.23122,-123.1629,91,site.2,1.264935065,4.887542458
7/29/2021 1:00,14,2,1,0.56051924,13.2,44.23122,-123.1629,86,site.2,1.264935065,4.938361638
7/29/2021 1:10,14,4,1,0.565685425,12.4,44.2303277,-123.1622552,55,site.4.netpen,1.051941748,2.48
7/29/2021 1:20,14,2,1,0.357770876,13.2,44.23122,-123.1629,93,site.2,1.212345679,5.132339348
7/29/2021 1:30,14,2,1,0.361813613,13.2,44.23122,-123.1629,83,site.2,1.206675567,5.212106398
7/29/2021 1:40,14,2,1,NA,14,44.23122,-123.1629,80,site.2,0.910051769,4.962182253
7/29/2021 1:50,14,2,1,0.390360029,14,44.23122,-123.1629,78,site.2,0.90814978,5.096258895
7/29/2021 2:00,14,2,1,0.667618368,13.2,44.23122,-123.1629,103,site.2,1.124455826,5.299735054
7/29/2021 2:10,14,2,1,0.48074017,13.2,44.23122,-123.1629,88,site.2,1.090356671,4.992047556
7/29/2021 2:20,14,2,1,0.534846339,14,44.23122,-123.1629,92,site.2,0.899554741,4.94000685
7/29/2021 2:30,14,2,1,0.41194292,13.2,44.23122,-123.1629,89,site.2,1.051228978,4.844653199
7/29/2021 2:40,14,2,1,0.241209076,13.2,44.23122,-123.1629,85,site.2,1.054024557,5.054739217
7/29/2021 2:50,14,2,1,0.241209076,13.2,44.23122,-123.1629,86,site.2,1.015674891,5.046269956
7/29/2021 3:00,14,2,1,NA,13.2,44.23122,-123.1629,74,site.2,1.015232722,4.6340447
7/29/2021 3:20,14,2,1,NA,13.2,44.23122,-123.1629,66,site.2,0.994641876,5.448159567
7/29/2021 3:30,14,2,1,NA,14.8,44.23122,-123.1629,78,site.2,0.773159254,5.587078939
7/29/2021 3:50,14,1,1,0.565685425,13.2,44.2333796,-123.1625399,78,site.0.mouth,mouth.mixed,NA
7/29/2021 5:20,14,2,1,0.855235974,14.8,44.23122,-123.1629,87,site.2,0.634500427,6.150153058
7/29/2021 5:30,14,1,1,0.780405188,12.4,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/29/2021 5:40,14,1,1,0.798691741,15.6,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
7/29/2021 5:50,14,1,2,0.710337744,14,44.2333796,-123.1625399,90,site.1,0.3,5.863
7/29/2021 6:00,14,1,2,0.795389011,14,44.2333796,-123.1625399,86,site.1,0.3,5.964
7/29/2021 6:10,14,1,1,0.660462358,12.4,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/29/2021 6:20,14,2,1,0.634369169,12.4,44.23122,-123.1629,82,site.2,2.037837838,3.682848233
7/29/2021 6:30,14,1,1,0.634369169,13.2,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
7/29/2021 6:40,14,1,2,0,13.2,44.2333796,-123.1625399,80,site.1,0.938326586,4.685697706
7/29/2021 6:50,14,1,2,0.679869268,13.2,44.2333796,-123.1625399,82,site.1,0.911605938,4.767475034
7/29/2021 7:00,14,1,1,0.600854093,12.4,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
7/29/2021 7:10,14,1,1,0.669328021,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
7/29/2021 7:20,14,1,1,0.667246125,12.4,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/29/2021 7:30,14,1,2,1.222020185,14,44.2333796,-123.1625399,74,site.1,0.3,5.596
7/29/2021 7:40,14,1,1,0.565685425,12.4,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/29/2021 7:50,14,1,2,0.797799171,13.2,44.2333796,-123.1625399,87,site.1,0.898734177,4.273170886
7/29/2021 8:00,14,1,2,0.777460253,13.2,44.2333796,-123.1625399,81,site.1,0.846376812,4.103272727
7/29/2021 8:10,14,1,2,0,12.4,44.2333796,-123.1625399,82,site.1,2.011588542,2.870001302
7/29/2021 8:20,14,1,1,1.093008082,12.4,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
7/29/2021 8:30,14,1,1,1.697056275,13.2,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/29/2021 8:40,14,1,1,0.565685425,12.4,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
7/29/2021 8:50,14,2,1,1.13137085,11.6,44.23122,-123.1629,74,site.2,3.6,3.167598
7/29/2021 9:00,14,2,1,0,11.6,44.23122,-123.1629,79,site.2,3.6,3.283194
7/29/2021 9:10,14,2,1,0,12.4,44.23122,-123.1629,73,site.2,2.145017182,4.785133492
7/29/2021 9:20,14,2,1,0,11.6,44.23122,-123.1629,78,site.2,3.6,4.468053
7/29/2021 9:30,14,2,1,NA,14,44.23122,-123.1629,71,site.2,0.918789809,6.69099951
7/29/2021 10:20,14,2,1,NA,14,44.23122,-123.1629,78,site.2,1.529324372,6.914393622
7/29/2021 11:00,14,2,1,NA,12.4,44.23122,-123.1629,63,site.2,2.879776645,7.005389658
7/29/2021 11:10,14,2,1,NA,11.6,44.23122,-123.1629,72,site.2,3.6,5.61438
7/29/2021 12:50,14,2,1,0.512695956,12.4,44.23122,-123.1629,92,site.2,3.6,5.161629
7/29/2021 13:00,14,2,1,0.56051924,12.4,44.23122,-123.1629,101,site.2,3.6,5.32539
7/29/2021 13:10,14,2,1,0.461880215,11.6,44.23122,-123.1629,82,site.2,3.6,4.891905
7/29/2021 13:20,14,2,1,1.115546702,12.4,44.23122,-123.1629,101,site.2,3.6,4.930437
7/29/2021 14:10,14,2,1,0.427617987,12.4,44.23122,-123.1629,86,site.2,3.6,5.691444
7/29/2021 14:20,14,2,1,0,12.4,44.23122,-123.1629,102,site.2,3.6,5.778141
7/29/2021 14:30,14,2,1,0.700476029,13.2,44.23122,-123.1629,91,site.2,2.069005848,6.557558854
7/29/2021 14:40,14,2,1,0.4,14,44.23122,-123.1629,76,site.2,1.616865174,6.414618316
7/29/2021 15:50,14,1,2,0.565685425,14,44.2333796,-123.1625399,78,site.1,1.973735251,8.767156295
7/29/2021 16:00,14,1,1,0.653197265,14.8,44.2333796,-123.1625399,81,site.0.mouth,mouth.mixed,NA
7/29/2021 16:10,14,1,1,0.438178046,14,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/29/2021 16:20,14,1,1,0.876356092,14,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/29/2021 16:30,14,1,1,0.855235974,15.6,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
7/29/2021 16:40,14,1,1,0.565685425,14,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
7/29/2021 16:50,14,1,1,0.890157824,16.4,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/29/2021 17:00,14,1,2,0.352766841,14.8,44.2333796,-123.1625399,88,site.1,1.900653038,10.19040517
7/29/2021 17:10,14,1,1,0.826236447,14.8,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
7/29/2021 17:20,14,1,1,0.689853199,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/29/2021 17:30,14,1,1,0.482418151,14,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
7/29/2021 17:40,14,1,1,0.8,14,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
7/29/2021 17:50,14,1,1,0.653197265,14,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/29/2021 18:00,14,1,2,0.357770876,14,44.2333796,-123.1625399,84,site.1,2.089644013,9.285264195
7/29/2021 18:10,14,1,1,NA,14,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/29/2021 18:20,14,1,1,0.390360029,14.8,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/29/2021 18:30,14,1,2,0.302371578,14.8,44.2333796,-123.1625399,83,site.1,1.781188119,7.989168317
7/29/2021 18:40,14,1,1,0.74065608,13.2,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
7/29/2021 18:50,14,1,1,0.4,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
7/29/2021 19:00,14,1,1,0.505964426,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/29/2021 19:10,14,1,1,0,14,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
7/29/2021 19:20,14,1,1,NA,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/29/2021 19:30,14,1,1,0.772245839,14.8,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/29/2021 19:40,14,1,1,0.393495501,14.8,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/29/2021 19:50,14,1,2,0.698569968,15.6,44.2333796,-123.1625399,83,site.1,1.234487896,6.907057728
7/29/2021 20:00,14,1,1,0.52130015,14,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/29/2021 20:10,14,1,1,0.374050023,14,44.2333796,-123.1625399,79,site.0.mouth,mouth.mixed,NA
7/29/2021 20:20,14,1,1,0.449857246,14,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
7/29/2021 20:30,14,1,1,0.716757628,14,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
7/29/2021 20:40,14,1,1,0.568751493,14,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
7/29/2021 20:50,14,1,1,0.662423672,14.8,44.2333796,-123.1625399,90,site.0.mouth,mouth.mixed,NA
7/29/2021 21:00,14,1,2,0.677854837,14,44.2333796,-123.1625399,96,site.1,1.740160643,5.174441767
7/29/2021 21:10,14,1,1,0.619677335,13.2,44.2333796,-123.1625399,85,site.0.mouth,mouth.mixed,NA
7/29/2021 21:20,14,2,1,1.199267176,13.2,44.23122,-123.1629,99,site.2,1.895560254,9.584765002
7/29/2021 21:30,14,2,1,0.405095747,13.2,44.23122,-123.1629,91,site.2,1.887635575,9.179953279
7/29/2021 21:40,14,2,1,0.72026931,14,44.23122,-123.1629,98,site.2,0.98646375,8.254177942
7/29/2021 21:50,14,2,1,0.520354908,13.2,44.23122,-123.1629,98,site.2,1.914902808,7.959127762
7/29/2021 22:00,14,2,1,0.311399578,14,44.23122,-123.1629,100,site.2,0.989110287,8.190808679
7/29/2021 22:10,14,2,1,0.286912601,14,44.23122,-123.1629,100,site.2,0.989076542,8.577431289
7/29/2021 22:20,14,2,1,0.536656315,14,44.23122,-123.1629,100,site.2,0.989042586,7.838399847
7/29/2021 22:30,14,2,1,0.478091444,13.2,44.23122,-123.1629,116,site.2,1.814561028,7.450093889
7/29/2021 22:40,14,2,1,0.790469547,13.2,44.23122,-123.1629,129,site.2,1.797484277,7.512333495
7/29/2021 22:50,14,2,1,0.448489528,13.2,44.23122,-123.1629,117,site.2,1.804395604,7.028351648
7/29/2021 23:00,14,2,1,0.353860695,13.2,44.23122,-123.1629,127,site.2,1.787096774,7.15254756
7/29/2021 23:10,14,2,1,0.461880215,13.2,44.23122,-123.1629,114,site.2,1.78110883,7.409483494
7/29/2021 23:20,14,2,1,0.45411697,13.2,44.23122,-123.1629,95,site.2,1.775638507,6.371462899
7/29/2021 23:30,14,2,1,0.230940108,14,44.23122,-123.1629,93,site.2,0.973817035,7.149926393
7/29/2021 23:40,14,2,1,0.48074017,14.8,44.23122,-123.1629,85,site.2,0.883070866,7.021756511
7/29/2021 23:50,14,2,1,0.45411697,14,44.23122,-123.1629,87,site.2,0.977272727,5.965268065
7/30/2021 0:00,14,2,1,0.603022689,14,44.23122,-123.1629,86,site.2,0.977126806,5.773726386
7/30/2021 0:10,14,2,1,0.352766841,14,44.23122,-123.1629,83,site.2,0.971385059,5.138901768
7/30/2021 0:20,14,2,1,0,14,44.23122,-123.1629,84,site.2,0.968519705,5.296296059
7/30/2021 0:30,14,2,1,0.552052447,13.2,44.23122,-123.1629,110,site.2,1.608284024,5.320071309
7/30/2021 0:40,14,2,1,0.282842712,14,44.23122,-123.1629,83,site.2,0.958893994,4.928165661
7/30/2021 0:50,14,2,1,0.517335833,14,44.23122,-123.1629,90,site.2,0.958208208,5.858657119
7/30/2021 1:00,14,2,1,0.326598632,14,44.23122,-123.1629,98,site.2,0.953048181,5.768036709
7/30/2021 1:10,14,2,1,NA,14,44.23122,-123.1629,74,site.2,0.95273837,5.123603787
7/30/2021 1:20,14,2,1,NA,14.8,44.23122,-123.1629,69,site.2,0.850396957,5.089973536
7/30/2021 2:10,14,2,1,0.565685425,14.8,44.23122,-123.1629,75,site.2,0.836377603,5.032724479
7/30/2021 2:20,14,2,1,0.4,13.2,44.23122,-123.1629,93,site.2,1.419088937,5.291943935
7/30/2021 2:40,14,2,1,NA,14,44.23122,-123.1629,80,site.2,0.931935595,4.621561511
7/30/2021 3:10,14,2,1,1.13137085,14.8,44.23122,-123.1629,79,site.2,0.821863254,5.202456802
7/30/2021 3:20,14,2,1,NA,14,44.23122,-123.1629,85,site.2,0.926611614,5.936448779
7/30/2021 4:00,14,2,1,NA,13.2,44.23122,-123.1629,77,site.2,1.314857745,4.835030396
7/30/2021 4:50,14,2,1,NA,13.2,44.23122,-123.1629,71,site.2,1.085821832,5.126905704
7/30/2021 5:00,14,2,1,0.565685425,13.2,44.23122,-123.1629,80,site.2,1.052589641,5.300248238
7/30/2021 5:10,14,2,1,0.923760431,14,44.23122,-123.1629,76,site.2,0.890782229,5.833257145
7/30/2021 5:20,14,2,1,0,14,44.23122,-123.1629,78,site.2,0.848728246,5.888573782
7/30/2021 5:30,14,1,1,0.75009157,13.2,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/30/2021 5:40,14,1,1,0.851665036,13.2,44.2333796,-123.1625399,100,site.0.mouth,mouth.mixed,NA
7/30/2021 5:50,14,1,1,0.624033644,13.2,44.2333796,-123.1625399,93,site.0.mouth,mouth.mixed,NA
7/30/2021 6:00,14,1,2,0.667246125,13.2,44.2333796,-123.1625399,88,site.1,1.084690554,4.264991857
7/30/2021 6:10,14,1,1,0.390360029,13.2,44.2333796,-123.1625399,88,site.0.mouth,mouth.mixed,NA
7/30/2021 6:20,14,1,1,0.742368582,13.2,44.2333796,-123.1625399,86,site.0.mouth,mouth.mixed,NA
7/30/2021 6:30,14,1,1,NA,14.8,44.2333796,-123.1625399,75,site.0.mouth,mouth.mixed,NA
7/30/2021 6:40,14,1,1,NA,13.2,44.2333796,-123.1625399,71,site.0.mouth,mouth.mixed,NA
7/30/2021 7:10,14,1,1,NA,14,44.2333796,-123.1625399,89,site.0.mouth,mouth.mixed,NA
7/30/2021 7:40,14,1,1,0.302371578,14,44.2333796,-123.1625399,83,site.0.mouth,mouth.mixed,NA
7/30/2021 8:00,14,1,1,0.461880215,13.2,44.2333796,-123.1625399,82,site.0.mouth,mouth.mixed,NA
7/30/2021 8:20,14,1,1,1.13137085,14.8,44.2333796,-123.1625399,80,site.0.mouth,mouth.mixed,NA
7/30/2021 8:30,14,1,1,1.222020185,14,44.2333796,-123.1625399,77,site.0.mouth,mouth.mixed,NA
7/30/2021 8:40,14,4,1,NA,21.2,44.2303277,-123.1622552,47,site.4.netpen,0,6.49
7/30/2021 9:10,14,1,1,NA,12.4,44.2333796,-123.1625399,72,site.0.mouth,mouth.mixed,NA
7/30/2021 9:20,14,1,2,1.13137085,13.2,44.2333796,-123.1625399,75,site.1,0.996005155,4.373192655
7/30/2021 9:50,14,2,1,0,11.6,44.23122,-123.1629,94,site.2,3.6,3.389157
7/30/2021 12:30,14,2,1,NA,11.6,44.23122,-123.1629,76,site.2,3.6,10.806567
7/30/2021 13:00,14,2,1,0.565685425,12.4,44.23122,-123.1629,73,site.2,3.6,10.450146
7/30/2021 13:30,14,2,1,0.565685425,12.4,44.23122,-123.1629,78,site.2,3.6,8.253822
7/30/2021 16:30,14,1,1,NA,13.2,44.2333796,-123.1625399,69,site.0.mouth,mouth.mixed,NA
7/30/2021 16:40,14,1,1,NA,12.4,44.2333796,-123.1625399,71,site.0.mouth,mouth.mixed,NA
7/30/2021 16:50,14,1,2,0.326598632,13.2,44.2333796,-123.1625399,78,site.1,1.338317757,6.497691589
7/30/2021 17:00,14,1,2,0.653197265,14,44.2333796,-123.1625399,80,site.1,0.344734098,6.030665276
7/30/2021 17:30,14,1,2,0.565685425,13.2,44.2333796,-123.1625399,76,site.1,1.563783784,6.066819165
7/30/2021 17:40,14,1,2,0.565685425,14,44.2333796,-123.1625399,80,site.1,0.712793177,7.085684435
7/30/2021 17:50,14,1,2,1.13137085,13.2,44.2333796,-123.1625399,77,site.1,1.655765595,7.948793951
7/30/2021 18:00,14,1,2,0.461880215,13.2,44.2333796,-123.1625399,82,site.1,1.71855792,8.286329787
7/30/2021 18:10,14,1,2,NA,14,44.2333796,-123.1625399,79,site.1,0.675739288,7.290164756
7/30/2021 18:20,14,1,1,NA,13.2,44.2333796,-123.1625399,73,site.0.mouth,mouth.mixed,NA
7/30/2021 18:30,14,1,2,0.4,13.2,44.2333796,-123.1625399,79,site.1,1.659243243,6.904922162
7/30/2021 18:40,14,1,2,0.45411697,13.2,44.2333796,-123.1625399,84,site.1,1.690241592,6.805090005
7/30/2021 18:50,14,1,2,0.565685425,13.2,44.2333796,-123.1625399,75,site.1,1.618949881,6.568228162
7/30/2021 19:10,14,1,2,0.669328021,14.8,44.2333796,-123.1625399,89,site.1,0.3,5.702
7/30/2021 19:20,14,1,2,0.923760431,14.8,44.2333796,-123.1625399,85,site.1,0.3,6.1
7/30/2021 19:30,14,1,2,0.461880215,14,44.2333796,-123.1625399,86,site.1,0.349796866,7.500973302
7/30/2021 19:40,14,1,1,1.377921139,13.2,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/30/2021 19:50,14,1,1,0.997138764,13.2,44.2333796,-123.1625399,92,site.0.mouth,mouth.mixed,NA
7/30/2021 20:00,14,1,1,0.899961685,13.2,44.2333796,-123.1625399,95,site.0.mouth,mouth.mixed,NA
7/30/2021 20:10,14,1,1,1.518433741,14.8,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/30/2021 20:20,14,1,1,0.337309617,13.2,44.2333796,-123.1625399,84,site.0.mouth,mouth.mixed,NA
7/30/2021 20:30,14,1,2,0.417786374,13.2,44.2333796,-123.1625399,86,site.1,1.250714286,6.133892857
