"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-31 06:50:00,39,1,2,NA,13.2,44.2333796,-123.1625399,76,70,1,1,1,1,1,0,0,0,0,0,-2.4,18.224,0,0,0,0,0,0,0,0,0,0
2021-07-31 07:20:00,39,1,1,NA,14.8,44.2333796,-123.1625399,80,30,1,0,0,0,0,0,0,0,0,0,1.6,18.247,1,0,0,0,0,0,0,0,0,0
2021-07-31 10:10:00,39,1,1,0.461880215,13.2,44.2333796,-123.1625399,92,170,1,1,1,1,1,1,1,1,1,1,-1.6,18.414,0,0,0,0,0,0,0,0,0,0
2021-07-31 11:30:00,39,1,1,0.565685425,13.2,44.2333796,-123.1625399,91,40,1,1,0,0,0,0,0,0,0,0,1.6,18.961,1,1,0,0,0,0,0,0,0,0
2021-07-31 11:40:00,39,1,1,NA,12.4,44.2333796,-123.1625399,81,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,18.937,0,0,0,0,0,0,0,0,0,0
2021-08-01 05:00:00,39,1,1,NA,14.8,44.2333796,-123.1625399,80,60,1,1,1,1,0,0,0,0,0,0,3.2,18.224,1,1,1,1,0,0,0,0,0,0
2021-08-01 05:10:00,39,1,2,0.653197265,14.8,44.2333796,-123.1625399,85,10,0,0,0,0,0,0,0,0,0,0,0,18.129,0,0,0,0,0,0,0,0,0,0
2021-08-02 08:40:00,39,1,1,NA,14.8,44.2333796,-123.1625399,79,50,1,1,1,0,0,0,0,0,0,0,1.6,18.961,1,1,1,0,0,0,0,0,0,0
2021-08-02 09:00:00,39,1,1,0.565685425,14,44.2333796,-123.1625399,80,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,18.889,0,0,0,0,0,0,0,0,0,0
2021-08-02 17:50:00,39,1,1,0.619677335,16.4,44.2333796,-123.1625399,121,30,1,0,0,0,0,0,0,0,0,0,1.6,21.318,1,0,0,0,0,0,0,0,0,0
2021-08-02 18:00:00,39,1,1,1.109980512,16.4,44.2333796,-123.1625399,120,10,0,0,0,0,0,0,0,0,0,0,0,21.318,0,0,0,0,0,0,0,0,0,0
2021-08-03 04:40:00,39,1,1,NA,15.6,44.2333796,-123.1625399,86,80,1,1,1,1,1,1,0,0,0,0,2.4,19.912,1,1,1,1,1,1,0,0,0,0
2021-08-03 05:20:00,39,1,1,1.450123147,14.8,44.2333796,-123.1625399,88,40,1,1,0,0,0,0,0,0,0,0,-0.799999999999999,19.722,0,0,0,0,0,0,0,0,0,0
2021-08-03 13:10:00,39,1,1,0.768920084,14.8,44.2333796,-123.1625399,88,80,1,1,1,1,1,1,0,0,0,0,1.6,19.865,1,1,1,1,1,1,0,0,0,0
2021-08-03 13:20:00,39,1,1,0.494963885,14,44.2333796,-123.1625399,94,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.865,0,0,0,0,0,0,0,0,0,0
2021-08-04 10:30:00,39,1,1,1.222020185,14.8,44.2333796,-123.1625399,84,270,1,1,1,1,1,1,1,1,1,1,2.4,18.889,1,1,1,1,1,1,1,1,1,1
2021-08-04 11:40:00,39,1,1,0.653197265,14.8,44.2333796,-123.1625399,85,70,1,1,1,1,1,0,0,0,0,0,0,19.318,0,0,0,0,0,0,0,0,0,0
2021-08-04 18:50:00,39,1,1,0.565685425,16.4,44.2333796,-123.1625399,90,70,1,1,1,1,1,0,0,0,0,0,1.6,21.175,1,1,1,1,1,0,0,0,0,0
2021-08-04 19:00:00,39,1,1,0.623408118,16.4,44.2333796,-123.1625399,104,10,0,0,0,0,0,0,0,0,0,0,0,21.199,0,0,0,0,0,0,0,0,0,0
2021-08-04 23:00:00,39,1,1,0.565685425,17.2,44.2333796,-123.1625399,93,50,1,1,1,0,0,0,0,0,0,0,4.8,20.627,1,1,1,0,0,0,0,0,0,0
2021-08-04 23:10:00,39,1,1,0.427617987,14.8,44.2333796,-123.1625399,88,10,0,0,0,0,0,0,0,0,0,0,-2.4,20.507,0,0,0,0,0,0,0,0,0,0
2021-08-06 23:50:00,39,1,1,NA,14,44.2333796,-123.1625399,82,110,1,1,1,1,1,1,1,1,1,0,4,19.674,1,1,1,1,1,1,1,1,1,0
2021-08-07 00:00:00,39,1,1,NA,14,44.2333796,-123.1625399,78,10,0,0,0,0,0,0,0,0,0,0,0,19.746,0,0,0,0,0,0,0,0,0,0
2021-08-07 20:30:00,39,1,1,0.565685425,14.8,44.2333796,-123.1625399,86,200,1,1,1,1,1,1,1,1,1,1,4,20.317,1,1,1,1,1,1,1,1,1,1
2021-08-07 20:40:00,39,1,1,0.357770876,14.8,44.2333796,-123.1625399,86,10,0,0,0,0,0,0,0,0,0,0,0,20.269,0,0,0,0,0,0,0,0,0,0
2021-08-08 04:10:00,39,1,1,NA,14.8,44.2333796,-123.1625399,80,50,1,1,1,0,0,0,0,0,0,0,1.6,19.127,1,1,1,0,0,0,0,0,0,0
2021-08-08 05:10:00,39,1,1,1.13137085,13.2,44.2333796,-123.1625399,79,60,1,1,1,1,0,0,0,0,0,0,-1.6,19.08,0,0,0,0,0,0,0,0,0,0
2021-08-09 15:50:00,39,1,1,NA,16.4,44.2333796,-123.1625399,77,690,1,1,1,1,1,1,1,1,1,1,2.4,19.793,1,1,1,1,1,1,1,1,1,1
2021-08-09 18:20:00,39,2,1,NA,14,44.23122,-123.1629,77,150,1,1,1,1,1,1,1,1,1,1,-2.4,19.936,0,0,0,0,0,0,0,0,0,0
2021-08-10 15:50:00,39,2,1,0,15.6,44.23122,-123.1629,88,70,1,1,1,1,1,0,0,0,0,0,2.4,20.507,1,1,1,1,1,0,0,0,0,0
2021-08-10 16:00:00,39,2,1,0,14.8,44.23122,-123.1629,87,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,20.531,0,0,0,0,0,0,0,0,0,0
2021-08-12 08:00:00,39,1,1,NA,15.6,44.2333796,-123.1625399,78,50,1,1,1,0,0,0,0,0,0,0,1.6,19.365,1,1,1,0,0,0,0,0,0,0
2021-08-12 08:10:00,39,1,1,0.565685425,14.8,44.2333796,-123.1625399,85,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,19.413,0,0,0,0,0,0,0,0,0,0
2021-08-12 10:10:00,39,1,1,NA,15.6,44.2333796,-123.1625399,76,30,1,0,0,0,0,0,0,0,0,0,2.4,19.674,1,0,0,0,0,0,0,0,0,0
2021-08-12 10:20:00,39,1,1,0.461880215,14,44.2333796,-123.1625399,82,10,0,0,0,0,0,0,0,0,0,0,-1.6,19.698,0,0,0,0,0,0,0,0,0,0
2021-08-13 12:40:00,39,1,1,2.2627417,15.6,44.2333796,-123.1625399,79,30,1,0,0,0,0,0,0,0,0,0,1.6,20.436,1,0,0,0,0,0,0,0,0,0
2021-08-13 13:10:00,39,1,1,NA,14,44.2333796,-123.1625399,63,30,1,0,0,0,0,0,0,0,0,0,-1.6,20.555,0,0,0,0,0,0,0,0,0,0
2021-08-13 13:40:00,39,1,1,NA,16.4,44.2333796,-123.1625399,78,30,1,0,0,0,0,0,0,0,0,0,2.4,20.722,1,0,0,0,0,0,0,0,0,0
2021-08-13 14:00:00,39,1,1,NA,14.8,44.2333796,-123.1625399,80,20,0,0,0,0,0,0,0,0,0,0,-1.6,20.817,0,0,0,0,0,0,0,0,0,0
2021-08-13 23:10:00,39,1,1,NA,15.6,44.2333796,-123.1625399,79,30,1,0,0,0,0,0,0,0,0,0,1.6,19.674,1,0,0,0,0,0,0,0,0,0
2021-08-13 23:20:00,39,1,1,NA,15.6,44.2333796,-123.1625399,79,10,0,0,0,0,0,0,0,0,0,0,0,19.603,0,0,0,0,0,0,0,0,0,0
2021-08-16 08:30:00,39,1,1,NA,19.6,44.2333796,-123.1625399,70,150,1,1,1,1,1,1,1,1,1,1,4,19.056,1,1,1,1,1,1,1,1,1,1
2021-08-16 09:40:00,39,1,1,NA,14.8,44.2333796,-123.1625399,76,70,1,1,1,1,1,0,0,0,0,0,-4.8,19.175,0,0,0,0,0,0,0,0,0,0
2021-08-16 16:00:00,39,1,1,1.006644591,18.8,44.2333796,-123.1625399,94,30,1,0,0,0,0,0,0,0,0,0,4,20.15,1,0,0,0,0,0,0,0,0,0
2021-08-16 16:20:00,39,2,1,0,14.8,44.23122,-123.1629,79,20,0,0,0,0,0,0,0,0,0,0,-4,20.126,0,0,0,0,0,0,0,0,0,0
2021-08-16 20:20:00,39,1,1,2.561249695,16.4,44.2333796,-123.1625399,81,60,1,1,1,1,0,0,0,0,0,0,1.6,20.222,1,1,1,1,0,0,0,0,0,0
2021-08-16 20:30:00,39,1,1,NA,15.6,44.2333796,-123.1625399,78,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,20.198,0,0,0,0,0,0,0,0,0,0
2021-08-17 09:50:00,39,1,1,NA,16.4,44.2333796,-123.1625399,73,180,1,1,1,1,1,1,1,1,1,1,1.6,18.961,1,1,1,1,1,1,1,1,1,1
2021-08-17 10:00:00,39,1,1,0,14.8,44.2333796,-123.1625399,76,10,0,0,0,0,0,0,0,0,0,0,-1.6,18.889,0,0,0,0,0,0,0,0,0,0
2021-08-20 20:20:00,39,1,1,0.357770876,15.6,44.2333796,-123.1625399,84,740,1,1,1,1,1,1,1,1,1,1,4,18.675,1,1,1,1,1,1,1,1,1,1
2021-08-20 20:30:00,39,1,1,0.49377072,15.6,44.2333796,-123.1625399,89,10,0,0,0,0,0,0,0,0,0,0,0,18.723,0,0,0,0,0,0,0,0,0,0
2021-08-23 01:00:00,39,1,1,NA,17.2,44.2333796,-123.1625399,81,50,1,1,1,0,0,0,0,0,0,0,2.4,17.225,1,1,1,0,0,0,0,0,0,0
2021-08-23 01:20:00,39,1,1,NA,14.8,44.2333796,-123.1625399,75,20,0,0,0,0,0,0,0,0,0,0,-2.4,17.106,0,0,0,0,0,0,0,0,0,0
