"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-26 16:30:00,32,1,1,0.719788329,15.6,44.2333796,-123.1625399,92,270,1,1,1,1,1,1,1,1,1,1,3.2,21.151,1,1,1,1,1,1,1,1,1,1
2021-07-26 16:40:00,32,1,1,NA,14.8,44.2333796,-123.1625399,79,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,21.175,0,0,0,0,0,0,0,0,0,0
2021-07-27 01:10:00,32,1,1,NA,14.8,44.2333796,-123.1625399,79,50,1,1,1,0,0,0,0,0,0,0,3.2,19.96,1,1,1,0,0,0,0,0,0,0
2021-07-27 03:10:00,32,1,1,NA,13.2,44.2333796,-123.1625399,73,120,1,1,1,1,1,1,1,1,1,1,-1.6,19.674,0,0,0,0,0,0,0,0,0,0
2021-07-27 05:20:00,32,1,1,NA,14.8,44.2333796,-123.1625399,79,130,1,1,1,1,1,1,1,1,1,1,1.6,19.436,1,1,1,1,1,1,1,1,1,1
2021-07-27 05:30:00,32,1,1,0.76662404,14.8,44.2333796,-123.1625399,93,10,0,0,0,0,0,0,0,0,0,0,0,19.365,0,0,0,0,0,0,0,0,0,0
2021-07-28 11:10:00,32,1,1,NA,14,44.2333796,-123.1625399,79,60,1,1,1,1,0,0,0,0,0,0,3.2,18.414,1,1,1,1,0,0,0,0,0,0
2021-07-28 11:50:00,32,1,2,0.565685425,13.2,44.2333796,-123.1625399,80,40,1,1,0,0,0,0,0,0,0,0,-0.800000000000001,19.056,0,0,0,0,0,0,0,0,0,0
2021-07-28 17:00:00,32,1,1,NA,14.8,44.2333796,-123.1625399,73,130,1,1,1,1,1,1,1,1,1,1,1.6,20.365,1,1,1,1,1,1,1,1,1,1
2021-07-28 17:10:00,32,1,1,NA,13.2,44.2333796,-123.1625399,74,10,0,0,0,0,0,0,0,0,0,0,-1.6,20.388,0,0,0,0,0,0,0,0,0,0
2021-08-01 07:20:00,32,1,2,NA,12.4,44.2333796,-123.1625399,50,30,1,0,0,0,0,0,0,0,0,0,1.6,18.105,1,0,0,0,0,0,0,0,0,0
2021-08-01 07:30:00,32,1,2,NA,12.4,44.2333796,-123.1625399,77,10,0,0,0,0,0,0,0,0,0,0,0,18.033,0,0,0,0,0,0,0,0,0,0
2021-08-02 17:20:00,32,1,1,1.13137085,15.6,44.2333796,-123.1625399,73,30,1,0,0,0,0,0,0,0,0,0,2.4,21.27,1,0,0,0,0,0,0,0,0,0
2021-08-02 18:10:00,32,1,1,NA,15.6,44.2333796,-123.1625399,80,50,1,1,1,0,0,0,0,0,0,0,0,21.342,0,0,0,0,0,0,0,0,0,0
2021-08-05 11:30:00,32,2,1,0.935236156,14.8,44.23122,-123.1629,75,80,1,1,1,1,1,1,0,0,0,0,1.6,19.27,1,1,1,1,1,1,0,0,0,0
2021-08-05 11:40:00,32,1,1,0.461880215,13.2,44.2333796,-123.1625399,77,10,0,0,0,0,0,0,0,0,0,0,-1.6,19.246,0,0,0,0,0,0,0,0,0,0
2021-08-05 20:50:00,32,2,1,1.096256256,14,44.23122,-123.1629,87,80,1,1,1,1,1,1,0,0,0,0,1.6,17.867,1,1,1,1,1,1,0,0,0,0
2021-08-05 21:00:00,32,3,1,0.636657941,12.4,44.23065,-123.16275,89,10,0,0,0,0,0,0,0,0,0,0,-1.6,17.867,0,0,0,0,0,0,0,0,0,0
2021-08-08 06:30:00,32,1,1,1.222020185,15.6,44.2333796,-123.1625399,91,70,1,1,1,1,1,0,0,0,0,0,1.6,19.056,1,1,1,1,1,0,0,0,0,0
2021-08-08 06:40:00,32,1,1,0,14,44.2333796,-123.1625399,82,10,0,0,0,0,0,0,0,0,0,0,-1.6,19.056,0,0,0,0,0,0,0,0,0,0
2021-08-08 23:50:00,32,2,1,0.384307569,14.8,44.23122,-123.1629,118,40,1,1,0,0,0,0,0,0,0,0,1.6,19.175,1,1,0,0,0,0,0,0,0,0
2021-08-09 00:00:00,32,2,2,0,14,44.23122,-123.1629,118,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.127,0,0,0,0,0,0,0,0,0,0
2021-08-15 05:30:00,32,2,1,1.006644591,14.8,44.23122,-123.1629,83,50,1,1,1,0,0,0,0,0,0,0,1.6,19.294,1,1,1,0,0,0,0,0,0,0
2021-08-15 05:40:00,32,2,1,NA,13.2,44.23122,-123.1629,78,10,0,0,0,0,0,0,0,0,0,0,-1.6,19.246,0,0,0,0,0,0,0,0,0,0
2021-08-16 03:30:00,32,2,2,NA,14.8,44.23122,-123.1629,53,30,1,0,0,0,0,0,0,0,0,0,1.6,19.674,1,0,0,0,0,0,0,0,0,0
2021-08-16 05:30:00,32,2,1,0.565685425,14,44.23122,-123.1629,73,120,1,1,1,1,1,1,1,1,1,1,-0.800000000000001,19.365,0,0,0,0,0,0,0,0,0,0
2021-08-17 05:50:00,32,1,1,0.628763799,15.6,44.2333796,-123.1625399,93,40,1,1,0,0,0,0,0,0,0,0,1.6,18.889,1,1,0,0,0,0,0,0,0,0
2021-08-17 06:00:00,32,1,1,0.860921466,15.6,44.2333796,-123.1625399,93,10,0,0,0,0,0,0,0,0,0,0,0,18.913,0,0,0,0,0,0,0,0,0,0
