"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 19:10:00,33,2,1,1.13137085,12.4,44.23122,-123.1629,86,820,1,1,1,1,1,1,1,1,1,1,1.6,21.079,1,1,1,1,1,1,1,1,1,1
2021-07-25 22:50:00,33,2,1,0.565685425,11.6,44.23122,-123.1629,98,220,1,1,1,1,1,1,1,1,1,1,-0.800000000000001,20.412,0,0,0,0,0,0,0,0,0,0
2021-07-27 07:10:00,33,1,1,NA,18,44.2333796,-123.1625399,87,220,1,1,1,1,1,1,1,1,1,1,1.6,19.151,1,1,1,1,1,1,1,1,1,1
2021-07-28 00:00:00,33,4,1,0.427617987,16.4,44.2303277,-123.1622552,138,1010,1,1,1,1,1,1,1,1,1,1,-1.6,19.389,0,0,0,0,0,0,0,0,0,0
2021-07-28 21:00:00,33,1,2,NA,21.2,44.2333796,-123.1625399,77,720,1,1,1,1,1,1,1,1,1,1,10.4,20.269,1,1,1,1,1,1,1,1,1,1
2021-07-29 13:20:00,33,2,1,NA,17.2,44.23122,-123.1629,80,980,1,1,1,1,1,1,1,1,1,1,-4,20.174,0,0,0,0,0,0,0,0,0,0
2021-07-31 03:00:00,33,1,1,NA,15.6,44.2333796,-123.1625399,82,570,1,1,1,1,1,1,1,1,1,1,4.8,18.604,1,1,1,1,1,1,1,1,1,1
2021-07-31 07:10:00,33,1,1,NA,15.6,44.2333796,-123.1625399,76,250,1,1,1,1,1,1,1,1,1,1,0,18.224,0,0,0,0,0,0,0,0,0,0
2021-08-02 11:10:00,33,1,1,NA,22.8,44.2333796,-123.1625399,50,1560,1,1,1,1,1,1,1,1,1,1,12.8,19.484,1,1,1,1,1,1,1,1,1,1
2021-08-02 15:30:00,33,3,1,0.461880215,11.6,44.23065,-123.16275,89,260,1,1,1,1,1,1,1,1,1,1,-11.2,20.841,0,0,0,0,0,0,0,0,0,0
2021-08-02 21:10:00,33,1,1,NA,17.2,44.2333796,-123.1625399,79,270,1,1,1,1,1,1,1,1,1,1,7.2,20.913,1,1,1,1,1,1,1,1,1,1
2021-08-02 22:40:00,33,4,1,0.517335833,14.8,44.2303277,-123.1622552,141,90,1,1,1,1,1,1,1,0,0,0,-2.4,20.698,0,0,0,0,0,0,0,0,0,0
2021-08-03 05:10:00,33,2,1,0.653197265,15.6,44.23122,-123.1629,82,180,1,1,1,1,1,1,1,1,1,1,2.4,19.793,1,1,1,1,1,1,1,1,1,1
2021-08-03 11:50:00,33,3,1,0.565685425,11.6,44.23065,-123.16275,74,400,1,1,1,1,1,1,1,1,1,1,-4,20.103,0,0,0,0,0,0,0,0,0,0
2021-08-08 20:10:00,33,2,1,NA,19.6,44.23122,-123.1629,84,1510,1,1,1,1,1,1,1,1,1,1,7.2,20.079,1,1,1,1,1,1,1,1,1,1
2021-08-08 20:40:00,33,2,1,0.230940108,19.6,44.23122,-123.1629,85,30,1,0,0,0,0,0,0,0,0,0,0,19.984,0,0,0,0,0,0,0,0,0,0
2021-08-16 22:30:00,33,1,1,0.357770876,22,44.2333796,-123.1625399,72,4320,1,1,1,1,1,1,1,1,1,1,12,20.055,1,1,1,1,1,1,1,1,1,1
2021-08-20 09:00:00,33,1,1,NA,10,44.2333796,-123.1625399,63,4950,1,1,1,1,1,1,1,1,1,1,-12,18.152,0,0,0,0,0,0,0,0,0,0
