"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 05:00:00,27,2,1,1.904380914,15.6,44.23122,-123.1629,86,30,1,0,0,0,0,0,0,0,0,0,2.4,19.056,1,0,0,0,0,0,0,0,0,0
2021-07-25 05:10:00,27,2,2,0.8,15.6,44.23122,-123.1629,85,10,0,0,0,0,0,0,0,0,0,0,0,18.866,0,0,0,0,0,0,0,0,0,0
2021-07-25 13:50:00,27,2,1,NA,14,44.23122,-123.1629,78,30,1,0,0,0,0,0,0,0,0,0,1.6,20.341,1,0,0,0,0,0,0,0,0,0
2021-07-25 14:10:00,27,2,1,NA,12.4,44.23122,-123.1629,75,20,0,0,0,0,0,0,0,0,0,0,-1.6,20.388,0,0,0,0,0,0,0,0,0,0
2021-07-25 16:50:00,27,2,1,0.765941686,13.2,44.23122,-123.1629,90,60,1,1,1,1,0,0,0,0,0,0,2.4,21.127,1,1,1,1,0,0,0,0,0,0
2021-07-25 17:00:00,27,2,1,0.935236156,13.2,44.23122,-123.1629,93,10,0,0,0,0,0,0,0,0,0,0,0,21.294,0,0,0,0,0,0,0,0,0,0
2021-07-26 00:50:00,27,2,1,1.13137085,16.4,44.23122,-123.1629,78,30,1,0,0,0,0,0,0,0,0,0,1.6,20.174,1,0,0,0,0,0,0,0,0,0
2021-07-26 01:20:00,27,2,1,0,14.8,44.23122,-123.1629,74,30,1,0,0,0,0,0,0,0,0,0,-1.6,20.031,0,0,0,0,0,0,0,0,0,0
2021-07-26 03:10:00,27,2,1,1.13137085,14.8,44.23122,-123.1629,75,40,1,1,0,0,0,0,0,0,0,0,1.6,19.555,1,1,0,0,0,0,0,0,0,0
2021-07-26 03:50:00,27,2,1,0,14,44.23122,-123.1629,86,40,1,1,0,0,0,0,0,0,0,0,-0.800000000000001,19.413,0,0,0,0,0,0,0,0,0,0
2021-07-28 15:10:00,27,1,1,NA,12.4,44.2333796,-123.1625399,72,270,1,1,1,1,1,1,1,1,1,1,1.6,20.055,1,1,1,1,1,1,1,1,1,1
2021-07-28 16:40:00,27,2,2,1.093008082,12.4,44.23122,-123.1629,93,90,1,1,1,1,1,1,1,0,0,0,0,20.388,0,0,0,0,0,0,0,0,0,0
2021-08-01 05:10:00,27,1,1,NA,15.6,44.2333796,-123.1625399,76,30,1,0,0,0,0,0,0,0,0,0,1.6,18.129,1,0,0,0,0,0,0,0,0,0
2021-08-01 05:20:00,27,1,1,0.923760431,14,44.2333796,-123.1625399,80,10,0,0,0,0,0,0,0,0,0,0,-1.6,18.247,0,0,0,0,0,0,0,0,0,0
2021-08-01 19:30:00,27,1,1,NA,14,44.2333796,-123.1625399,75,330,1,1,1,1,1,1,1,1,1,1,1.6,20.293,1,1,1,1,1,1,1,1,1,1
2021-08-01 19:50:00,27,1,1,1.377217221,17.2,44.2333796,-123.1625399,97,20,0,0,0,0,0,0,0,0,0,0,3.2,20.293,0,0,0,0,0,0,0,0,0,0
2021-08-01 21:50:00,27,1,1,1.242118007,18.8,44.2333796,-123.1625399,81,30,1,0,0,0,0,0,0,0,0,0,4.8,20.388,1,0,0,0,0,0,0,0,0,0
2021-08-01 22:00:00,27,1,1,1.13137085,19.6,44.2333796,-123.1625399,81,10,0,0,0,0,0,0,0,0,0,0,0.800000000000001,20.436,0,0,0,0,0,0,0,0,0,0
2021-08-02 11:00:00,27,2,1,NA,14,44.23122,-123.1629,73,230,1,1,1,1,1,1,1,1,1,1,1.6,19.389,1,1,1,1,1,1,1,1,1,1
