"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 06:00:00,36,1,1,1.385640646,14,44.2333796,-123.1625399,80,30,1,0,0,0,0,0,0,0,0,0,1.6,17.891,1,0,0,0,0,0,0,0,0,0
2021-07-25 06:10:00,36,1,1,NA,12.4,44.2333796,-123.1625399,69,10,0,0,0,0,0,0,0,0,0,0,-1.6,17.724,0,0,0,0,0,0,0,0,0,0
2021-07-25 15:20:00,36,2,1,NA,16.4,44.23122,-123.1629,70,520,1,1,1,1,1,1,1,1,1,1,3.2,21.008,1,1,1,1,1,1,1,1,1,1
2021-07-25 16:40:00,36,2,1,NA,14,44.23122,-123.1629,69,80,1,1,1,1,1,1,0,0,0,0,-2.4,21.199,0,0,0,0,0,0,0,0,0,0
2021-07-25 20:50:00,36,1,2,1.1027239,15.6,44.2333796,-123.1625399,77,100,1,1,1,1,1,1,1,1,0,0,3.2,20.936,1,1,1,1,1,1,1,1,0,0
2021-07-25 21:10:00,36,2,2,0.4,13.2,44.23122,-123.1629,94,20,0,0,0,0,0,0,0,0,0,0,-2.4,20.817,0,0,0,0,0,0,0,0,0,0
2021-07-26 12:50:00,36,2,1,NA,22.8,44.23122,-123.1629,73,250,1,1,1,1,1,1,1,1,1,1,10.4,19.888,1,1,1,1,1,1,1,1,1,1
2021-07-26 20:30:00,36,2,1,NA,14,44.23122,-123.1629,86,460,1,1,1,1,1,1,1,1,1,1,-8.8,20.889,0,0,0,0,0,0,0,0,0,0
2021-07-29 01:30:00,36,2,1,1.041366623,14,44.23122,-123.1629,80,120,1,1,1,1,1,1,1,1,1,1,1.6,19.698,1,1,1,1,1,1,1,1,1,1
2021-07-29 01:40:00,36,2,1,0.956182887,11.6,44.23122,-123.1629,79,10,0,0,0,0,0,0,0,0,0,0,-2.4,19.698,0,0,0,0,0,0,0,0,0,0
2021-08-20 09:20:00,36,1,1,NA,24.4,44.2333796,-123.1625399,32,3830,1,1,1,1,1,1,1,1,1,1,11.2,18.224,1,1,1,1,1,1,1,1,1,1
2021-08-23 12:10:00,36,1,2,NA,14,44.2333796,-123.1625399,76,4490,1,1,1,1,1,1,1,1,1,1,-10.4,16.773,0,0,0,0,0,0,0,0,0,0
