"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-26 03:10:00,30,1,2,NA,14.8,44.2333796,-123.1625399,80,30,1,0,0,0,0,0,0,0,0,0,2.4,19.555,1,0,0,0,0,0,0,0,0,0
2021-07-26 03:20:00,30,2,1,0.780720058,14,44.23122,-123.1629,82,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.532,0,0,0,0,0,0,0,0,0,0
2021-07-26 17:40:00,30,1,1,1.13137085,17.2,44.2333796,-123.1625399,79,100,1,1,1,1,1,1,1,1,0,0,3.2,21.342,1,1,1,1,1,1,1,1,0,0
2021-07-26 17:50:00,30,1,1,1.738453975,16.4,44.2333796,-123.1625399,87,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,21.151,0,0,0,0,0,0,0,0,0,0
2021-07-27 16:20:00,30,1,1,1.222020185,15.6,44.2333796,-123.1625399,81,450,1,1,1,1,1,1,1,1,1,1,2.4,21.056,1,1,1,1,1,1,1,1,1,1
2021-07-27 16:30:00,30,1,1,0,14,44.2333796,-123.1625399,91,10,0,0,0,0,0,0,0,0,0,0,-1.6,21.008,0,0,0,0,0,0,0,0,0,0
2021-07-27 21:10:00,30,1,1,0.876356092,14.8,44.2333796,-123.1625399,90,30,1,0,0,0,0,0,0,0,0,0,1.6,19.912,1,0,0,0,0,0,0,0,0,0
2021-07-27 21:20:00,30,1,1,0.8,13.2,44.2333796,-123.1625399,86,10,0,0,0,0,0,0,0,0,0,0,-1.6,20.031,0,0,0,0,0,0,0,0,0,0
2021-07-28 08:20:00,30,1,2,NA,14,44.2333796,-123.1625399,88,120,1,1,1,1,1,1,1,1,1,1,1.6,18.485,1,1,1,1,1,1,1,1,1,1
2021-07-28 08:30:00,30,1,2,0.565685425,13.2,44.2333796,-123.1625399,84,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,18.461,0,0,0,0,0,0,0,0,0,0
2021-07-28 20:20:00,30,1,1,0.8,13.2,44.2333796,-123.1625399,82,600,1,1,1,1,1,1,1,1,1,1,1.6,20.388,1,1,1,1,1,1,1,1,1,1
2021-07-28 20:30:00,30,1,1,1.093008082,14,44.2333796,-123.1625399,89,10,0,0,0,0,0,0,0,0,0,0,0.800000000000001,20.412,0,0,0,0,0,0,0,0,0,0
2021-07-29 17:40:00,30,2,1,1.559487095,15.6,44.23122,-123.1629,80,140,1,1,1,1,1,1,1,1,1,1,2.4,21.199,1,1,1,1,1,1,1,1,1,1
2021-07-29 18:00:00,30,2,1,0.461880215,13.2,44.23122,-123.1629,81,20,0,0,0,0,0,0,0,0,0,0,-2.4,21.27,0,0,0,0,0,0,0,0,0,0
2021-07-30 07:30:00,30,2,1,1.006644591,14.8,44.23122,-123.1629,78,40,1,1,0,0,0,0,0,0,0,0,1.6,19.008,1,1,0,0,0,0,0,0,0,0
2021-07-30 07:40:00,30,1,1,0,13.2,44.2333796,-123.1625399,81,10,0,0,0,0,0,0,0,0,0,0,-1.6,19.008,0,0,0,0,0,0,0,0,0,0
2021-07-31 12:20:00,30,2,1,1.697056275,14,44.23122,-123.1629,89,110,1,1,1,1,1,1,1,1,1,0,1.6,18.913,1,1,1,1,1,1,1,1,1,0
2021-07-31 12:30:00,30,2,1,0,12.4,44.23122,-123.1629,95,10,0,0,0,0,0,0,0,0,0,0,-1.6,18.866,0,0,0,0,0,0,0,0,0,0
2021-07-31 20:10:00,30,2,1,0.461880215,14,44.23122,-123.1629,96,200,1,1,1,1,1,1,1,1,1,1,1.6,19.389,1,1,1,1,1,1,1,1,1,1
2021-07-31 20:20:00,30,1,1,NA,13.2,44.2333796,-123.1625399,73,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.341,0,0,0,0,0,0,0,0,0,0
2021-08-01 07:00:00,30,2,1,0,13.2,44.23122,-123.1629,78,30,1,0,0,0,0,0,0,0,0,0,1.6,18.033,1,0,0,0,0,0,0,0,0,0
2021-08-01 07:20:00,30,2,1,1.13137085,14,44.23122,-123.1629,78,20,0,0,0,0,0,0,0,0,0,0,0.800000000000001,18.105,0,0,0,0,0,0,0,0,0,0
2021-08-01 13:10:00,30,1,1,NA,15.6,44.2333796,-123.1625399,74,240,1,1,1,1,1,1,1,1,1,1,3.2,19.175,1,1,1,1,1,1,1,1,1,1
2021-08-01 18:00:00,30,1,2,NA,14.8,44.2333796,-123.1625399,81,290,1,1,1,1,1,1,1,1,1,1,-0.799999999999999,20.293,0,0,0,0,0,0,0,0,0,0
2021-08-01 19:10:00,30,1,2,NA,16.4,44.2333796,-123.1625399,75,40,1,1,0,0,0,0,0,0,0,0,2.4,20.341,1,1,0,0,0,0,0,0,0,0
2021-08-01 20:10:00,30,1,1,NA,14.8,44.2333796,-123.1625399,89,60,1,1,1,1,0,0,0,0,0,0,-1.6,20.388,0,0,0,0,0,0,0,0,0,0
2021-08-02 16:00:00,30,2,1,NA,13.2,44.23122,-123.1629,74,30,1,0,0,0,0,0,0,0,0,0,2.4,21.056,1,0,0,0,0,0,0,0,0,0
2021-08-02 16:10:00,30,2,1,NA,14.8,44.23122,-123.1629,76,10,0,0,0,0,0,0,0,0,0,0,1.6,20.936,0,0,0,0,0,0,0,0,0,0
2021-08-02 18:20:00,30,2,1,1.13137085,14,44.23122,-123.1629,78,40,1,1,0,0,0,0,0,0,0,0,1.6,21.27,1,1,0,0,0,0,0,0,0,0
2021-08-02 18:50:00,30,2,1,0.59029183,13.2,44.23122,-123.1629,85,30,1,0,0,0,0,0,0,0,0,0,-0.800000000000001,21.294,0,0,0,0,0,0,0,0,0,0
2021-08-03 17:20:00,30,2,1,0,13.2,44.23122,-123.1629,88,40,1,1,0,0,0,0,0,0,0,0,1.6,20.984,1,1,0,0,0,0,0,0,0,0
2021-08-03 17:40:00,30,2,1,0.4,13.2,44.23122,-123.1629,90,20,0,0,0,0,0,0,0,0,0,0,0,21.032,0,0,0,0,0,0,0,0,0,0
