"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-08-07 08:50:00,14,1,1,NA,14,44.2333796,-123.1625399,76,70,1,1,1,1,1,0,0,0,0,0,1.6,18.818,1,1,1,1,1,0,0,0,0,0
2021-08-07 09:00:00,14,2,1,NA,12.4,44.23122,-123.1629,73,10,0,0,0,0,0,0,0,0,0,0,-1.6,18.794,0,0,0,0,0,0,0,0,0,0
2021-08-07 19:10:00,14,1,1,0.461880215,14.8,44.2333796,-123.1625399,80,30,1,0,0,0,0,0,0,0,0,0,1.6,20.126,1,0,0,0,0,0,0,0,0,0
2021-08-07 19:20:00,14,1,1,0.923760431,14.8,44.2333796,-123.1625399,79,10,0,0,0,0,0,0,0,0,0,0,0,20.174,0,0,0,0,0,0,0,0,0,0
2021-08-08 03:30:00,14,2,1,0.847479924,14.8,44.23122,-123.1629,76,30,1,0,0,0,0,0,0,0,0,0,2.4,19.365,1,0,0,0,0,0,0,0,0,0
2021-08-08 03:50:00,14,2,1,0.602218122,13.2,44.23122,-123.1629,74,20,0,0,0,0,0,0,0,0,0,0,-1.6,19.175,0,0,0,0,0,0,0,0,0,0
2021-08-08 14:30:00,14,2,1,NA,14,44.23122,-123.1629,77,360,1,1,1,1,1,1,1,1,1,1,1.6,20.007,1,1,1,1,1,1,1,1,1,1
2021-08-08 14:50:00,14,2,1,NA,13.2,44.23122,-123.1629,74,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.079,0,0,0,0,0,0,0,0,0,0
2021-08-08 19:00:00,14,2,1,NA,15.6,44.23122,-123.1629,80,210,1,1,1,1,1,1,1,1,1,1,2.4,20.293,1,1,1,1,1,1,1,1,1,1
2021-08-08 19:50:00,14,1,1,NA,13.2,44.2333796,-123.1625399,22,50,1,1,1,0,0,0,0,0,0,0,-2.4,20.174,0,0,0,0,0,0,0,0,0,0
2021-08-09 21:40:00,14,2,1,1.385640646,17.2,44.23122,-123.1629,104,30,1,0,0,0,0,0,0,0,0,0,3.2,19.555,1,0,0,0,0,0,0,0,0,0
2021-08-09 22:20:00,14,2,1,0,14,44.23122,-123.1629,74,40,1,1,0,0,0,0,0,0,0,0,-3.2,19.627,0,0,0,0,0,0,0,0,0,0
2021-08-10 04:30:00,14,1,1,NA,14.8,44.2333796,-123.1625399,73,60,1,1,1,1,0,0,0,0,0,0,1.6,18.675,1,1,1,1,0,0,0,0,0,0
2021-08-10 04:50:00,14,2,1,NA,12.4,44.23122,-123.1629,74,20,0,0,0,0,0,0,0,0,0,0,-2.4,18.557,0,0,0,0,0,0,0,0,0,0
2021-08-10 16:50:00,14,2,2,NA,14.8,44.23122,-123.1629,77,50,1,1,1,0,0,0,0,0,0,0,1.6,20.579,1,1,1,0,0,0,0,0,0,0
2021-08-10 18:30:00,14,1,1,0.565685425,14,44.2333796,-123.1625399,77,100,1,1,1,1,1,1,1,1,0,0,-0.800000000000001,20.722,0,0,0,0,0,0,0,0,0,0
2021-08-11 16:40:00,14,2,1,0.461880215,14.8,44.23122,-123.1629,82,90,1,1,1,1,1,1,1,0,0,0,1.6,21.318,1,1,1,1,1,1,1,0,0,0
2021-08-11 17:00:00,14,1,1,1.697056275,13.2,44.2333796,-123.1625399,79,20,0,0,0,0,0,0,0,0,0,0,-1.6,21.366,0,0,0,0,0,0,0,0,0,0
2021-08-12 11:10:00,14,1,1,NA,13.2,44.2333796,-123.1625399,82,30,1,0,0,0,0,0,0,0,0,0,1.6,20.079,1,0,0,0,0,0,0,0,0,0
2021-08-12 11:20:00,14,1,1,NA,13.2,44.2333796,-123.1625399,76,10,0,0,0,0,0,0,0,0,0,0,0,20.126,0,0,0,0,0,0,0,0,0,0
2021-08-12 13:50:00,14,2,1,0.461880215,14,44.23122,-123.1629,79,30,1,0,0,0,0,0,0,0,0,0,1.6,20.222,1,0,0,0,0,0,0,0,0,0
2021-08-12 14:50:00,14,2,1,NA,14,44.23122,-123.1629,82,60,1,1,1,1,0,0,0,0,0,0,0,20.555,0,0,0,0,0,0,0,0,0,0
2021-08-14 08:40:00,14,2,1,NA,14.8,44.23122,-123.1629,74,160,1,1,1,1,1,1,1,1,1,1,1.6,18.438,1,1,1,1,1,1,1,1,1,1
2021-08-14 09:10:00,14,2,1,0.923760431,12.4,44.23122,-123.1629,75,30,1,0,0,0,0,0,0,0,0,0,-2.4,18.509,0,0,0,0,0,0,0,0,0,0
2021-08-15 20:30:00,14,1,1,NA,14,44.2333796,-123.1625399,79,30,1,0,0,0,0,0,0,0,0,0,2.4,20.65,1,0,0,0,0,0,0,0,0,0
2021-08-15 20:40:00,14,1,2,NA,13.2,44.2333796,-123.1625399,47,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.698,0,0,0,0,0,0,0,0,0,0
2021-08-16 17:50:00,14,2,1,0,14.8,44.23122,-123.1629,74,40,1,1,0,0,0,0,0,0,0,0,1.6,20.15,1,1,0,0,0,0,0,0,0,0
2021-08-16 18:00:00,14,2,1,0,13.2,44.23122,-123.1629,80,10,0,0,0,0,0,0,0,0,0,0,-1.6,20.174,0,0,0,0,0,0,0,0,0,0
2021-08-17 13:30:00,14,2,1,NA,14.8,44.23122,-123.1629,79,40,1,1,0,0,0,0,0,0,0,0,1.6,18.913,1,1,0,0,0,0,0,0,0,0
2021-08-17 14:40:00,14,2,1,0.461880215,12.4,44.23122,-123.1629,71,70,1,1,1,1,1,0,0,0,0,0,-2.4,18.866,0,0,0,0,0,0,0,0,0,0
