"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-26 23:30:00,19,2,1,0.565685425,13.2,44.23122,-123.1629,81,1390,1,1,1,1,1,1,1,1,1,1,2.4,20.46,1,1,1,1,1,1,1,1,1,1
2021-07-26 23:50:00,19,4,1,NA,24.4,44.2303277,-123.1622552,110,20,0,0,0,0,0,0,0,0,0,0,11.2,20.412,0,0,0,0,0,0,0,0,0,0
2021-07-28 21:20:00,19,1,1,NA,14,44.2333796,-123.1625399,45,740,1,1,1,1,1,1,1,1,1,1,4,20.293,1,1,1,1,1,1,1,1,1,1
2021-07-28 21:40:00,19,1,1,NA,14.8,44.2333796,-123.1625399,110,20,0,0,0,0,0,0,0,0,0,0,0.800000000000001,20.293,0,0,0,0,0,0,0,0,0,0
2021-07-29 20:40:00,19,1,1,NA,18.8,44.2333796,-123.1625399,104,1350,1,1,1,1,1,1,1,1,1,1,4.8,20.77,1,1,1,1,1,1,1,1,1,1
2021-07-29 22:50:00,19,4,1,NA,20.4,44.2303277,-123.1622552,46,130,1,1,1,1,1,1,1,1,1,1,1.6,20.317,0,0,0,0,0,0,0,0,0,0
2021-08-01 23:50:00,19,2,1,NA,15.6,44.23122,-123.1629,76,1410,1,1,1,1,1,1,1,1,1,1,4,19.579,1,1,1,1,1,1,1,1,1,1
2021-08-03 06:20:00,19,1,1,NA,10,44.2333796,-123.1625399,82,1830,1,1,1,1,1,1,1,1,1,1,-5.6,19.603,0,0,0,0,0,0,0,0,0,0
2021-08-03 07:50:00,19,1,1,NA,12.4,44.2333796,-123.1625399,91,90,1,1,1,1,1,1,1,0,0,0,2.4,19.508,1,1,1,1,1,1,1,0,0,0
2021-08-03 09:50:00,19,1,1,NA,18.8,44.2333796,-123.1625399,86,120,1,1,1,1,1,1,1,1,1,1,6.4,19.508,1,1,1,1,1,1,1,1,1,1
2021-08-03 20:10:00,19,1,1,NA,15.6,44.2333796,-123.1625399,76,620,1,1,1,1,1,1,1,1,1,1,-3.2,20.865,0,0,0,0,0,0,0,0,0,0
2021-08-05 16:10:00,19,1,1,NA,13.2,44.2333796,-123.1625399,82,1020,1,1,1,1,1,1,1,1,1,1,2.4,19.365,1,1,1,1,1,1,1,1,1,1
2021-08-06 10:40:00,19,1,1,NA,16.4,44.2333796,-123.1625399,93,1110,1,1,1,1,1,1,1,1,1,1,3.2,18.319,1,1,1,1,1,1,1,1,1,1
2021-08-06 10:50:00,19,1,1,0.653197265,16.4,44.2333796,-123.1625399,87,10,0,0,0,0,0,0,0,0,0,0,0,18.485,0,0,0,0,0,0,0,0,0,0
2021-08-07 19:00:00,19,1,1,NA,21.2,44.2333796,-123.1625399,90,1910,1,1,1,1,1,1,1,1,1,1,4.8,20.031,1,1,1,1,1,1,1,1,1,1
2021-08-10 13:40:00,19,2,1,NA,14,44.23122,-123.1629,99,4000,1,1,1,1,1,1,1,1,1,1,-7.2,19.722,0,0,0,0,0,0,0,0,0,0
2021-08-10 16:40:00,19,2,1,NA,15.6,44.23122,-123.1629,73,180,1,1,1,1,1,1,1,1,1,1,1.6,20.603,1,1,1,1,1,1,1,1,1,1
2021-08-11 00:20:00,19,2,1,0.461880215,16.4,44.23122,-123.1629,97,460,1,1,1,1,1,1,1,1,1,1,0.799999999999999,20.079,0,0,0,0,0,0,0,0,0,0
2021-08-11 20:30:00,19,1,1,0.565685425,18.8,44.2333796,-123.1625399,91,400,1,1,1,1,1,1,1,1,1,1,7.2,21.223,1,1,1,1,1,1,1,1,1,1
2021-08-12 01:40:00,19,1,1,0.357770876,13.2,44.2333796,-123.1625399,88,310,1,1,1,1,1,1,1,1,1,1,-5.6,20.174,0,0,0,0,0,0,0,0,0,0
2021-08-15 21:10:00,19,1,1,NA,18.8,44.2333796,-123.1625399,86,450,1,1,1,1,1,1,1,1,1,1,8,20.674,1,1,1,1,1,1,1,1,1,1
2021-08-16 09:30:00,19,1,1,NA,22,44.2333796,-123.1625399,84,740,1,1,1,1,1,1,1,1,1,1,3.2,19.103,1,1,1,1,1,1,1,1,1,1
2021-08-16 10:00:00,19,1,1,NA,16.4,44.2333796,-123.1625399,61,30,1,0,0,0,0,0,0,0,0,0,-5.6,19.294,0,0,0,0,0,0,0,0,0,0
2021-08-17 19:50:00,19,1,1,1.222020185,17.2,44.2333796,-123.1625399,84,40,1,1,0,0,0,0,0,0,0,0,6.4,18.557,1,1,0,0,0,0,0,0,0,0
2021-08-17 21:00:00,19,1,1,NA,10.8,44.2333796,-123.1625399,52,70,1,1,1,1,1,0,0,0,0,0,-6.4,18.461,0,0,0,0,0,0,0,0,0,0
