"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 11:10:00,16,1,1,NA,14,44.2333796,-123.1625399,81,50,1,1,1,0,0,0,0,0,0,0,1.6,26.012,1,1,1,0,0,0,0,0,0,0
2021-07-25 13:30:00,16,1,1,NA,12.4,44.2333796,-123.1625399,66,140,1,1,1,1,1,1,1,1,1,1,-1.6,20.15,0,0,0,0,0,0,0,0,0,0
2021-07-25 20:50:00,16,1,1,1.13137085,14.8,44.2333796,-123.1625399,79,40,1,1,0,0,0,0,0,0,0,0,1.6,20.936,1,1,0,0,0,0,0,0,0,0
2021-07-25 21:00:00,16,1,1,0.688455528,15.6,44.2333796,-123.1625399,96,10,0,0,0,0,0,0,0,0,0,0,0.799999999999999,20.746,0,0,0,0,0,0,0,0,0,0
2021-07-26 03:30:00,16,2,1,0.565685425,14.8,44.23122,-123.1629,80,40,1,1,0,0,0,0,0,0,0,0,1.6,19.318,1,1,0,0,0,0,0,0,0,0
2021-07-26 03:40:00,16,2,1,0.700476029,14,44.23122,-123.1629,80,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.341,0,0,0,0,0,0,0,0,0,0
2021-07-26 11:10:00,16,1,1,NA,12.4,44.2333796,-123.1625399,82,50,1,1,1,0,0,0,0,0,0,0,1.6,19.294,1,1,1,0,0,0,0,0,0,0
2021-07-26 11:20:00,16,1,1,NA,11.6,44.2333796,-123.1625399,71,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.389,0,0,0,0,0,0,0,0,0,0
2021-07-26 14:20:00,16,1,1,1.697056275,14.8,44.2333796,-123.1625399,78,60,1,1,1,1,0,0,0,0,0,0,4,20.531,1,1,1,1,0,0,0,0,0,0
2021-07-26 15:00:00,16,1,2,NA,13.2,44.2333796,-123.1625399,30,40,1,1,0,0,0,0,0,0,0,0,-1.6,20.865,0,0,0,0,0,0,0,0,0,0
2021-07-26 20:00:00,16,1,1,1.13137085,15.6,44.2333796,-123.1625399,74,40,1,1,0,0,0,0,0,0,0,0,1.6,20.984,1,1,0,0,0,0,0,0,0,0
2021-07-26 20:10:00,16,1,1,NA,13.2,44.2333796,-123.1625399,75,10,0,0,0,0,0,0,0,0,0,0,-2.4,20.984,0,0,0,0,0,0,0,0,0,0
2021-07-27 07:40:00,16,1,2,NA,14,44.2333796,-123.1625399,72,40,1,1,0,0,0,0,0,0,0,0,1.6,19.08,1,1,0,0,0,0,0,0,0,0
2021-07-27 08:20:00,16,1,1,1.13137085,12.4,44.2333796,-123.1625399,73,40,1,1,0,0,0,0,0,0,0,0,-1.6,18.961,0,0,0,0,0,0,0,0,0,0
2021-07-27 10:50:00,16,1,1,NA,14,44.2333796,-123.1625399,77,30,1,0,0,0,0,0,0,0,0,0,2.4,19.246,1,0,0,0,0,0,0,0,0,0
2021-07-27 12:20:00,16,1,2,NA,13.2,44.2333796,-123.1625399,74,90,1,1,1,1,1,1,1,0,0,0,-0.800000000000001,19.746,0,0,0,0,0,0,0,0,0,0
2021-07-27 15:10:00,16,2,1,0.461880215,24.4,44.23122,-123.1629,80,70,1,1,1,1,1,0,0,0,0,0,10.4,20.841,1,1,1,1,1,0,0,0,0,0
2021-07-27 15:20:00,16,2,1,NA,14.8,44.23122,-123.1629,34,10,0,0,0,0,0,0,0,0,0,0,-9.6,20.96,0,0,0,0,0,0,0,0,0,0
2021-07-28 20:50:00,16,1,1,0.786553664,17.2,44.2333796,-123.1625399,104,120,1,1,1,1,1,1,1,1,1,1,4,20.222,1,1,1,1,1,1,1,1,1,1
2021-07-28 21:00:00,16,1,1,4.664761516,15.6,44.2333796,-123.1625399,85,10,0,0,0,0,0,0,0,0,0,0,-1.6,20.269,0,0,0,0,0,0,0,0,0,0
2021-07-29 01:50:00,16,2,1,NA,18.8,44.23122,-123.1629,71,290,1,1,1,1,1,1,1,1,1,1,3.2,19.603,1,1,1,1,1,1,1,1,1,1
2021-07-29 05:20:00,16,1,1,NA,11.6,44.2333796,-123.1625399,72,210,1,1,1,1,1,1,1,1,1,1,-7.2,19.151,0,0,0,0,0,0,0,0,0,0
