"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-08-08 09:50:00,21,2,1,0,16.4,44.23122,-123.1629,81,40,1,1,0,0,0,0,0,0,0,0,1.6,18.723,1,1,0,0,0,0,0,0,0,0
2021-08-08 10:00:00,21,2,1,NA,17.2,44.23122,-123.1629,70,10,0,0,0,0,0,0,0,0,0,0,0.800000000000001,18.818,0,0,0,0,0,0,0,0,0,0
2021-08-08 15:10:00,21,2,2,NA,17.2,44.23122,-123.1629,77,30,1,0,0,0,0,0,0,0,0,0,1.6,20.15,1,0,0,0,0,0,0,0,0,0
2021-08-08 15:40:00,21,2,1,1.13137085,16.4,44.23122,-123.1629,89,30,1,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.269,0,0,0,0,0,0,0,0,0,0
2021-08-08 17:20:00,21,2,1,0.732900305,18,44.23122,-123.1629,100,90,1,1,1,1,1,1,1,0,0,0,1.6,20.126,1,1,1,1,1,1,1,0,0,0
2021-08-08 17:30:00,21,2,1,0.604743157,17.2,44.23122,-123.1629,87,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.341,0,0,0,0,0,0,0,0,0,0
2021-08-09 05:20:00,21,2,1,0.511309993,16.4,44.23122,-123.1629,109,40,1,1,0,0,0,0,0,0,0,0,1.6,18.247,1,1,0,0,0,0,0,0,0,0
2021-08-09 07:30:00,21,1,1,NA,14.8,44.2333796,-123.1625399,26,130,1,1,1,1,1,1,1,1,1,1,-1.6,17.772,0,0,0,0,0,0,0,0,0,0
2021-08-09 09:40:00,21,1,1,NA,17.2,44.2333796,-123.1625399,74,130,1,1,1,1,1,1,1,1,1,1,2.4,17.582,1,1,1,1,1,1,1,1,1,1
2021-08-09 09:50:00,21,1,1,0,16.4,44.2333796,-123.1625399,73,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,17.724,0,0,0,0,0,0,0,0,0,0
2021-08-09 16:00:00,21,2,1,NA,18,44.23122,-123.1629,72,100,1,1,1,1,1,1,1,1,0,0,1.6,19.865,1,1,1,1,1,1,1,1,0,0
2021-08-09 16:10:00,21,2,1,0.461880215,16.4,44.23122,-123.1629,76,10,0,0,0,0,0,0,0,0,0,0,-1.6,20.007,0,0,0,0,0,0,0,0,0,0
2021-08-10 07:10:00,21,1,1,NA,18,44.2333796,-123.1625399,74,50,1,1,1,0,0,0,0,0,0,0,1.6,18.319,1,1,1,0,0,0,0,0,0,0
2021-08-10 07:20:00,21,1,1,NA,18,44.2333796,-123.1625399,80,10,0,0,0,0,0,0,0,0,0,0,0,18.295,0,0,0,0,0,0,0,0,0,0
2021-08-14 07:50:00,21,1,1,NA,18,44.2333796,-123.1625399,72,120,1,1,1,1,1,1,1,1,1,1,1.6,18.509,1,1,1,1,1,1,1,1,1,1
2021-08-14 09:30:00,21,1,1,NA,17.2,44.2333796,-123.1625399,78,100,1,1,1,1,1,1,1,1,0,0,-0.800000000000001,18.557,0,0,0,0,0,0,0,0,0,0
2021-08-15 21:30:00,21,1,1,NA,22,44.2333796,-123.1625399,72,2080,1,1,1,1,1,1,1,1,1,1,5.6,20.603,1,1,1,1,1,1,1,1,1,1
2021-08-16 11:30:00,21,4,1,NA,10.8,44.2303277,-123.1622552,116,840,1,1,1,1,1,1,1,1,1,1,-11.2,19.793,0,0,0,0,0,0,0,0,0,0
2021-08-17 14:00:00,21,1,1,0.653197265,12.4,44.2333796,-123.1625399,100,1590,1,1,1,1,1,1,1,1,1,1,1.6,18.985,1,1,1,1,1,1,1,1,1,1
2021-08-22 21:00:00,21,1,1,NA,14.8,44.2333796,-123.1625399,86,7620,1,1,1,1,1,1,1,1,1,1,2.4,17.677,1,1,1,1,1,1,1,1,1,1
