"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-27 06:30:00,38,1,1,0.565685425,14,44.2333796,-123.1625399,76,50,1,1,1,0,0,0,0,0,0,0,1.6,19.318,1,1,1,0,0,0,0,0,0,0
2021-07-27 06:50:00,38,2,1,0.950187951,12.4,44.23122,-123.1629,74,20,0,0,0,0,0,0,0,0,0,0,-1.6,19.246,0,0,0,0,0,0,0,0,0,0
2021-07-27 18:20:00,38,2,1,NA,14,44.23122,-123.1629,81,440,1,1,1,1,1,1,1,1,1,1,2.4,20.77,1,1,1,1,1,1,1,1,1,1
2021-07-27 19:10:00,38,1,1,NA,13.2,44.2333796,-123.1625399,75,50,1,1,1,0,0,0,0,0,0,0,-0.800000000000001,20.698,0,0,0,0,0,0,0,0,0,0
2021-07-27 22:40:00,38,2,1,3.422279942,20.4,44.23122,-123.1629,77,50,1,1,1,0,0,0,0,0,0,0,4.8,19.746,1,1,1,0,0,0,0,0,0,0
2021-07-27 22:50:00,38,3,1,NA,14,44.23065,-123.16275,56,10,0,0,0,0,0,0,0,0,0,0,-6.4,19.817,0,0,0,0,0,0,0,0,0,0
2021-07-28 15:40:00,38,2,1,NA,14,44.23122,-123.1629,57,250,1,1,1,1,1,1,1,1,1,1,3.2,20.103,1,1,1,1,1,1,1,1,1,1
2021-07-28 16:30:00,38,2,1,NA,11.6,44.23122,-123.1629,49,50,1,1,1,0,0,0,0,0,0,0,-2.4,20.341,0,0,0,0,0,0,0,0,0,0
2021-07-30 01:30:00,38,1,1,NA,14.8,44.2333796,-123.1625399,75,110,1,1,1,1,1,1,1,1,1,0,3.2,19.841,1,1,1,1,1,1,1,1,1,0
2021-07-30 01:50:00,38,1,2,NA,14,44.2333796,-123.1625399,74,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.77,0,0,0,0,0,0,0,0,0,0
2021-07-31 01:10:00,38,1,1,2.2627417,15.6,44.2333796,-123.1625399,79,80,1,1,1,1,1,1,0,0,0,0,1.6,18.771,1,1,1,1,1,1,0,0,0,0
2021-07-31 01:30:00,38,1,2,NA,13.2,44.2333796,-123.1625399,79,20,0,0,0,0,0,0,0,0,0,0,-2.4,18.675,0,0,0,0,0,0,0,0,0,0
2021-07-31 16:30:00,38,2,1,0.786553664,19.6,44.23122,-123.1629,79,130,1,1,1,1,1,1,1,1,1,1,6.4,19.436,1,1,1,1,1,1,1,1,1,1
2021-07-31 17:00:00,38,2,1,0.461880215,12.4,44.23122,-123.1629,82,30,1,0,0,0,0,0,0,0,0,0,-7.2,19.175,0,0,0,0,0,0,0,0,0,0
2021-08-01 06:40:00,38,1,1,NA,14.8,44.2333796,-123.1625399,75,50,1,1,1,0,0,0,0,0,0,0,3.2,18.105,1,1,1,0,0,0,0,0,0,0
2021-08-01 14:00:00,38,1,1,NA,21.2,44.2333796,-123.1625399,88,440,1,1,1,1,1,1,1,1,1,1,6.4,19.294,1,1,1,1,1,1,1,1,1,1
2021-08-01 16:40:00,38,4,1,NA,13.2,44.2303277,-123.1622552,61,160,1,1,1,1,1,1,1,1,1,1,-8,20.103,0,0,0,0,0,0,0,0,0,0
2021-08-02 08:30:00,38,1,1,NA,14,44.2333796,-123.1625399,76,160,1,1,1,1,1,1,1,1,1,1,1.6,18.937,1,1,1,1,1,1,1,1,1,1
2021-08-02 11:10:00,38,1,1,1.697056275,14,44.2333796,-123.1625399,82,160,1,1,1,1,1,1,1,1,1,1,0,19.484,0,0,0,0,0,0,0,0,0,0
2021-08-03 10:00:00,38,2,1,NA,21.2,44.23122,-123.1629,82,100,1,1,1,1,1,1,1,1,0,0,7.2,19.627,1,1,1,1,1,1,1,1,0,0
2021-08-03 11:10:00,38,2,1,0.765941686,13.2,44.23122,-123.1629,82,70,1,1,1,1,1,0,0,0,0,0,-8,19.912,0,0,0,0,0,0,0,0,0,0
2021-08-04 08:20:00,38,1,1,0.669328021,14,44.2333796,-123.1625399,77,70,1,1,1,1,1,0,0,0,0,0,4,18.675,1,1,1,1,1,0,0,0,0,0
2021-08-04 11:50:00,38,2,1,NA,13.2,44.23122,-123.1629,83,210,1,1,1,1,1,1,1,1,1,1,-0.800000000000001,19.413,0,0,0,0,0,0,0,0,0,0
2021-08-04 14:00:00,38,2,1,0.653197265,14,44.23122,-123.1629,84,30,1,0,0,0,0,0,0,0,0,0,2.4,20.317,1,0,0,0,0,0,0,0,0,0
2021-08-04 14:20:00,38,2,1,NA,13.2,44.23122,-123.1629,53,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.603,0,0,0,0,0,0,0,0,0,0
2021-08-04 23:30:00,38,2,1,0,20.4,44.23122,-123.1629,83,100,1,1,1,1,1,1,1,1,0,0,6.4,20.436,1,1,1,1,1,1,1,1,0,0
2021-08-05 04:50:00,38,4,1,0.667877688,11.6,44.2303277,-123.1622552,98,320,1,1,1,1,1,1,1,1,1,1,-8.8,19.508,0,0,0,0,0,0,0,0,0,0
2021-08-05 17:00:00,38,2,1,NA,13.2,44.23122,-123.1629,83,40,1,1,0,0,0,0,0,0,0,0,1.6,19.555,1,1,0,0,0,0,0,0,0,0
2021-08-05 17:10:00,38,2,2,NA,13.2,44.23122,-123.1629,75,10,0,0,0,0,0,0,0,0,0,0,0,19.555,0,0,0,0,0,0,0,0,0,0
2021-08-07 20:20:00,38,2,1,0.552052447,21.2,44.23122,-123.1629,84,1310,1,1,1,1,1,1,1,1,1,1,2.4,20.388,1,1,1,1,1,1,1,1,1,1
