"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 09:50:00,11,1,1,NA,14.8,44.2333796,-123.1625399,75,40,1,1,0,0,0,0,0,0,0,0,4.8,22.705,1,1,0,0,0,0,0,0,0,0
2021-07-25 11:10:00,11,1,1,NA,14,44.2333796,-123.1625399,77,80,1,1,1,1,1,1,0,0,0,0,-0.800000000000001,26.012,0,0,0,0,0,0,0,0,0,0
2021-07-25 14:20:00,11,1,1,NA,14,44.2333796,-123.1625399,77,110,1,1,1,1,1,1,1,1,1,0,2.4,20.531,1,1,1,1,1,1,1,1,1,0
2021-07-25 14:30:00,11,1,1,NA,14,44.2333796,-123.1625399,74,10,0,0,0,0,0,0,0,0,0,0,0,20.722,0,0,0,0,0,0,0,0,0,0
2021-07-25 21:10:00,11,2,1,0.565685425,23.6,44.23122,-123.1629,95,70,1,1,1,1,1,0,0,0,0,0,8.8,20.817,1,1,1,1,1,0,0,0,0,0
2021-07-25 21:40:00,11,2,1,3.346640106,22,44.23122,-123.1629,85,30,1,0,0,0,0,0,0,0,0,0,-1.6,20.77,0,0,0,0,0,0,0,0,0,0
2021-07-26 10:30:00,11,1,1,NA,14,44.2333796,-123.1625399,78,140,1,1,1,1,1,1,1,1,1,1,2.4,19.056,1,1,1,1,1,1,1,1,1,1
2021-07-26 10:40:00,11,1,1,NA,12.4,44.2333796,-123.1625399,59,10,0,0,0,0,0,0,0,0,0,0,-1.6,19.27,0,0,0,0,0,0,0,0,0,0
2021-07-26 13:40:00,11,1,1,NA,14.8,44.2333796,-123.1625399,77,180,1,1,1,1,1,1,1,1,1,1,2.4,20.531,1,1,1,1,1,1,1,1,1,1
2021-07-26 14:50:00,11,1,2,NA,14.8,44.2333796,-123.1625399,74,70,1,1,1,1,1,0,0,0,0,0,0,20.65,0,0,0,0,0,0,0,0,0,0
2021-07-26 19:10:00,11,1,1,2.828427125,23.6,44.2333796,-123.1625399,118,50,1,1,1,0,0,0,0,0,0,0,9.6,21.079,1,1,1,0,0,0,0,0,0,0
2021-07-26 21:20:00,11,1,1,NA,14.8,44.2333796,-123.1625399,88,130,1,1,1,1,1,1,1,1,1,1,-8.8,20.817,0,0,0,0,0,0,0,0,0,0
2021-07-27 02:30:00,11,1,1,NA,14,44.2333796,-123.1625399,80,40,1,1,0,0,0,0,0,0,0,0,4,19.603,1,1,0,0,0,0,0,0,0,0
2021-07-27 03:20:00,11,1,1,NA,14,44.2333796,-123.1625399,94,50,1,1,1,0,0,0,0,0,0,0,0,19.579,0,0,0,0,0,0,0,0,0,0
2021-07-27 04:40:00,11,1,1,0.979795897,14.8,44.2333796,-123.1625399,80,40,1,1,0,0,0,0,0,0,0,0,1.6,19.484,1,1,0,0,0,0,0,0,0,0
2021-07-27 04:50:00,11,1,1,NA,14,44.2333796,-123.1625399,84,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.532,0,0,0,0,0,0,0,0,0,0
2021-07-27 06:20:00,11,1,2,NA,14,44.2333796,-123.1625399,75,40,1,1,0,0,0,0,0,0,0,0,2.4,19.222,1,1,0,0,0,0,0,0,0,0
2021-07-27 08:00:00,11,1,1,NA,13.2,44.2333796,-123.1625399,77,100,1,1,1,1,1,1,1,1,0,0,-0.800000000000001,19.056,0,0,0,0,0,0,0,0,0,0
2021-07-27 15:00:00,11,1,1,NA,14,44.2333796,-123.1625399,80,300,1,1,1,1,1,1,1,1,1,1,2.4,20.77,1,1,1,1,1,1,1,1,1,1
2021-07-27 17:20:00,11,2,1,0.56051924,22.8,44.23122,-123.1629,87,140,1,1,1,1,1,1,1,1,1,1,8.8,20.96,1,1,1,1,1,1,1,1,1,1
2021-07-27 19:10:00,11,1,1,NA,11.6,44.2333796,-123.1625399,56,110,1,1,1,1,1,1,1,1,1,0,-11.2,20.698,0,0,0,0,0,0,0,0,0,0
2021-07-27 22:10:00,11,1,2,NA,14,44.2333796,-123.1625399,76,30,1,0,0,0,0,0,0,0,0,0,2.4,19.841,1,0,0,0,0,0,0,0,0,0
2021-07-27 22:30:00,11,1,2,NA,12.4,44.2333796,-123.1625399,75,20,0,0,0,0,0,0,0,0,0,0,-1.6,19.817,0,0,0,0,0,0,0,0,0,0
2021-07-28 00:20:00,11,1,2,NA,14,44.2333796,-123.1625399,80,110,1,1,1,1,1,1,1,1,1,0,1.6,19.365,1,1,1,1,1,1,1,1,1,0
2021-07-28 01:10:00,11,4,1,0.461880215,13.2,44.2303277,-123.1622552,140,50,1,1,1,0,0,0,0,0,0,0,-0.800000000000001,19.199,0,0,0,0,0,0,0,0,0,0
2021-07-28 23:30:00,11,1,1,NA,15.6,44.2333796,-123.1625399,76,30,1,0,0,0,0,0,0,0,0,0,1.6,20.079,1,0,0,0,0,0,0,0,0,0
2021-07-28 23:40:00,11,1,1,1.697056275,15.6,44.2333796,-123.1625399,80,10,0,0,0,0,0,0,0,0,0,0,0,19.96,0,0,0,0,0,0,0,0,0,0
