"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 22:10:00,22,1,2,NA,15.6,44.2333796,-123.1625399,22,30,1,0,0,0,0,0,0,0,0,0,2.4,20.674,1,0,0,0,0,0,0,0,0,0
2021-07-25 22:20:00,22,1,2,1.630478929,18.8,44.2333796,-123.1625399,90,10,0,0,0,0,0,0,0,0,0,0,3.2,20.603,0,0,0,0,0,0,0,0,0,0
2021-07-26 09:50:00,22,1,2,NA,14,44.2333796,-123.1625399,74,70,1,1,1,1,1,0,0,0,0,0,1.6,18.747,1,1,1,1,1,0,0,0,0,0
2021-07-26 11:30:00,22,1,1,NA,13.2,44.2333796,-123.1625399,90,100,1,1,1,1,1,1,1,1,0,0,-0.800000000000001,19.365,0,0,0,0,0,0,0,0,0,0
2021-07-26 15:30:00,22,2,1,NA,16.4,44.23122,-123.1629,76,50,1,1,1,0,0,0,0,0,0,0,3.2,20.865,1,1,1,0,0,0,0,0,0,0
2021-07-26 15:40:00,22,2,1,NA,12.4,44.23122,-123.1629,76,10,0,0,0,0,0,0,0,0,0,0,-4,20.913,0,0,0,0,0,0,0,0,0,0
2021-07-26 17:00:00,22,2,1,NA,14,44.23122,-123.1629,71,80,1,1,1,1,1,1,0,0,0,0,1.6,21.223,1,1,1,1,1,1,0,0,0,0
2021-07-26 17:10:00,22,2,1,1.1027239,12.4,44.23122,-123.1629,73,10,0,0,0,0,0,0,0,0,0,0,-1.6,21.246,0,0,0,0,0,0,0,0,0,0
2021-07-27 16:40:00,22,2,1,0.252982213,14,44.23122,-123.1629,85,30,1,0,0,0,0,0,0,0,0,0,2.4,21.056,1,0,0,0,0,0,0,0,0,0
2021-07-27 16:50:00,22,2,1,0.674619234,12.4,44.23122,-123.1629,86,10,0,0,0,0,0,0,0,0,0,0,-1.6,21.056,0,0,0,0,0,0,0,0,0,0
2021-07-28 17:30:00,22,2,1,0.414039336,14,44.23122,-123.1629,80,40,1,1,0,0,0,0,0,0,0,0,1.6,20.46,1,1,0,0,0,0,0,0,0,0
2021-07-28 17:40:00,22,2,1,0.550041321,13.2,44.23122,-123.1629,85,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.507,0,0,0,0,0,0,0,0,0,0
2021-07-28 22:20:00,22,2,1,NA,14,44.23122,-123.1629,71,70,1,1,1,1,1,0,0,0,0,0,1.6,20.269,1,1,1,1,1,0,0,0,0,0
2021-07-28 23:20:00,22,1,1,2.828427125,13.2,44.2333796,-123.1625399,84,60,1,1,1,1,0,0,0,0,0,0,-0.800000000000001,20.103,0,0,0,0,0,0,0,0,0,0
2021-07-29 03:30:00,22,2,1,0.979795897,14,44.23122,-123.1629,77,50,1,1,1,0,0,0,0,0,0,0,1.6,19.436,1,1,1,0,0,0,0,0,0,0
2021-07-29 03:50:00,22,1,1,0.565685425,13.2,44.2333796,-123.1625399,80,20,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.341,0,0,0,0,0,0,0,0,0,0
2021-08-01 04:40:00,22,1,1,0.565685425,14.8,44.2333796,-123.1625399,78,30,1,0,0,0,0,0,0,0,0,0,1.6,18.271,1,0,0,0,0,0,0,0,0,0
2021-08-01 04:50:00,22,1,1,1.029033085,13.2,44.2333796,-123.1625399,94,10,0,0,0,0,0,0,0,0,0,0,-1.6,18.247,0,0,0,0,0,0,0,0,0,0
2021-08-02 03:50:00,22,1,2,NA,16.4,44.2333796,-123.1625399,74,30,1,0,0,0,0,0,0,0,0,0,6.4,19.436,1,0,0,0,0,0,0,0,0,0
2021-08-02 04:00:00,22,2,1,NA,15.6,44.23122,-123.1629,75,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,19.484,0,0,0,0,0,0,0,0,0,0
2021-08-03 14:50:00,22,1,2,0.438178046,15.6,44.2333796,-123.1625399,83,40,1,1,0,0,0,0,0,0,0,0,1.6,19.746,1,1,0,0,0,0,0,0,0,0
2021-08-03 15:00:00,22,1,1,0.422875312,14.8,44.2333796,-123.1625399,103,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,20.031,0,0,0,0,0,0,0,0,0,0
2021-08-13 05:50:00,22,1,1,NA,14.8,44.2333796,-123.1625399,95,1060,1,1,1,1,1,1,1,1,1,1,4.8,19.46,1,1,1,1,1,1,1,1,1,1
2021-08-13 22:50:00,22,4,1,4.531372125,12.4,44.2303277,-123.1622552,115,1020,1,1,1,1,1,1,1,1,1,1,-2.4,19.651,0,0,0,0,0,0,0,0,0,0
2021-08-17 19:20:00,22,1,1,0.461880215,12.4,44.2333796,-123.1625399,82,1760,1,1,1,1,1,1,1,1,1,1,2.4,18.699,1,1,1,1,1,1,1,1,1,1
2021-08-17 19:30:00,22,1,1,0.669328021,11.6,44.2333796,-123.1625399,82,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,18.652,0,0,0,0,0,0,0,0,0,0
2021-08-22 21:00:00,22,1,1,NA,21.2,44.2333796,-123.1625399,74,7240,1,1,1,1,1,1,1,1,1,1,8.8,17.677,1,1,1,1,1,1,1,1,1,1
