"date.time","tag.id","receiver.site","antenna.number","temp.sd","temp.strong","lat","long","strength","gap","gap.30","gap.40","gap.50","gap.60","gap.70","gap.80","gap.90","gap.100","gap.110","gap.120","temp.diff","mainstem.temp","foray.30","foray.40","foray.50","foray.60","foray.70","foray.80","foray.90","foray.100","foray.110","foray.120"
2021-07-25 14:50:00,13,2,1,0.533333333,20.4,44.23122,-123.1629,111,350,1,1,1,1,1,1,1,1,1,1,8.8,20.65,1,1,1,1,1,1,1,1,1,1
2021-07-25 15:30:00,13,2,1,NA,13.2,44.23122,-123.1629,78,40,1,1,0,0,0,0,0,0,0,0,-7.2,20.96,0,0,0,0,0,0,0,0,0,0
2021-07-26 16:00:00,13,2,1,0.461880215,14,44.23122,-123.1629,81,40,1,1,0,0,0,0,0,0,0,0,2.4,21.008,1,1,0,0,0,0,0,0,0,0
2021-07-26 16:30:00,13,2,1,NA,14,44.23122,-123.1629,79,30,1,0,0,0,0,0,0,0,0,0,0,21.151,0,0,0,0,0,0,0,0,0,0
2021-07-28 06:40:00,13,2,1,NA,13.2,44.23122,-123.1629,72,100,1,1,1,1,1,1,1,1,0,0,1.6,18.438,1,1,1,1,1,1,1,1,0,0
2021-07-28 06:50:00,13,4,1,NA,12.4,44.2303277,-123.1622552,60,10,0,0,0,0,0,0,0,0,0,0,-0.799999999999999,18.438,0,0,0,0,0,0,0,0,0,0
2021-07-28 11:40:00,13,2,1,NA,14,44.23122,-123.1629,78,50,1,1,1,0,0,0,0,0,0,0,1.6,18.937,1,1,1,0,0,0,0,0,0,0
2021-07-28 11:50:00,13,2,1,0.669328021,13.2,44.23122,-123.1629,78,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,19.056,0,0,0,0,0,0,0,0,0,0
2021-07-28 16:10:00,13,2,1,NA,13.2,44.23122,-123.1629,83,60,1,1,1,1,0,0,0,0,0,0,1.6,20.269,1,1,1,1,0,0,0,0,0,0
2021-07-28 16:40:00,13,2,1,NA,14.8,44.23122,-123.1629,79,30,1,0,0,0,0,0,0,0,0,0,1.6,20.388,1,0,0,0,0,0,0,0,0,0
2021-07-28 16:50:00,13,2,1,0.357770876,13.2,44.23122,-123.1629,77,10,0,0,0,0,0,0,0,0,0,0,-1.6,20.293,0,0,0,0,0,0,0,0,0,0
2021-07-30 08:20:00,13,2,1,0.565685425,12.4,44.23122,-123.1629,75,80,1,1,1,1,1,1,0,0,0,0,1.6,18.961,1,1,1,1,1,1,0,0,0,0
2021-07-30 08:40:00,13,4,1,NA,13.2,44.2303277,-123.1622552,43,20,0,0,0,0,0,0,0,0,0,0,0.799999999999999,19.056,0,0,0,0,0,0,0,0,0,0
2021-08-01 22:00:00,13,2,1,NA,14.8,44.23122,-123.1629,75,30,1,0,0,0,0,0,0,0,0,0,1.6,20.436,1,0,0,0,0,0,0,0,0,0
2021-08-01 23:00:00,13,2,1,0.8,13.2,44.23122,-123.1629,74,60,1,1,1,1,0,0,0,0,0,0,-1.6,20.007,0,0,0,0,0,0,0,0,0,0
2021-08-02 13:20:00,13,2,1,NA,14.8,44.23122,-123.1629,76,80,1,1,1,1,1,1,0,0,0,0,1.6,20.293,1,1,1,1,1,1,0,0,0,0
2021-08-02 13:30:00,13,2,1,0.4,12.4,44.23122,-123.1629,76,10,0,0,0,0,0,0,0,0,0,0,-2.4,20.222,0,0,0,0,0,0,0,0,0,0
2021-08-02 14:10:00,13,2,1,0.427617987,14,44.23122,-123.1629,83,40,1,1,0,0,0,0,0,0,0,0,1.6,20.65,1,1,0,0,0,0,0,0,0,0
2021-08-02 14:20:00,13,2,1,0.461880215,13.2,44.23122,-123.1629,83,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,20.603,0,0,0,0,0,0,0,0,0,0
2021-08-02 15:50:00,13,2,1,NA,14,44.23122,-123.1629,73,50,1,1,1,0,0,0,0,0,0,0,1.6,21.008,1,1,1,0,0,0,0,0,0,0
2021-08-02 16:00:00,13,2,1,NA,13.2,44.23122,-123.1629,73,10,0,0,0,0,0,0,0,0,0,0,-0.800000000000001,21.056,0,0,0,0,0,0,0,0,0,0
2021-08-02 19:20:00,13,2,1,1.6653328,14.8,44.23122,-123.1629,75,30,1,0,0,0,0,0,0,0,0,0,1.6,21.056,1,0,0,0,0,0,0,0,0,0
2021-08-02 19:30:00,13,2,1,NA,12.4,44.23122,-123.1629,69,10,0,0,0,0,0,0,0,0,0,0,-2.4,21.008,0,0,0,0,0,0,0,0,0,0
2021-08-02 20:20:00,13,2,1,NA,21.2,44.23122,-123.1629,79,30,1,0,0,0,0,0,0,0,0,0,8,20.865,1,0,0,0,0,0,0,0,0,0
2021-08-02 21:30:00,13,2,1,0.421637021,13.2,44.23122,-123.1629,84,70,1,1,1,1,1,0,0,0,0,0,-8,20.913,0,0,0,0,0,0,0,0,0,0
2021-08-10 12:40:00,13,2,1,0.565685425,22.8,44.23122,-123.1629,85,1890,1,1,1,1,1,1,1,1,1,1,12.8,19.151,1,1,1,1,1,1,1,1,1,1
2021-08-10 15:40:00,13,2,1,0,21.2,44.23122,-123.1629,111,180,1,1,1,1,1,1,1,1,1,1,-1.6,20.531,0,0,0,0,0,0,0,0,0,0
2021-08-10 22:30:00,13,1,1,0.715541753,21.2,44.2333796,-123.1625399,73,320,1,1,1,1,1,1,1,1,1,1,8.8,20.222,1,1,1,1,1,1,1,1,1,1
